delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0000000000010001e-05,0.00014000000000000123,0.17392999999999859,0.2396400000000014,0.00683,0.008890000000000009,-0.02314,0.0
-1.0000000000010001e-05,0.00012999999999999817,-0.6753800000000005,0.10001000000000104,0.0065899999999999995,0.0,0.0,0.0
-4.999999999999449e-05,0.026400000000000003,0.280540000000002,-0.07971000000000217,0.0,0.019540000000000002,0.01906,0.0
0.017120000000000024,0.0030699999999999963,0.1283600000000007,0.1921999999999997,0.0,0.014919999999999989,0.01038,0.0
0.005709999999999993,0.00102,0.015570000000000306,-0.17907999999999902,0.0,0.0,0.0,0.0
-0.008530000000000038,-0.0034099999999999964,0.26966999999999786,0.0002400000000015723,0.006359999999999999,-0.04557,-0.015690000000000003,0.0
-0.0045099999999999585,-0.008170000000000004,-0.022999999999999687,-0.051480000000001525,0.006830000000000003,0.0030799999999999716,-0.03061,0.0
-0.0030100000000000127,-0.00544,-0.4506200000000007,-0.22182000000000102,0.006589999999999999,0.0,0.0,0.0
-0.0007099999999999884,-0.005649999999999999,0.13270999999999944,0.3361300000000007,0.006839999999999999,0.010020000000000029,-0.012310000000000001,0.0
0.0009199999999999764,-0.002089999999999998,-0.1343899999999998,-0.043139999999997514,0.006589999999999999,0.011649999999999994,0.01715,0.0
0.0009100000000000219,-0.0005500000000000019,0.5080800000000032,0.056349999999998346,0.006100000000000001,0.0017199999999999993,0.00976,0.0
-0.0019500000000000073,0.002610000000000001,0.2656700000000001,-0.50047,0.007330000000000003,-0.02672000000000002,0.03035,0.0
-0.0017099999999999893,-0.0009100000000000011,0.05775999999999826,-0.19932999999999979,0.006830000000000003,-0.0012399999999999634,-0.033339999999999995,0.0
-0.0015600000000000058,-0.0014599999999999995,-0.34236999999999895,0.2275199999999984,0.006599999999999995,-0.0017099999999999893,-0.00851,0.0
6.0000000000004494e-05,-0.0004599999999999986,0.04749999999999943,0.3297200000000018,0.006099999999999994,0.01800999999999997,0.010110000000000001,0.0
0.0009099999999999664,-0.00031000000000000125,0.12270999999999788,0.018069999999998032,0.007080000000000003,0.01199,0.0011800000000000005,0.0
0.0008900000000000019,0.0002899999999999986,0.025980000000000558,0.021990000000002397,0.006839999999999999,0.0014700000000000268,0.00842,0.0
-0.0005799999999999694,0.004380000000000002,-0.07833999999999719,-0.1415600000000019,0.006100000000000008,-0.021589999999999998,0.0659,0.0
-0.0006300000000000194,0.004079999999999997,-0.23437000000000197,-0.12627999999999773,0.006589999999999999,-0.0022100000000000453,0.0036599999999999966,0.0
-0.0005700000000000149,0.003620000000000005,0.06699000000000055,-0.13701000000000008,0.007330000000000003,0.0,0.0,0.0
-0.00015999999999999348,0.00041999999999999676,0.15042000000000044,0.05950999999999951,0.006339999999999998,0.00658000000000003,-0.05356,0.0
8.00000000000245e-05,-9.999999999996123e-06,-0.20664999999999978,0.3393499999999996,0.0063499999999999945,0.0044500000000000095,-0.007869999999999995,0.0
0.0,-0.00041000000000000064,0.07424999999999926,0.22575000000000145,0.007080000000000003,-0.0015900000000000358,-0.008360000000000003,0.0
-0.000130000000000019,0.0002699999999999994,-0.038399999999999324,-0.2819400000000023,0.0063499999999999945,-0.00269999999999998,0.01406,0.0
-0.0008699999999999819,0.00021999999999999797,0.1841399999999993,-0.27900999999999954,0.0065900000000000125,-0.017390000000000017,-0.0004699999999999982,0.0
-0.0008000000000000229,0.0001999999999999988,-0.2295499999999997,-0.23676999999999992,0.007080000000000003,0.0,0.0,0.0
-9.999999999998899e-05,-0.00030000000000000165,0.17447999999999908,0.14712000000000103,0.006839999999999985,0.015770000000000006,-0.012310000000000001,0.0
8.999999999997899e-05,0.0002600000000000033,0.06318999999999875,0.26118999999999915,0.006830000000000003,0.0048900000000000055,0.013999999999999999,0.0
0.000140000000000029,0.0005399999999999988,0.18992000000000075,0.0788499999999992,0.006840000000000013,0.0015800000000000258,0.008240000000000004,0.0
0.00046000000000001595,0.0007600000000000037,-0.0639499999999984,0.19220999999999933,0.006829999999999975,0.009050000000000002,0.007149999999999997,0.0
-0.0007200000000000539,0.0004699999999999982,-0.13314000000000092,-0.33667999999999765,0.007080000000000003,-0.03329000000000004,-0.006789999999999997,0.0
-0.0006799999999999584,0.00043999999999999595,-0.16917000000000115,-0.10848000000000013,0.006350000000000022,0.0,0.0,0.0
-0.00030000000000002247,0.00014000000000000123,0.058430000000001314,-0.060710000000000264,0.0063499999999999945,0.010209999999999997,-0.008550000000000002,0.0
3.999999999998449e-05,8.99999999999998e-05,-0.0070699999999987995,0.1306200000000004,0.006589999999999985,0.010340000000000016,-0.0011999999999999997,0.0
4.0000000000040004e-05,8.99999999999998e-05,0.17117999999999967,0.36000999999999905,0.006840000000000013,0.0,0.0,0.0
0.00015999999999999348,0.0008799999999999988,-0.016909999999999314,-0.16273999999999944,0.006589999999999985,0.0042500000000000315,0.027120000000000005,0.0
0.0006200000000000094,0.0010400000000000062,0.09215000000000018,-0.19406999999999996,0.0065900000000000125,0.016569999999999974,0.007599999999999996,0.0
0.0005299999999999749,0.0006099999999999994,-0.0007100000000015427,-0.1420899999999996,0.006589999999999985,-0.0023699999999999832,-0.013740000000000002,0.0
-0.0006899999999999684,-4.000000000000531e-05,-0.5321400000000018,0.18881999999999977,0.0065900000000000125,-0.04353000000000001,-0.02252,0.0
-0.00048000000000003595,-0.000669999999999997,0.1499800000000029,-0.06651000000000096,0.007330000000000003,0.006220000000000003,-0.02438,0.0
-0.0005199999999999649,-0.0009499999999999995,0.08954999999999913,-0.021480000000000388,0.006350000000000022,-0.0025600000000000067,-0.0119,0.0
-9.00000000000345e-05,-0.00028000000000000247,0.36659999999999826,0.22593000000000174,0.006589999999999985,0.016249999999999987,0.02463,0.0
0.00028000000000000247,-5.9999999999997555e-05,-0.7907899999999977,0.06254999999999811,0.007079999999999975,0.014780000000000015,0.008640000000000002,0.0
0.00036999999999998145,0.0005500000000000019,0.5511099999999978,0.014450000000000074,0.006350000000000022,0.004630000000000023,0.025509999999999998,0.0
0.000260000000000038,0.0007500000000000007,0.05175000000000196,-0.15056999999999832,0.007079999999999975,-0.0041100000000000025,0.009369999999999996,0.0
0.00018999999999996797,0.0011699999999999974,-0.28303999999999974,-0.03312000000000026,0.007080000000000031,-0.0023100000000000342,0.020339999999999997,0.0
0.00021000000000004349,0.0011999999999999997,0.034259999999999735,-0.45504000000000033,0.006099999999999994,0.0008900000000000019,0.003600000000000006,0.0
-0.000260000000000038,-1.9999999999999185e-05,-0.03293999999999997,0.14432000000000045,0.007809999999999984,-0.020809999999999995,-0.05376,0.0
-0.00014999999999998348,-0.0001799999999999996,0.03183999999999898,0.1481899999999996,0.005130000000000023,0.004139999999999977,-0.00741,0.0
-0.00021999999999999797,-0.0005199999999999996,0.09006000000000114,-0.07373000000000118,0.007079999999999975,-0.003349999999999964,-0.016839999999999997,0.0
0.0008000000000000229,0.0011600000000000013,-1.2933200000000014,-1.1351999999999975,0.008539999999999992,0.04898999999999998,0.08298,0.0
0.0005599999999999494,0.0032999999999999974,-0.765819999999998,-0.3634500000000003,0.005370000000000041,0.022230000000000028,0.10872000000000001,0.0
0.013830000000000009,0.036199999999999996,0.816049999999997,1.1044799999999988,0.0,-0.0011099999999999999,-0.006830000000000003,0.0
0.010319999999999996,0.07097,-0.5137099999999997,-0.48940999999999946,0.0,-0.023960000000000037,0.022189999999999988,0.0
0.004489999999999994,0.01951,-0.004379999999997608,0.10083999999999804,0.0,0.0031500000000000417,-0.012419999999999987,0.0
0.008090000000000042,0.044410000000000005,0.020149999999997448,0.12809999999999988,0.0,0.0004899999999999904,0.0037299999999999833,0.0
0.005729999999999957,0.012749999999999984,0.12534000000000134,0.0013700000000014256,0.0,0.010069999999999968,0.027139999999999997,0.0
0.002939999999999998,-0.00136,-0.27468999999999966,0.20638999999999896,0.0,0.0031100000000000017,-0.01682,0.0
0.0017700000000000493,0.0010300000000000031,-0.2031799999999997,-0.15768999999999878,-0.31103000000000003,0.0011900000000000244,0.006830000000000003,0.0
-0.004180000000000017,0.0005799999999999972,-0.6425400000000003,-0.5935500000000005,0.006099999999999998,-0.0262,-0.00014999999999998348,0.0
-0.0012800000000000034,0.002360000000000001,1.3993000000000002,0.19229999999999947,0.0070799999999999995,0.009019999999999972,0.011779999999999985,0.0
-0.0008500000000000174,0.002140000000000003,-0.14016000000000162,0.37016000000000204,0.006600000000000002,0.00045000000000000595,0.003250000000000003,0.0
0.0009200000000000319,0.003150000000000014,-0.3192799999999991,-0.1710799999999999,0.006830000000000003,0.012500000000000011,0.012270000000000003,0.0
0.002620000000000011,0.0041100000000000025,-0.13305000000000078,0.00608999999999682,0.00757,0.01705000000000001,0.015029999999999988,0.0
0.0021199999999999553,0.0031899999999999984,-0.04402999999999935,-0.25990999999999786,0.00732,0.00035000000000001696,-0.0009899999999999909,0.0
-0.0006200000000000094,0.0034299999999999886,0.019819999999999283,-0.3126400000000018,0.0063499999999999945,-0.025990000000000013,0.008989999999999998,0.0
-0.0019899999999999918,-0.0003599999999999992,-0.011829999999999785,0.066550000000003,0.00537,-0.01762999999999998,-0.03863,0.0
-0.0017099999999999893,-0.00023999999999999022,-0.46008999999999745,0.014969999999998151,0.00537,-0.00028000000000000247,0.0008200000000000152,0.0
-0.00018999999999996797,0.0015000000000000013,0.13046999999999898,0.2646000000000015,0.006839999999999999,0.017769999999999953,0.023869999999999975,0.0
0.0006399999999999739,0.0004099999999999937,0.026899999999997704,-0.12391000000000219,0.006589999999999999,0.012090000000000045,-0.013239999999999974,0.0
0.0006599999999999939,0.0007500000000000007,-0.1672099999999972,-0.5894899999999978,0.007080000000000003,0.0015999999999999903,0.006159999999999999,0.0
0.0013100000000000334,-0.00136,0.05039000000000016,-0.05934000000000239,0.006589999999999999,0.012409999999999977,-0.03434000000000001,0.0
-0.0005500000000000504,-0.0009699999999999986,0.06829999999999714,-0.2502999999999993,0.006600000000000009,-0.030920000000000003,0.004369999999999985,0.0
-0.0006699999999999484,-0.001700000000000007,-0.44934999999999903,-0.10045999999999822,0.006589999999999999,-0.003369999999999984,-0.01604,0.0
-0.0014700000000000268,-0.0007500000000000007,-0.03410999999999831,0.12077999999999989,0.006830000000000003,-0.017390000000000017,0.015740000000000004,0.0
-0.0008299999999999974,7.00000000000145e-05,0.008799999999997254,-0.3911300000000004,0.007079999999999989,0.010570000000000024,0.01584000000000002,0.0
-0.0006700000000000039,0.0005099999999999827,-0.4418099999999967,-0.4852500000000006,0.0065900000000000125,0.0018599999999999728,0.009830000000000005,0.0
-0.00037999999999999146,0.00014000000000000123,0.37380999999999887,0.23160999999999987,0.006839999999999985,0.005209999999999992,-0.007610000000000006,0.0
-1.0000000000010001e-05,0.0010100000000000109,-0.1519900000000014,-0.4074600000000004,0.006099999999999994,0.008430000000000049,0.021129999999999982,0.0
9.999999999998899e-05,0.0014299999999999868,-0.7650199999999998,0.03031000000000006,0.007330000000000003,0.0025099999999999567,0.012570000000000026,0.0
0.00010999999999999899,0.0012300000000000089,0.4769500000000022,-0.2399299999999993,0.0065900000000000125,0.00045000000000000595,-0.0023200000000000442,0.0
0.00042000000000003146,0.0018699999999999828,-0.11625000000000085,-0.19108000000000125,0.006839999999999985,0.008660000000000001,0.01970000000000005,0.0
0.00037999999999999146,0.0016200000000000103,-0.1820699999999995,0.3172000000000015,0.006340000000000012,-0.00037999999999999146,-0.003280000000000005,0.0
0.0007400000000000184,0.0021800000000000153,0.18400999999999712,-0.27274000000000065,0.006840000000000013,0.011340000000000017,0.019579999999999986,0.0
0.00023999999999996247,-0.000130000000000019,-0.1977899999999977,0.10955000000000048,0.006589999999999985,-0.01371,-0.06520000000000004,0.0
0.000130000000000019,-0.0006700000000000039,-0.40697000000000116,-0.6074400000000004,0.006840000000000013,-0.0027800000000000047,-0.016609999999999986,0.0
0.0021700000000000053,0.0009800000000000364,-0.20223000000000013,-0.4484899999999996,0.006589999999999985,0.06536999999999998,0.05113000000000004,0.0
0.01206999999999997,0.02637999999999996,-0.703479999999999,-1.0040300000000002,0.0,0.009919999999999984,0.07266,0.0
0.032200000000000006,0.03683000000000003,0.6453300000000013,1.2630800000000004,0.0,-0.0005799999999999694,-0.002860000000000029,0.0
0.011970000000000036,-0.010010000000000019,-0.4370800000000017,-0.670910000000001,0.0,0.0036800000000000166,-0.06689,0.0
0.007409999999999972,0.0044199999999999795,-0.44008999999999965,-0.03993999999999964,-0.18334999999999999,0.005729999999999957,0.037729999999999986,0.0
0.0045700000000000185,0.00387000000000004,0.14193000000000033,-0.3651900000000001,0.0070799999999999995,0.0006300000000000194,0.00608000000000003,0.0
0.003149999999999986,0.0030799999999999716,-0.0680600000000009,0.20315000000000083,0.00879,0.0005999999999999894,0.0029799999999999827,0.0
0.0034600000000000186,-0.0017300000000000093,-0.038739999999998886,-0.27019000000000126,0.00537,0.008429999999999993,-0.027480000000000004,0.0
0.002589999999999981,-0.0017299999999999538,-0.13286000000000087,0.022590000000000998,0.006589999999999999,0.0,-0.0034399999999999986,0.0
0.0013199999999999878,-0.0018100000000000338,-0.1555800000000005,-0.12828000000000017,0.006590000000000006,-0.006209999999999993,-0.0042300000000000115,0.0
0.0007099999999999884,0.0019000000000000128,0.3526500000000006,0.09951000000000043,0.007329999999999996,-0.003489999999999993,0.03349000000000002,0.0
0.0005300000000000304,0.0013099999999999778,-0.3723100000000006,-0.10165000000000113,0.006829999999999996,-0.0005799999999999694,-0.00268999999999997,0.0
0.00012000000000000899,0.00020000000000003348,0.06372999999999962,-0.027449999999999974,0.0048900000000000055,-0.0038200000000000456,-0.010720000000000007,0.0
0.00018999999999996797,0.0017900000000000138,-0.06372999999999962,0.32781000000000127,0.007080000000000003,0.0011200000000000099,0.021119999999999972,0.0
0.00020999999999998797,0.0019599999999999618,-0.10435999999999979,-0.2784300000000002,0.006339999999999998,0.0006599999999999939,0.005960000000000021,0.0
0.0005700000000000149,0.003070000000000017,-0.037189999999998946,0.3714999999999993,0.007080000000000003,0.005790000000000017,0.020509999999999973,0.0
0.0013100000000000334,0.0012599999999999834,0.037189999999998946,-0.17028,0.006599999999999995,0.013039999999999996,-0.022769999999999957,0.0
0.0011899999999999689,0.0010499999999999954,0.02616000000000085,-0.06733999999999973,0.006589999999999999,0.0005100000000000104,-0.0009900000000000464,0.0
0.00048000000000003595,0.0010800000000000254,0.49824999999999875,-0.09636000000000067,0.006830000000000003,-0.010419999999999985,0.0025700000000000167,0.0
8.999999999997899e-05,0.0035399999999999876,-0.13388999999999918,0.36222000000000065,0.006839999999999999,-0.006430000000000047,0.048949999999999994,0.0
-3.0000000000030003e-05,0.0022900000000000142,-0.0204500000000003,-0.3380799999999997,0.007570000000000007,-0.0020899999999999808,-0.017979999999999996,0.0
1.0000000000010001e-05,-0.0010800000000000254,-0.12084999999999901,0.19489999999999874,0.007319999999999993,0.0007500000000000284,-0.06620999999999999,0.0
0.000250000000000028,-0.0015999999999999903,-0.2397500000000008,-0.5010099999999991,0.0063499999999999945,0.005249999999999977,-0.013600000000000001,0.0
0.00020999999999998797,-0.0015600000000000058,0.09919000000000011,0.22101999999999933,0.005370000000000014,-0.0005000000000000004,-0.0023600000000000287,0.0
4.999999999999449e-05,-0.0009299999999999864,0.08257000000000048,-0.2443200000000001,0.0063499999999999945,-0.0033199999999999896,0.012320000000000053,0.0
-9.999999999998899e-05,0.00036999999999998145,-0.09251000000000076,0.6603700000000003,0.0063499999999999945,-0.003620000000000012,0.030269999999999964,0.0
-1.0000000000010001e-05,0.0010499999999999954,0.36498000000000097,-0.7040199999999999,0.007319999999999993,0.0020899999999999808,0.018730000000000024,0.0
0.00030999999999997696,0.0014100000000000223,-0.09054000000000073,0.19497999999999927,0.006840000000000013,0.008640000000000037,0.01145999999999997,0.0
0.000490000000000046,-0.0009100000000000219,-0.46164000000000094,0.00747000000000142,0.006589999999999985,0.00541999999999998,-0.06175999999999998,0.0
0.00045999999999996044,-0.0007599999999999829,-0.12262999999999913,0.3620699999999992,0.006830000000000003,0.0005499999999999949,0.0024299999999999877,0.0
0.0008299999999999974,-0.00029000000000001247,0.4867399999999993,-0.23096999999999923,0.006840000000000013,0.011639999999999984,0.012419999999999987,0.0
0.00018000000000001348,-0.0008499999999999619,0.004950000000000898,-0.3314800000000009,0.006839999999999985,-0.018469999999999986,-0.01798999999999995,0.0
0.00012000000000000899,-0.0012100000000000444,-0.48095,0.30736000000000097,0.0065900000000000125,-0.0011800000000000144,-0.01313000000000003,0.0
-0.00029000000000001247,-0.0006499999999999839,0.3190399999999993,-0.32115000000000116,0.007319999999999993,-0.01366999999999996,0.016079999999999983,0.0
0.00018000000000001348,-0.0010000000000000009,-0.08523999999999887,0.25705000000000133,0.006110000000000004,0.01540999999999998,-0.012889999999999957,0.0
0.00013999999999997348,-0.0010000000000000009,-0.14267000000000074,0.07086999999999932,0.0065900000000000125,-0.0006099999999999994,-0.0024300000000000432,0.0
0.0001000000000000445,-0.0013799999999999923,0.14201000000000086,-0.39126000000000083,0.006830000000000003,-0.0017599999999999838,-0.015629999999999977,0.0
-0.0005200000000000204,-0.0018000000000000238,0.038699999999998624,0.19260000000000055,0.006599999999999995,-0.022430000000000005,-0.01813999999999999,0.0
