delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
7.00000000000145e-05,-0.00035999999999997145,-0.1756200000000021,-0.2663999999999973
4.999999999999449e-05,-0.00029000000000001247,0.1920400000000022,0.0862199999999973
0.00017000000000000348,-3.999999999998449e-05,-0.07091000000000136,0.2276100000000021
-0.00012000000000000899,-0.00021999999999999797,-0.0015500000000017167,0.04034000000000049
-2.999999999997449e-05,-0.00035000000000001696,0.055520000000001346,0.009139999999998594
-3.0000000000085514e-05,-0.0005799999999999694,-0.08443000000000112,0.041389999999999816
7.00000000000145e-05,-0.0006200000000000094,0.0035100000000021225,0.06297999999999959
1.0000000000065512e-05,-0.0005000000000000004,0.15082999999999913,-0.06213999999999942
0.00021999999999999797,-0.000260000000000038,0.008330000000000837,-0.0897900000000007
0.00010999999999994348,-8.999999999997899e-05,-0.023450000000000415,-0.18071999999999733
4.0000000000040004e-05,3.999999999998449e-05,0.03838000000000008,0.017439999999997013
-0.00031999999999998696,0.00020000000000003348,-0.027419999999999334,0.01641000000000048
0.00012000000000000899,-0.00020000000000003348,-0.10694000000000159,-0.01185999999999865
0.00018999999999991246,-0.00032999999999999696,0.042660000000001475,0.3987799999999986
0.000280000000000058,-0.00035999999999997145,0.14010999999999996,-0.17028999999999783
9.999999999998899e-05,-0.00024000000000001798,0.022790000000000532,0.1795599999999986
-9.99999999995449e-06,-4.999999999999449e-05,-0.1779400000000031,-0.27457000000000065
-0.000260000000000038,0.00024999999999997247,-0.005079999999999529,0.07047999999999988
-0.00026999999999999247,0.00047000000000002595,0.016320000000000334,0.05418000000000234
-0.00029999999999996696,0.0005499999999999949,-0.02161999999999864,0.2180099999999996
-0.00026999999999999247,0.00024000000000001798,0.16976999999999975,-0.18506999999999962
-8.000000000008001e-05,-9.00000000000345e-05,0.004259999999998598,0.006629999999997693
8.000000000008001e-05,-0.0005799999999999694,-0.038359999999997285,0.10996000000000095
7.999999999996898e-05,-0.00042999999999998595,-0.15783000000000058,0.0891200000000012
0.00021999999999999797,-0.0007800000000000029,0.4026399999999981,0.15552999999999884
0.000260000000000038,-0.0008600000000000274,0.029990000000001515,0.06976999999999833
0.0006699999999999484,-0.0008500000000000174,0.11908999999999992,-0.07531999999999783
0.0005800000000000249,-0.0009799999999999809,-0.025200000000001666,0.09403999999999968
0.0005499999999999394,-0.0009699999999999709,0.08369000000000071,-0.14842000000000155
-5.999999999994898e-05,-0.0006300000000000194,-0.26881999999999806,0.19273000000000096
0.00012000000000000899,-0.00019000000000002348,-0.006180000000000518,0.039349999999998886
2.999999999997449e-05,-2.999999999997449e-05,-0.09859000000000151,-0.07875999999999905
4.0000000000040004e-05,-0.00046000000000001595,0.052839999999999776,0.5930900000000001
-0.0001300000000000745,-0.00040000000000001146,0.2876599999999989,-0.011350000000000193
-0.00014999999999998348,-0.00036999999999998145,-0.10617999999999839,-0.43112999999999957
-0.0020099999999999563,-0.00024000000000001798,-0.49605999999999995,0.8114799999999995
-0.0024300000000000432,-0.00020999999999998797,-1.045259999999999,-0.08345999999999876
-0.0024199999999999777,-0.00023000000000000798,0.8170000000000002,-0.07903999999999911
-0.03371999999999997,-0.005579999999999974,-0.35385000000000133,0.19410999999999845
-0.051590000000000025,-0.007960000000000023,0.5768100000000018,0.060549999999999216
-0.01695000000000002,-0.003589999999999982,-0.07490000000000308,-0.004699999999999704
-0.037099999999999966,-0.0031200000000000117,-0.45380999999999716,0.34150999999999954
-0.003650000000000042,0.003400000000000014,0.21380999999999872,0.09832000000000107
-0.0014699999999999713,0.0021399999999999753,0.2740000000000009,0.08125000000000071
-0.0032500000000000306,0.004390000000000005,0.2218599999999995,0.07397999999999882
-0.0018299999999999983,0.003180000000000016,0.08919999999999817,0.002860000000001861
-0.0011999999999999789,0.0018400000000000083,0.03638000000000119,0.03535999999999717
-0.0013699999999999823,0.0020699999999999608,-0.14364000000000132,-0.05127999999999844
0.0005299999999999749,0.0014300000000000423,-0.054069999999999396,-0.15885000000000105
0.00041000000000002146,0.0010799999999999699,-0.4063200000000009,0.059950000000000614
0.0020399999999999863,-0.0010499999999999954,0.6128500000000017,0.045359999999998735
0.0013900000000000023,-0.0005499999999999949,-0.3122000000000007,0.09890000000000043
0.0010799999999999699,-0.00020999999999998797,0.0,-0.048040000000000305
0.00024000000000001798,0.00039000000000000146,0.07271000000000072,0.2744
0.0010999999999999899,-0.00029000000000001247,0.1662399999999984,-0.1628399999999992
0.0010100000000000109,-0.00034000000000000696,0.1554700000000011,0.07256999999999891
0.0009899999999999909,-0.0007499999999999729,0.19735999999999976,0.0987700000000018
0.0005300000000000304,-0.0007800000000000029,-0.043209999999998416,-0.0024799999999984834
0.0005600000000000049,-0.0010200000000000209,-0.04473000000000127,-0.0019700000000000273
0.0008599999999999719,-0.00039000000000000146,-0.05282000000000053,-0.2528400000000026
0.0005399999999999849,-0.00019999999999997797,-0.32750000000000057,-0.06441999999999837
0.00048000000000003595,-9.999999999998899e-05,-0.1329199999999986,0.1720499999999987
-0.00028000000000000247,0.0006299999999999639,0.10318000000000183,-0.3307499999999983
0.00034000000000000696,0.00023000000000000798,-0.29025999999999996,0.13259000000000043
0.00025999999999998247,0.00032999999999999696,-0.02856000000000236,-0.21148000000000167
-0.00029000000000001247,0.00020999999999998797,0.22775999999999996,-0.08276000000000039
-0.00019999999999997797,0.00029000000000001247,-0.43852000000000046,-0.35683999999999827
-0.00019000000000002348,0.00031999999999998696,-0.020979999999998,0.21351999999999904
0.00020000000000003348,0.00031000000000003247,-0.19521999999999906,-0.3334299999999999
-1.0000000000010001e-05,0.00028000000000000247,0.42687999999999704,-0.2482299999999995
0.0,0.00025999999999998247,-0.36805999999999983,-0.1693300000000022
-0.00028000000000000247,0.0007300000000000084,0.07460000000000022,-0.119729999999997
-0.00018000000000001348,0.0008199999999999874,-0.175889999999999,-0.22833000000000325
-0.00018999999999996797,0.0008600000000000274,-0.0839400000000019,-0.16093999999999653
-0.00019000000000002348,0.0005599999999999494,-0.29017999999999944,-0.19395000000000095
-0.00021999999999999797,0.00012000000000000899,-0.32434999999999903,-0.02989000000000175
-0.00019000000000002348,4.0000000000040004e-05,-0.09938999999999965,-0.2901299999999978
8.00000000000245e-05,-0.00028000000000000247,-0.003090000000000259,-0.07999000000000223
-0.00012000000000000899,-0.000130000000000019,-0.2925299999999993,-0.07872000000000057
