FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.37303,0.09807,30.09038,23.69547,0.01855015,0.3813,0.11998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37303,0.09848,29.63697,25.81131,0.01855015,0.37032,0.11358,0.0,0.0,0.00041,-0.45341,2.11584,0.00635,-0.01098,-0.0064,0.0
0.37322,0.0989,29.94023,25.61835,0.01855015,0.38308,0.11475,0.0,0.00019,0.00042,0.30326,-0.19296,0.00684,0.01276,0.00117,0.0
0.37345,0.09929,29.98749,23.45037,0.01953,0.38308,0.11475,0.0,0.00023,0.00039,0.04726,-2.16798,0.00634,0.0,0.0,0.0
0.37345,0.09939,30.07007,26.0696,0.02588,0.37307,0.10324,0.0,0.0,1e-04,0.08258,2.597168,0.00635,-0.01001,-0.01151,0.0
0.37335,0.09976,29.87657,26.15079,0.03369,0.36901,0.11487,0.0,-1e-04,0.00037,-0.1935,0.08119,0.00781,-0.00406,0.01163,0.0
0.37325,0.10011,30.33426,23.6888,0.04004,0.36901,0.11487,0.0,-1e-04,0.00035,0.45769,-2.46199,0.00635,0.0,0.0,0.0
0.37325,0.10033,30.12504,26.20416,0.04688,0.37128,0.11229,0.0,0.0,0.00022,-0.20922,2.51536,0.00684,0.00227,-0.00258,0.0
0.37325,0.10033,30.26325,25.97609,0.05371,0.3755,0.0982461,0.0,0.0,0.0,0.13821,-0.22807,0.00683,0.00422,-0.01443,0.0
0.37328,0.10033,30.24671,23.81819,0.06055,0.3755,0.0982461,0.0,3e-05,0.0,-0.01654,-2.1579,0.00684,0.0,0.0,0.0
0.37328,0.10028,30.29839,25.85285,0.0669,0.37218,0.10579,0.0,0.0,-5e-05,0.05168,2.03466,0.00635,-0.00332,0.00793,0.0
0.37312,0.10027,29.76323,25.72067,0.07324,0.36552,0.0982461,0.0,-0.00016,-1e-05,-0.53516,-0.13218,0.00634,-0.00666,-0.01154,0.0
0.37305,0.10027,30.6883,24.0578,0.08057,0.36622,0.0988,0.0,-7e-05,0.0,0.92507,-1.66287,0.00733,0.0007,0.00455,0.0
0.37305,0.10047,29.93382,25.83849,0.08692,0.36908,0.10988,0.0,0.0,0.0002,-0.75448,1.78069,0.00635,0.00286,0.01108,0.0
0.37316,0.10149,30.71429,26.05848,0.09326,0.37335,0.12788,0.0,0.00011,0.00102,0.78047,0.21999,0.00634,0.00427,0.018,0.0
0.37332,0.10251,30.89119,23.87946,0.1001,0.37335,0.12788,0.0,0.00016,0.00102,0.1769,-2.17902,0.00684,0.0,0.0,0.0
0.37332,0.10305,30.16706,26.45412,0.10694,0.37734,0.11472,0.0,0.0,0.00054,-0.72413,2.57466,0.00684,0.00399,-0.01316,0.0
0.37326,0.10382,30.07544,26.31985,0.11377,0.37023,0.11432,0.0,-6e-05,0.00077,-0.09162,-0.13427,0.00683,-0.00711,-0.0004,0.0
0.37305,0.10424,30.22876,24.06797,0.12061,0.36921,0.10723,0.0,-0.00021,0.00042,0.15332,-2.25188,0.00684,-0.00102,-0.00709,0.0
0.37287,0.10438,29.89239,26.11807,0.12696,0.3636,0.0982461,0.0,-0.00018,0.00014,-0.33637,2.0501,0.00635,-0.00561,-0.01473,0.0
0.37287,0.10445,30.64826,25.75688,0.13379,0.37345,0.09864,0.0,0.0,7e-05,0.75587,-0.36119,0.00683,0.00985,0.00614,0.0
0.37298,0.10451,30.77193,26.14507,0.14014,0.37303,0.0982461,0.0,0.00011,6e-05,0.12367,0.38819,0.00635,-0.00042,-0.00235,0.0
0.37298,0.10495,30.34579,26.54834,0.14649,0.37418,0.10787,0.0,0.0,0.00044,-0.42614,0.40327,0.00635,0.00115,0.01158,0.0
