FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.39125,0.06564,24.04044,31.21953,0.01953,0.39667,0.06273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39123,0.06455,24.13736,31.71485,0.01953,0.38831,0.046062,0.0,-2e-05,-0.00109,0.09692,0.49532,0.00635,-0.00836,-0.01922,0.0
0.39119,0.06388,24.11058,31.73535,0.01953,0.38762,0.046062,0.0,-4e-05,-0.00067,-0.02678,0.0205,0.00683,-0.00069,-0.00356,0.0
0.39119,0.06388,24.13629,31.64394,0.01953,0.38152,0.06173,0.0,0.0,0.0,0.02571,-0.09141,0.00635,-0.0061,0.02178,0.0
0.3914,0.0643,23.89367,31.78509,0.02637,0.39575,0.07031,0.0,0.00021,0.00042,-0.24262,0.14115,0.00684,0.01423,0.00858,0.0
0.39197,0.06507,23.7657,31.57222,0.03272,0.39677,0.07706,0.0,0.00057,0.00077,-0.12797,-0.21287,0.00635,0.00102,0.00675,0.0
0.39202,0.06532,24.07513,31.74514,0.03955,0.39002,0.06288,0.0,5e-05,0.00025,0.30943,0.17292,0.00683,-0.00675,-0.01418,0.0
0.39209,0.06536,24.22444,31.4199,0.04688,0.39271,0.05985,0.0,7e-05,4e-05,0.14931,-0.32524,0.00733,0.00269,-0.00303,0.0
0.39209,0.06552,23.82055,31.1741,0.05322,0.39167,0.053,0.0,0.0,0.00016,-0.40389,-0.2458,0.00634,-0.00104,-0.00685,0.0
0.3918,0.06588,24.31635,31.71081,0.05957,0.37949,0.08865,0.0,-0.00029,0.00036,0.4958,0.53671,0.00635,-0.01218,0.03565,0.0
0.39175,0.06623,23.83637,31.78502,0.0669,0.38933,0.06833,0.0,-5e-05,0.00035,-0.47998,0.07421,0.00733,0.00984,-0.02032,0.0
0.39167,0.06646,24.21496,31.06537,0.07324,0.38933,0.06833,0.0,-8e-05,0.00023,0.37859,-0.71965,0.00634,0.0,0.0,0.0
0.39145,0.06649,24.01781,31.61648,0.08008,0.37989,0.08621,0.0,-0.00022,3e-05,-0.19715,0.55111,0.00684,-0.00944,0.01788,0.0
0.39106,0.06658,24.13688,31.70268,0.08692,0.38236,0.07187,0.0,-0.00039,9e-05,0.11907,0.0862,0.00684,0.00247,-0.01434,0.0
0.3907,0.0666,24.17676,31.22017,0.09326,0.38236,0.07187,0.0,-0.00036,2e-05,0.03988,-0.48251,0.00634,0.0,0.0,0.0
0.39066,0.0666,24.16115,31.78529,0.1001,0.39786,0.07963,0.0,-4e-05,0.0,-0.01561,0.56512,0.00684,0.0155,0.00776,0.0
0.39061,0.06665,24.18358,31.58959,0.10645,0.38865,0.06015,0.0,-5e-05,5e-05,0.02243,-0.1957,0.00635,-0.00921,-0.01948,0.0
0.39061,0.06665,23.96991,31.26142,0.11328,0.38971,0.06695,0.0,0.0,0.0,-0.21367,-0.32817,0.00683,0.00106,0.0068,0.0
0.39056,0.06691,23.70152,31.55038,0.12012,0.39394,0.05935,0.0,-5e-05,0.00026,-0.26839,0.28896,0.00684,0.00423,-0.0076,0.0
0.39043,0.06691,24.23018,31.8945,0.12695,0.38224,0.08722,0.0,-0.00013,0.0,0.52866,0.34412,0.00683,-0.0117,0.02787,0.0
0.39022,0.06691,24.32812,31.71448,0.13379,0.38224,0.08722,0.0,-0.00021,0.0,0.09794,-0.18002,0.00684,0.0,0.0,0.0
0.39005,0.06776,23.82806,31.74468,0.14111,0.38836,0.07819,0.0,-0.00017,0.00085,-0.50006,0.0302,0.00732,0.00612,-0.00903,0.0
0.38981,0.06838,24.20868,31.74187,0.14697,0.38295,0.09127,0.0,-0.00024,0.00062,0.38062,-0.00281,0.00586,-0.00541,0.01308,0.0
0.38969,0.06858,24.14184,31.4013,0.15332,0.38185,0.08461,0.0,-0.00012,0.0002,-0.06684,-0.34057,0.00635,-0.0011,-0.00666,0.0
0.38956,0.06858,23.83615,31.74981,0.16065,0.38744,0.06486,0.0,-0.00013,0.0,-0.30569,0.34851,0.00733,0.00559,-0.01975,0.0
0.38955,0.06828,23.84404,31.74096,0.16699,0.38309,0.04687,0.0,-1e-05,-0.0003,0.00789,-0.00885,0.00634,-0.00435,-0.01799,0.0
0.38939,0.06789,24.11561,30.9239,0.17334,0.38309,0.04687,0.0,-0.00016,-0.00039,0.27157,-0.81706,0.00635,0.0,0.0,0.0
0.38907,0.06789,24.26665,31.87962,0.18067,0.38535,0.09427,0.0,-0.00032,0.0,0.15104,0.9520644,0.00733,0.00226,0.0474,0.0
0.38876,0.06864,23.78704,32.22526,0.1875,0.37074,0.10258,0.0,-0.00031,0.00075,-0.47961,0.34564,0.00683,-0.01461,0.00831,0.0
0.38844,0.06938,23.85292,32.18573,0.19385,0.37074,0.10258,0.0,-0.00032,0.00074,0.06588,-0.03953,0.00635,0.0,0.0,0.0
0.38795,0.07306,24.365925,33.186066,0.20068,0.3784,0.25199,0.0,-0.00049,0.00368,0.51889,0.9520644,0.00683,0.00766,0.14941,0.0
0.38101,0.141946,24.29706,32.67934,0.20068,0.37786,0.32345,0.0,-0.00694,0.068886,-0.07475,-0.56587,0.0,-0.00054,0.07146,0.0
0.38101,0.210832,23.72631,32.70513,0.20068,0.37662,0.31769,0.0,0.0,0.068886,-0.57075,0.02579,0.0,-0.00124,-0.00576,0.0
0.38246,0.279718,24.09327,33.18137,0.20068,0.38976,0.44608,0.0,0.00145,0.068886,0.36696,0.47624,0.0,0.01314,0.12839,0.0
0.38565,0.348604,23.89853,32.98247,0.20068,0.39056,0.43192,0.0,0.00319,0.068886,-0.19474,-0.1989,0.0,0.0008,-0.01416,0.0
0.38863,0.41749,24.0145,32.94519,0.20068,0.39161,0.43642,0.0,0.00298,0.068886,0.11597,-0.03728,0.0,0.00105,0.0045,0.0
0.39113,0.42092,23.37203,32.52362,0.20068,0.39613,0.42778,0.0,0.0025,0.00343,-0.64247,-0.42157,0.0,0.00452,-0.00864,0.0
0.39348,0.42393,24.1687,32.51036,0.02051,0.40052,0.43297,0.0,0.00235,0.00301,0.79667,-0.01326,-0.18017,0.00439,0.00519,0.0
0.39348,0.42393,23.48394,32.4585,0.02734,0.4002,0.43087,0.0,0.0,0.0,-0.68476,-0.05186,0.00683,-0.00032,-0.0021,0.0
0.39346,0.4173,24.06081,32.6174,0.03369,0.38665,0.37721,0.0,-2e-05,-0.00663,0.57687,0.1589,0.00635,-0.01355,-0.05366,0.0
0.38963,0.41058,23.69427,32.55349,0.04053,0.36663,0.37027,0.0,-0.00383,-0.00672,-0.36654,-0.06391,0.00684,-0.02002,-0.00694,0.0
0.38745,0.40523,23.59553,32.55947,0.04785,0.36585,0.36774,0.0,-0.00218,-0.00535,-0.09874,0.00598,0.00732,-0.00078,-0.00253,0.0
0.38745,0.4017,23.80233,32.82151,0.0542,0.3938,0.37347,0.0,0.0,-0.00353,0.2068,0.26204,0.00635,0.02795,0.00573,0.0
0.38794,0.40001,24.365925,32.77262,0.06055,0.39233,0.38483,0.0,0.00049,-0.00169,0.62085,-0.04889,0.00635,-0.00147,0.01136,0.0
0.38826,0.39886,24.00004,32.53763,0.06689,0.39302,0.38735,0.0,0.00032,-0.00115,-0.42314,-0.23499,0.00634,0.00069,0.00252,0.0
0.38826,0.39625,23.88867,32.79927,0.07422,0.38669,0.36752,0.0,0.0,-0.00261,-0.11137,0.26164,0.00733,-0.00633,-0.01983,0.0
0.38795,0.39319,23.94135,32.98505,0.08105,0.38429,0.35651,0.0,-0.00031,-0.00306,0.05268,0.18578,0.00683,-0.0024,-0.01101,0.0
0.38748,0.38965,24.15742,32.87668,0.0874,0.38132,0.34362,0.0,-0.00047,-0.00354,0.21607,-0.10837,0.00635,-0.00297,-0.01289,0.0
0.38658,0.38623,24.365925,32.85445,0.09375,0.37403,0.33827,0.0,-0.0009,-0.00342,0.38686,-0.02223,0.00635,-0.00729,-0.00535,0.0
0.38624,0.38337,23.76259,32.8183,0.10059,0.38116,0.34051,0.0,-0.00034,-0.00286,-0.78169,-0.03615,0.00684,0.00713,0.00224,0.0
0.38601,0.38114,23.77919,32.81344,0.10791,0.38223,0.34544,0.0,-0.00023,-0.00223,0.0166,-0.00486,0.00732,0.00107,0.00493,0.0
0.38581,0.37987,24.365925,32.96929,0.11426,0.38237,0.35832,0.0,-0.0002,-0.00127,0.63823,0.15585,0.00635,0.00014,0.01288,0.0
0.3858,0.37818,23.6241,32.91155,0.12109,0.38515,0.34785,0.0,-1e-05,-0.00169,-0.79332,-0.05774,0.00683,0.00278,-0.01047,0.0
0.3858,0.37694,23.75824,32.91789,0.12793,0.38633,0.3533,0.0,0.0,-0.00124,0.13414,0.00634,0.00684,0.00118,0.00545,0.0
0.38611,0.37597,24.21128,33.186066,0.13428,0.39223,0.35657,0.0,0.00031,-0.00097,0.45304,0.27278,0.00635,0.0059,0.00327,0.0
0.38635,0.37556,24.00808,33.11637,0.14111,0.39153,0.3661,0.0,0.00024,-0.00041,-0.2032,-0.0743,0.00683,-0.0007,0.00953,0.0
0.38667,0.37552,23.88592,33.186066,0.14795,0.39375,0.37649,0.0,0.00032,-4e-05,-0.12216,0.08103,0.00684,0.00222,0.01039,0.0
0.3873,0.37544,24.04841,33.17159,0.15479,0.4016,0.36533,0.0,0.00063,-8e-05,0.16249,-0.02581,0.00684,0.00785,-0.01116,0.0
0.38776,0.37544,23.88474,33.186066,0.16113,0.3989,0.38272,0.0,0.00046,0.0,-0.16367,0.03427,0.00634,-0.0027,0.01739,0.0
0.38776,0.37544,23.80927,33.12824,0.16748,0.39776,0.37726,0.0,0.0,0.0,-0.07547,-0.07762,0.00635,-0.00114,-0.00546,0.0
0.38762,0.37525,24.17027,32.95262,0.17432,0.37406,0.36843,0.0,-0.00014,-0.00019,0.361,-0.17562,0.00684,-0.0237,-0.00883,0.0
0.38748,0.37474,24.06384,32.85042,0.18115,0.38354,0.36092,0.0,-0.00014,-0.00051,-0.10643,-0.1022,0.00683,0.00948,-0.00751,0.0
0.38747,0.37426,23.92667,32.86347,0.18799,0.38354,0.36092,0.0,-1e-05,-0.00048,-0.13717,0.01305,0.00684,0.0,0.0,0.0
0.38747,0.3739,24.13587,32.64616,0.19434,0.39123,0.36331,0.0,0.0,-0.00036,0.2092,-0.21731,0.00635,0.00769,0.00239,0.0
0.38783,0.37338,23.7978,32.68262,0.20117,0.39858,0.35797,0.0,0.00036,-0.00052,-0.33807,0.03646,0.00683,0.00735,-0.00534,0.0
0.38797,0.37307,23.99154,32.7005,0.20801,0.39971,0.36356,0.0,0.00014,-0.00031,0.19374,0.01788,0.00684,0.00113,0.00559,0.0
0.38797,0.37244,23.93124,32.55582,0.21436,0.38073,0.35203,0.0,0.0,-0.00063,-0.0603,-0.14468,0.00635,-0.01898,-0.01153,0.0
0.38769,0.37207,23.88162,32.4253,0.22168,0.37839,0.35996,0.0,-0.00028,-0.00037,-0.04962,-0.13052,0.00732,-0.00234,0.00793,0.0
0.38743,0.37207,23.40893,32.46732,0.22852,0.37839,0.35996,0.0,-0.00026,0.0,-0.47269,0.04202,0.00684,0.0,0.0,0.0
0.38743,0.37213,23.67928,32.19984,0.23486,0.38328,0.39027,0.0,0.0,6e-05,0.27035,-0.26748,0.00634,0.00489,0.03031,0.0
0.38754,0.37216,23.68672,32.24162,0.2417,0.39585,0.36819,0.0,0.00011,3e-05,0.00744,0.04178,0.00684,0.01257,-0.02208,0.0
0.38779,0.37213,23.55471,32.10156,0.24805,0.3969,0.37324,0.0,0.00025,-3e-05,-0.13201,-0.14006,0.00635,0.00105,0.00505,0.0
0.38792,0.37204,23.25327,32.14141,0.25488,0.39277,0.36167,0.0,0.00013,-9e-05,-0.30144,0.03985,0.00683,-0.00413,-0.01157,0.0
0.38807,0.37204,23.18972,31.73376,0.26172,0.39399,0.37783,0.0,0.00015,0.0,-0.06355,-0.40765,0.00684,0.00122,0.01616,0.0
0.38819,0.37204,23.19455,32.09182,0.26807,0.39292,0.3728,0.0,0.00012,0.0,0.00483,0.35806,0.00635,-0.00107,-0.00503,0.0
0.38844,0.37162,23.10288,31.85152,0.2749,0.39873,0.35364,0.0,0.00025,-0.00042,-0.09167,-0.2403,0.00683,0.00581,-0.01916,0.0
0.38869,0.37147,23.10676,31.58146,0.28125,0.39934,0.36531,0.0,0.00025,-0.00015,0.00388,-0.27006,0.00635,0.00061,0.01167,0.0
0.38892,0.37131,23.01467,31.60032,0.28857,0.39888,0.3645,0.0,0.00023,-0.00016,-0.09209,0.01886,0.00732,-0.00046,-0.00081,0.0
0.38908,0.37114,22.92792,31.46274,0.29492,0.39605,0.36102,0.0,0.00016,-0.00017,-0.08675,-0.13758,0.00635,-0.00283,-0.00348,0.0
0.38915,0.37114,23.03361,31.25845,0.30176,0.39247,0.37366,0.0,7e-05,0.0,0.10569,-0.20429,0.00684,-0.00358,0.01264,0.0
0.38927,0.37139,22.61376,31.33847,0.30811,0.39473,0.38342,0.0,0.00012,0.00025,-0.41985,0.08002,0.00635,0.00226,0.00976,0.0
0.38936,0.37139,22.43041,31.0963,0.31494,0.39365,0.3709,0.0,9e-05,0.0,-0.18335,-0.24217,0.00683,-0.00108,-0.01252,0.0
0.38971,0.37124,22.1797,31.08973,0.32178,0.40242,0.39142,0.0,0.00035,-0.00015,-0.25071,-0.00657,0.00684,0.00877,0.02052,0.0
0.38981,0.37031,22.41008,30.75642,0.32861,0.40223,0.39179,0.0,1e-04,-0.00093,0.23038,-0.33331,0.00683,-0.00019,0.00037,0.0
0.38981,0.36953,22.4937,30.96968,0.33496,0.39014,0.39022,0.0,0.0,-0.00078,0.08362,0.21326,0.00635,-0.01209,-0.00157,0.0
0.38976,0.36875,22.27794,30.83987,0.3418,0.39798,0.39569,0.0,-5e-05,-0.00078,-0.21576,-0.12981,0.00684,0.00784,0.00547,0.0
0.38976,0.36798,22.28663,30.81556,0.34863,0.39702,0.3897,0.0,0.0,-0.00077,0.00869,-0.02431,0.00683,-0.00096,-0.00599,0.0
0.38981,0.3679,22.5252,30.70312,0.35547,0.39246,0.38147,0.0,5e-05,-8e-05,0.23857,-0.11244,0.00684,-0.00456,-0.00823,0.0
0.39043,0.36771,22.5778,30.61925,0.3623,0.39619,0.3572,0.0,0.00062,-0.00019,0.0526,-0.08387,0.00683,0.00373,-0.02427,0.0
0.39081,0.36725,22.2924,30.55483,0.36865,0.39367,0.34556,0.0,0.00038,-0.00046,-0.2854,-0.06442,0.00635,-0.00252,-0.01164,0.0
0.39081,0.36718,22.26072,30.57356,0.37549,0.38423,0.37016,0.0,0.0,-7e-05,-0.03168,0.01873,0.00684,-0.00944,0.0246,0.0
0.39051,0.36708,22.28491,30.48431,0.38232,0.37805,0.37607,0.0,-0.0003,-1e-04,0.02419,-0.08925,0.00683,-0.00618,0.00591,0.0
0.39051,0.36708,22.00684,30.49297,0.38867,0.38148,0.39099,0.0,0.0,0.0,-0.27807,0.00866,0.00635,0.00343,0.01492,0.0
0.3906,0.3673,22.07937,30.22884,0.39551,0.4024,0.37842,0.0,9e-05,0.00022,0.07253,-0.26413,0.00684,0.02092,-0.01257,0.0
0.39099,0.36786,21.91616,30.2677,0.40186,0.40338,0.38342,0.0,0.00039,0.00056,-0.16321,0.03886,0.00635,0.00098,0.005,0.0
0.39145,0.36865,21.71409,30.09641,0.40869,0.40307,0.38128,0.0,0.00046,0.00079,-0.20207,-0.17129,0.00683,-0.00031,-0.00214,0.0
0.39176,0.36934,21.91296,30.05256,0.41553,0.38917,0.37129,0.0,0.00031,0.00069,0.19887,-0.04385,0.00684,-0.0139,-0.00999,0.0
0.39203,0.36989,21.76817,29.96476,0.42188,0.39388,0.36722,0.0,0.00027,0.00055,-0.14479,-0.0878,0.00635,0.00471,-0.00407,0.0
0.39203,0.37019,21.45748,29.8259,0.4292,0.39219,0.35976,0.0,0.0,0.0003,-0.31069,-0.13886,0.00732,-0.00169,-0.00746,0.0
0.39114,0.37088,22.23192,28.99813,0.43555,0.32957,0.39156,0.0,-0.00089,0.00069,0.77444,-0.82777,0.00635,-0.06262,0.0318,0.0
0.38891,0.374,21.47645,28.81538,0.44287,0.27846,0.49767,0.0,-0.00223,0.00312,-0.75547,-0.18275,0.00732,-0.05111,0.10611,0.0
0.36819,0.39795,21.69255,28.9357,0.44287,0.28238,0.50751,0.0,-0.02072,0.02395,0.2161,0.12032,0.0,0.00392,0.00984,0.0
0.3208975,0.462325,21.68567,29.21048,0.44287,0.19285,0.63583,0.0,-0.0472925,0.064375,-0.00688,0.27478,0.0,-0.08953,0.12832,0.0
0.273605,0.5267,21.75821,29.28893,0.44287,0.15515,0.67753,0.0,-0.0472925,0.064375,0.07254,0.07845,0.0,-0.0377,0.0417,0.0
0.2263125,0.591075,21.98388,29.30534,0.44287,0.15787,0.68113,0.0,-0.0472925,0.064375,0.22567,0.01641,0.0,0.00272,0.0036,0.0
0.17902,0.64976,21.75201,28.694696,0.44287,0.18941,0.64606,0.0,-0.0472925,0.058685,-0.23187,-0.61542,0.0,0.03154,-0.03507,0.0
0.17872,0.64976,21.57368,28.7313,0.44287,0.17814,0.6384,0.0,-0.0003,0.0,-0.17833,0.04138,0.0,-0.01127,-0.00766,0.0
0.17872,0.64536,21.3196,28.88568,0.02002,0.17399,0.63215,0.0,0.0,-0.0044,-0.25408,0.15438,-0.2847042,-0.00415,-0.00625,0.0
0.1803,0.63603,21.79095,28.75487,0.02686,0.19133,0.59869,0.0,0.00158,-0.00933,0.47135,-0.13081,0.00684,0.01734,-0.03346,0.0
0.18427,0.63226,21.58178,29.08577,0.0332,0.20412,0.61344,0.0,0.00397,-0.00377,-0.20917,0.3309,0.00634,0.01279,0.01475,0.0
0.1871,0.62957,21.23813,28.80798,0.04053,0.20412,0.61344,0.0,0.00283,-0.00269,-0.34365,-0.27779,0.00733,0.0,0.0,0.0
0.18772,0.62768,21.47975,28.694696,0.04688,0.19207,0.61444,0.0,0.00062,-0.00189,0.24162,-0.1705,0.00635,-0.01205,0.001,0.0
0.18835,0.62522,21.58537,29.02778,0.05322,0.19339,0.60553,0.0,0.00063,-0.00246,0.10562,0.3903,0.00634,0.00132,-0.00891,0.0
0.18895,0.62363,21.53927,28.69957,0.06006,0.19429,0.60708,0.0,0.0006,-0.00159,-0.0461,-0.32821,0.00684,0.0009,0.00155,0.0
0.18989,0.62341,21.2881,28.87438,0.06689,0.19937,0.62592,0.0,0.00094,-0.00022,-0.25117,0.17481,0.00683,0.00508,0.01884,0.0
0.19021,0.62239,21.46482,28.70004,0.07324,0.19366,0.6087,0.0,0.00032,-0.00102,0.17672,-0.17434,0.00635,-0.00571,-0.01722,0.0
0.19056,0.62219,21.63702,28.694696,0.08057,0.19483,0.6106,0.0,0.00035,-0.0002,0.1722,-0.23251,0.00733,0.00117,0.0019,0.0
0.19094,0.62219,21.57809,28.694696,0.08691,0.19589,0.63144,0.0,0.00038,0.0,-0.05893,0.12969,0.00634,0.00106,0.02084,0.0
0.1924,0.62396,21.3897,28.81217,0.09375,0.21283,0.64869,0.0,0.00146,0.00177,-0.18839,0.21495,0.00684,0.01694,0.01725,0.0
0.19373,0.6256,21.4543,28.88895,0.10059,0.21368,0.65014,0.0,0.00133,0.00164,0.0646,0.07678,0.00684,0.00085,0.00145,0.0
0.1947,0.62582,21.33352,28.694696,0.10693,0.21018,0.6294,0.0,0.00097,0.00022,-0.12078,-0.40017,0.00634,-0.0035,-0.02074,0.0
0.19558,0.62738,21.41046,28.694696,0.11377,0.21054,0.65397,0.0,0.00088,0.00156,0.07694,0.13608,0.00684,0.00036,0.02457,0.0
0.19651,0.62759,21.25672,28.76045,0.12061,0.21331,0.65847,0.0,0.00093,0.00021,-0.15374,0.13559,0.00684,0.00277,0.0045,0.0
0.19822,0.62759,21.44281,28.92466,0.12744,0.23063,0.6005,0.0,0.00171,0.0,0.18609,0.16421,0.00683,0.01732,-0.05797,0.0
0.19879,0.62732,21.93787,28.9431,0.13379,0.21026,0.62174,0.0,0.00057,-0.00027,0.49506,0.01844,0.00635,-0.02037,0.02124,0.0
0.19931,0.62705,21.39793,28.71104,0.14062,0.21008,0.62144,0.0,0.00052,-0.00027,-0.53994,-0.23206,0.00683,-0.00018,-0.0003,0.0
0.19981,0.62705,21.65064,28.85056,0.14746,0.2108,0.62367,0.0,0.0005,0.0,0.25271,0.13952,0.00684,0.00072,0.00223,0.0
0.20029,0.62746,21.85989,28.97422,0.15381,0.21135,0.64039,0.0,0.00048,0.00041,0.20925,0.12366,0.00635,0.00055,0.01672,0.0
0.2007,0.62792,21.79497,28.9317,0.16064,0.21053,0.63896,0.0,0.00041,0.00046,-0.06492,-0.04252,0.00683,-0.00082,-0.00143,0.0
0.20108,0.62818,21.94777,28.7912,0.16748,0.21056,0.63449,0.0,0.00038,0.00026,0.1528,-0.1405,0.00684,3e-05,-0.00447,0.0
0.20195,0.62904,21.63115,28.694696,0.17383,0.22459,0.65161,0.0,0.00087,0.00086,-0.31662,-0.14887,0.00635,0.01403,0.01712,0.0
0.20269,0.62904,21.60466,28.87994,0.18066,0.22281,0.64867,0.0,0.00074,0.0,-0.02649,0.23761,0.00683,-0.00178,-0.00294,0.0
0.20312,0.62844,21.88587,28.9713,0.1875,0.21513,0.59197,0.0,0.00043,-0.0006,0.28121,0.09136,0.00684,-0.00768,-0.0567,0.0
0.20335,0.62768,22.10186,28.99731,0.19434,0.21,0.60543,0.0,0.00023,-0.00076,0.21599,0.02601,0.00684,-0.00513,0.01346,0.0
0.20352,0.62688,21.62207,29.09708,0.20068,0.20859,0.60314,0.0,0.00017,-0.0008,-0.47979,0.09977,0.00634,-0.00141,-0.00229,0.0
0.2039,0.62608,21.80295,29.06445,0.20752,0.21585,0.60105,0.0,0.00038,-0.0008,0.18088,-0.03263,0.00684,0.00726,-0.00209,0.0
0.20394,0.62521,22.07985,29.11248,0.21436,0.20494,0.59745,0.0,4e-05,-0.00087,0.2769,0.04803,0.00684,-0.01091,-0.0036,0.0
0.20397,0.62439,21.88612,28.85303,0.22119,0.2051,0.5975,0.0,3e-05,-0.00082,-0.19373,-0.25945,0.00683,0.00016,5e-05,0.0
0.20397,0.62323,21.9918,29.10638,0.22754,0.20648,0.57828,0.0,0.0,-0.00116,0.10568,0.25335,0.00635,0.00138,-0.01922,0.0
0.20393,0.62323,22.01865,28.72379,0.23438,0.19995,0.62876,0.0,-4e-05,0.0,0.02685,-0.38259,0.00684,-0.00653,0.05048,0.0
0.20382,0.62323,21.92131,28.694696,0.24121,0.19829,0.62608,0.0,-0.00011,0.0,-0.09734,-0.0387,0.00683,-0.00166,-0.00268,0.0
0.20382,0.62235,22.33603,29.46389,0.24756,0.20557,0.58694,0.0,0.0,-0.00088,0.41472,0.7788,0.00635,0.00728,-0.03914,0.0
0.20444,0.61977,22.63203,29.72299,0.25439,0.22798,0.52162,0.0,0.00062,-0.00258,0.296,0.2591,0.00683,0.02241,-0.06532,0.0
0.21071,0.58879,22.65132,29.50954,0.25439,0.23062,0.52732,0.0,0.00627,-0.03098,0.01929,-0.21345,0.0,0.00264,0.0057,0.0
