FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.36302,0.06934,20.62967,21.82503,0.01932415,0.37698,0.0853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36343,0.06992,20.55716,21.88775,0.01932415,0.37769,0.09368,0.0,0.00041,0.00058,-0.07251,0.06272,0.00621,0.00071,0.00838,0.0
0.36382,0.07045,20.62447,21.77843,0.01932415,0.37728,0.1033,0.0,0.00039,0.00053,0.06731,-0.10932,0.00594,-0.00041,0.00962,0.0
0.36421,0.07094,20.41477,21.70908,0.01932415,0.37873,0.10765,0.0,0.00039,0.00049,-0.2097,-0.06935,0.00709,0.00145,0.00435,0.0
0.3646,0.07137,20.61916,21.12838,0.02577,0.37936,0.11315,0.0,0.00039,0.00043,0.20439,-0.5807,0.00653,0.00063,0.0055,0.0
0.36492,0.0723,20.71309,21.35808,0.0325,0.37816,0.11421,0.0,0.00032,0.00093,0.09393,0.2297,0.00673,-0.0012,0.00106,0.0
0.36535,0.07294,20.68544,21.45834,0.03909,0.37473,0.11383,0.0,0.00043,0.00064,-0.02765,0.10026,0.00659,-0.00343,-0.00038,0.0
0.37685,0.09683,20.66168,21.43727,0.03909,0.37463,0.11101,0.0,0.0115,0.02389,-0.02376,-0.02107,0.0,-1e-04,-0.00282,0.0
0.37685,0.10476,20.22793,21.2889,0.03909,0.37645,0.11335,0.0,0.0,0.00793,-0.43375,-0.14837,0.0,0.00182,0.00234,0.0
0.37496,0.10476,20.13432,21.60967,0.03909,0.37119,0.10409,0.0,-0.00189,0.0,-0.09361,0.32077,0.0,-0.00526,-0.00926,0.0
0.37369,0.10183,19.90199,21.64987,0.02003,0.36987,0.09305,0.0,-0.00127,-0.00293,-0.23233,0.0402,-0.01906,-0.00132,-0.01104,0.0
0.37184,0.09939,20.01219,21.57306,0.02663,0.36446,0.08961,0.0,-0.00185,-0.00244,0.1102,-0.07681,0.0066,-0.00541,-0.00344,0.0
0.37109,0.09647,20.48284,21.56857,0.03317,0.36732,0.08191,0.0,-0.00075,-0.00292,0.47065,-0.00449,0.00654,0.00286,-0.0077,0.0
0.37079,0.09439,20.50499,21.34401,0.03961,0.36732,0.08191,0.0,-0.0003,-0.00208,0.02215,-0.22456,0.00644,0.0,0.0,0.0
0.37078,0.09295,19.87081,21.28443,0.04611,0.37248,0.08287,0.0,-1e-05,-0.00144,-0.63418,-0.05958,0.0065,0.00516,0.00096,0.0
0.37078,0.09101,20.28569,21.49867,0.05325,0.37071,0.07546,0.0,0.0,-0.00194,0.41488,0.21424,0.00714,-0.00177,-0.00741,0.0
0.37077,0.08945,20.46924,21.20534,0.05972,0.37071,0.07546,0.0,-1e-05,-0.00156,0.18355,-0.29333,0.00647,0.0,0.0,0.0
0.37062,0.0892,20.67285,20.75664,0.06729,0.36773,0.08668,0.0,-0.00015,-0.00025,0.20361,-0.4487,0.00757,-0.00298,0.01122,0.0
0.37062,0.08871,20.3825,21.62374,0.0731,0.37195,0.08331,0.0,0.0,-0.00049,-0.29035,0.8671,0.00581,0.00422,-0.00337,0.0
0.37062,0.08787,19.5103,21.21828,0.08017,0.37131,0.07781,0.0,0.0,-0.00084,-0.8722,-0.40546,0.00707,-0.00064,-0.0055,0.0
0.36996,0.08744,19.96236,21.04158,0.08699,0.36067,0.08181,0.0,-0.00066,-0.00043,0.45206,-0.1767,0.00682,-0.01064,0.004,0.0
0.36949,0.08694,20.07521,20.99549,0.09334,0.36301,0.07991,0.0,-0.00047,-0.0005,0.11285,-0.04609,0.00635,0.00234,-0.0019,0.0
0.36942,0.08673,19.85766,20.96754,0.09996,0.36314,0.0827,0.0,-7e-05,-0.00021,-0.21755,-0.02795,0.00662,0.00013,0.00279,0.0
0.3692,0.08673,20.27504,21.27909,0.10706,0.3746,0.08757,0.0,-0.00022,0.0,0.41738,0.31155,0.0071,0.01146,0.00487,0.0
0.3692,0.08801,19.9642,20.49859,0.11345,0.36545,0.1099,0.0,0.0,0.00128,-0.31084,-0.7805,0.00639,-0.00915,0.02233,0.0
0.36899,0.08899,20.19783,21.2243,0.12039,0.36525,0.10655,0.0,-0.00021,0.00098,0.23363,0.72571,0.00694,-0.0002,-0.00335,0.0
0.36899,0.08899,20.47392,20.84336,0.12706,0.36889,0.08903,0.0,0.0,0.0,0.27609,-0.38094,0.00667,0.00364,-0.01752,0.0
0.36857,0.08768,19.80859,21.40407,0.13364,0.36028,0.06154,0.0,-0.00042,-0.00131,-0.66533,0.56071,0.00658,-0.00861,-0.02749,0.0
0.36832,0.08624,19.98232,20.83765,0.14024,0.3596,0.05603,0.0,-0.00025,-0.00144,0.17373,-0.56642,0.0066,-0.00068,-0.00551,0.0
0.36817,0.08492,20.0031,21.06708,0.1468,0.37177,0.05585,0.0,-0.00015,-0.00132,0.02078,0.22943,0.00656,0.01217,-0.00018,0.0
0.36809,0.08417,20.43468,21.13474,0.15359,0.36267,0.06684,0.0,-8e-05,-0.00075,0.43158,0.06766,0.00679,-0.0091,0.01099,0.0
0.36787,0.08348,20.31696,20.92144,0.16066,0.36267,0.06684,0.0,-0.00022,-0.00069,-0.11772,-0.2133,0.00707,0.0,0.0,0.0
0.36774,0.08324,20.1983,21.1148,0.16719,0.36063,0.07729,0.0,-0.00013,-0.00024,-0.11866,0.19336,0.00653,-0.00204,0.01045,0.0
0.36774,0.08157,19.95645,21.27066,0.17407,0.37157,0.0383,0.0,0.0,-0.00167,-0.24185,0.15586,0.00688,0.01094,-0.03899,0.0
0.36774,0.08003,19.86461,21.00378,0.18207,0.37157,0.0383,0.0,0.0,-0.00154,-0.09184,-0.26688,0.008,0.0,0.0,0.0
0.36786,0.07986,20.17969,21.11287,0.18922,0.36352,0.07506,0.0,0.00012,-0.00017,0.31508,0.10909,0.00715,-0.00805,0.03676,0.0
0.36786,0.079,20.01361,21.07217,0.19382,0.37168,0.05429,0.0,0.0,-0.00086,-0.16608,-0.0407,0.0046,0.00816,-0.02077,0.0
0.36802,0.0788,19.53464,21.06133,0.20158,0.373,0.06606,0.0,0.00016,-0.0002,-0.47897,-0.01084,0.00776,0.00132,0.01177,0.0
0.36802,0.0788,19.82999,20.9008,0.20946,0.36883,0.08546,0.0,0.0,0.0,0.29535,-0.16053,0.00788,-0.00417,0.0194,0.0
0.36789,0.07915,19.93807,20.83672,0.21402,0.36284,0.09034,0.0,-0.00013,0.00035,0.10808,-0.06408,0.00456,-0.00599,0.00488,0.0
0.36778,0.07923,20.23208,20.90709,0.22079,0.36284,0.09034,0.0,-0.00011,8e-05,0.29401,0.07037,0.00677,0.0,0.0,0.0
0.36776,0.07934,19.82202,21.12599,0.22717,0.36895,0.07073,0.0,-2e-05,0.00011,-0.41006,0.2189,0.00638,0.00611,-0.01961,0.0
0.36776,0.07923,20.02745,20.98956,0.23367,0.36705,0.08322,0.0,0.0,-0.00011,0.20543,-0.13643,0.0065,-0.0019,0.01249,0.0
0.36772,0.07921,19.8525,20.96262,0.24083,0.36627,0.07457,0.0,-4e-05,-2e-05,-0.17495,-0.02694,0.00716,-0.00078,-0.00865,0.0
0.36758,0.07901,19.6453,20.63234,0.2475,0.36228,0.07134,0.0,-0.00014,-0.0002,-0.2072,-0.33028,0.00667,-0.00399,-0.00323,0.0
0.36758,0.07856,20.07977,21.14058,0.25414,0.36785,0.06173,0.0,0.0,-0.00045,0.43447,0.50824,0.00664,0.00557,-0.00961,0.0
0.36758,0.07821,19.86612,20.7756,0.26067,0.36792,0.06441,0.0,0.0,-0.00035,-0.21365,-0.36498,0.00653,7e-05,0.00268,0.0
0.36746,0.07812,19.91156,20.37365,0.26758,0.3624,0.0746,0.0,-0.00012,-9e-05,0.04544,-0.40195,0.00691,-0.00552,0.01019,0.0
