FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.36767,0.06448,20.81878,29.65618,0.01977255,0.37234,0.06494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36761,0.06486,20.86259,29.77985,0.01977255,0.36426,0.07111,0.0,-6e-05,0.00038,0.04381,0.12367,0.00683,-0.00808,0.00617,0.0
0.36756,0.0653,20.96864,29.70322,0.01977255,0.36475,0.07416,0.0,-5e-05,0.00044,0.10605,-0.07663,0.00684,0.00049,0.00305,0.0
0.36756,0.0653,20.89651,29.54097,0.02002,0.35851,0.07325,0.0,0.0,0.0,-0.07213,-0.16225,0.00635,-0.00624,-0.00091,0.0
0.36758,0.06529,20.82652,29.30446,0.02734,0.37247,0.06338,0.0,2e-05,-1e-05,-0.06999,-0.23651,0.00732,0.01396,-0.00987,0.0
0.36766,0.06529,20.84821,29.40106,0.03369,0.3736,0.06971,0.0,8e-05,0.0,0.02169,0.0966,0.00635,0.00113,0.00633,0.0
0.36777,0.06567,20.88524,29.78248,0.04004,0.37282,0.10525,0.0,0.00011,0.00038,0.03703,0.38142,0.00635,-0.00078,0.03554,0.0
0.36787,0.06567,20.65234,29.82218,0.04687,0.37283,0.07267,0.0,1e-04,0.0,-0.2329,0.0397,0.00683,1e-05,-0.03258,0.0
0.36807,0.06568,20.8314,30.00276,0.05371,0.37283,0.07267,0.0,0.0002,1e-05,0.17906,0.18058,0.00684,0.0,0.0,0.0
0.36822,0.0661,20.8077,30.04754,0.06006,0.37477,0.08812,0.0,0.00015,0.00042,-0.0237,0.04478,0.00635,0.00194,0.01545,0.0
0.36831,0.06626,20.85032,29.60033,0.06738,0.36973,0.08302,0.0,9e-05,0.00016,0.04262,-0.44721,0.00732,-0.00504,-0.0051,0.0
0.36837,0.06626,20.90553,29.5131,0.07422,0.36857,0.07672,0.0,6e-05,0.0,0.05521,-0.08723,0.00684,-0.00116,-0.0063,0.0
0.36844,0.06628,20.79789,29.31066,0.08105,0.36867,0.05877,0.0,7e-05,2e-05,-0.10764,-0.20244,0.00683,1e-04,-0.01795,0.0
0.36857,0.06656,20.84161,29.8984,0.0874,0.36787,0.08465,0.0,0.00013,0.00028,0.04372,0.58774,0.00635,-0.0008,0.02588,0.0
0.36867,0.06656,20.64371,29.81782,0.09375,0.36787,0.08465,0.0,1e-04,0.0,-0.1979,-0.08058,0.00635,0.0,0.0,0.0
0.36867,0.06625,20.99528,29.84312,0.1001,0.38811,0.06672,0.0,0.0,-0.00031,0.35157,0.0253,0.00635,0.02024,-0.01793,0.0
0.36865,0.06625,20.67918,30.13387,0.10742,0.36147,0.10173,0.0,-2e-05,0.0,-0.3161,0.29075,0.00732,-0.02664,0.03501,0.0
0.36851,0.06626,20.87858,29.21083,0.11377,0.36147,0.10173,0.0,-0.00014,1e-05,0.1994,-0.8812034,0.00635,0.0,0.0,0.0
0.36851,0.06639,20.75032,29.52988,0.1206,0.36526,0.0534231,0.0,0.0,0.00013,-0.12826,0.31905,0.00683,0.00379,-0.04364205,0.0
0.36861,0.0673,20.78322,29.82657,0.12744,0.37519,0.09034,0.0,1e-04,0.00091,0.0329,0.29669,0.00684,0.00993,0.03823,0.0
0.3687,0.06798,20.76237,29.89392,0.13428,0.37408,0.08419,0.0,9e-05,0.00068,-0.02085,0.06735,0.00684,-0.00111,-0.00615,0.0
0.36888,0.06798,20.68451,29.76315,0.14111,0.37988,0.0534231,0.0,0.00018,0.0,-0.07786,-0.13077,0.00683,0.0058,-0.03145,0.0
0.36903,0.06769,20.84763,29.86565,0.14795,0.37017,0.06595,0.0,0.00015,-0.00029,0.16312,0.1025,0.00684,-0.00971,0.01321,0.0
0.36915,0.0672,20.73527,29.52469,0.1543,0.36974,0.063,0.0,0.00012,-0.00049,-0.11236,-0.34096,0.00635,-0.00043,-0.00295,0.0
0.36915,0.06658,20.86364,29.76929,0.16064,0.38367,0.05629,0.0,0.0,-0.00062,0.12837,0.2446,0.00634,0.01393,-0.00671,0.0
0.36898,0.06595,20.86103,29.71938,0.16748,0.35749,0.0534231,0.0,-0.00017,-0.00063,-0.00261,-0.04991,0.00684,-0.02618,-0.02134,0.0
0.36876,0.06525,20.76958,29.5014,0.17529,0.35631,0.0534231,0.0,-0.00022,-0.0007,-0.09145,-0.21798,0.00781,-0.00118,-0.00633,0.0
0.36863,0.06442,20.82539,29.79148,0.18115,0.36255,0.0534231,0.0,-0.00013,-0.00083,0.05581,0.29008,0.00586,0.00624,-0.00291,0.0
0.36834,0.0643796,20.65164,29.89717,0.1875,0.3674,0.0534231,0.0,-0.00029,-0.00075,-0.17375,0.10569,0.00635,0.00485,0.00762,0.0
0.36797,0.0643796,20.75682,29.34746,0.19433,0.36895,0.0534231,0.0,-0.00037,-2e-05,0.10518,-0.54971,0.00683,0.00155,0.00935,0.0
0.36797,0.0643796,20.88779,29.71948,0.20117,0.3688,0.07659,0.0,0.0,0.0,0.13097,0.37202,0.00684,-0.00015,0.03391,0.0
0.36807,0.0643796,20.55994,30.16764,0.20801,0.36611,0.08382,0.0,1e-04,0.00069,-0.32785,0.44816,0.00684,-0.00269,0.00723,0.0
