FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.64327,0.31792,27.59831,27.59454,0.01978,0.65297,0.29614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64334,0.31756,27.42269,27.32814,0.01978,0.64511,0.30809,0.0,7e-05,-0.00036,-0.17562,-0.2664,0.00684,-0.00786,0.01195,0.0
0.64339,0.31727,27.61473,27.41436,0.01978,0.64458,0.30962,0.0,5e-05,-0.00029,0.19204,0.08622,0.00708,-0.00053,0.00153,0.0
0.64344,0.31723,27.54382,27.64197,0.02063,0.64846,0.31609,0.0,5e-05,-4e-05,-0.07091,0.22761,0.00671,0.00388,0.00647,0.0
0.64344,0.31701,27.54227,27.68231,0.02735,0.63991,0.31048,0.0,0.0,-0.00022,-0.00155,0.04034,0.00672,-0.00855,-0.00561,0.0
0.64341,0.31666,27.59779,27.69145,0.03382,0.64268,0.30618,0.0,-3e-05,-0.00035,0.05552,0.00914,0.00647,0.00277,-0.0043,0.0
0.64341,0.31608,27.51336,27.73284,0.04029,0.64232,0.29808,0.0,0.0,-0.00058,-0.08443,0.04139,0.00647,-0.00036,-0.0081,0.0
0.64345,0.31546,27.51687,27.79582,0.04688,0.64584,0.29576,0.0,4e-05,-0.00062,0.00351,0.06298,0.00659,0.00352,-0.00232,0.0
0.64346,0.31496,27.6677,27.73368,0.05347,0.64363,0.29855,0.0,1e-05,-0.0005,0.15083,-0.06214,0.00659,-0.00221,0.00279,0.0
0.64368,0.3147,27.67603,27.64389,0.05994,0.65105,0.30565,0.0,0.00022,-0.00026,0.00833,-0.08979,0.00647,0.00742,0.0071,0.0
0.64379,0.31465,27.65258,27.46317,0.06702,0.64767,0.3114,0.0,0.00011,-5e-05,-0.02345,-0.18072,0.00708,-0.00338,0.00575,0.0
0.64379,0.31465,27.69096,27.48061,0.07361,0.64534,0.31605,0.0,0.0,0.0,0.03838,0.01744,0.00659,-0.00233,0.00465,0.0
0.64363,0.31465,27.66354,27.49702,0.0802,0.63153,0.32229,0.0,-0.00016,0.0,-0.02742,0.01641,0.00659,-0.01381,0.00624,0.0
0.64363,0.31465,27.5566,27.48516,0.08667,0.64819,0.30731,0.0,0.0,0.0,-0.10694,-0.01186,0.00647,0.01666,-0.01498,0.0
0.64382,0.31432,27.59926,27.88394,0.09375,0.65155,0.30136,0.0,0.00019,-0.00033,0.04266,0.39878,0.00708,0.00336,-0.00595,0.0
0.6441,0.31396,27.73937,27.71365,0.10047,0.65516,0.29939,0.0,0.00028,-0.00036,0.14011,-0.17029,0.00672,0.00361,-0.00197,0.0
0.64419,0.31372,27.76216,27.89321,0.1073,0.64822,0.30413,0.0,9e-05,-0.00024,0.02279,0.17956,0.00683,-0.00694,0.00474,0.0
0.64419,0.31372,27.58422,27.61864,0.11389,0.64383,0.31135,0.0,0.0,0.0,-0.17794,-0.27457,0.00659,-0.00439,0.00722,0.0
0.64393,0.31392,27.57914,27.68912,0.12073,0.63276,0.32464,0.0,-0.00026,0.0002,-0.00508,0.07048,0.00684,-0.01107,0.01329,0.0
0.64366,0.31439,27.59546,27.7433,0.1272,0.63186,0.33523,0.0,-0.00027,0.00047,0.01632,0.05418,0.00647,-0.0009,0.01059,0.0
0.64336,0.31494,27.57384,27.96131,0.13404,0.62963,0.3397,0.0,-0.0003,0.00055,-0.02162,0.21801,0.00684,-0.00223,0.00447,0.0
0.64309,0.31509,27.74361,27.77624,0.14063,0.63071,0.32612,0.0,-0.00027,0.00015,0.16977,-0.18507,0.00659,0.00108,-0.01358,0.0
0.64309,0.31509,27.74787,27.78287,0.14722,0.63937,0.31071,0.0,0.0,0.0,0.00426,0.00663,0.00659,0.00866,-0.01541,0.0
0.64309,0.31451,27.70951,27.89283,0.15393,0.64427,0.30182,0.0,0.0,-0.00058,-0.03836,0.10996,0.00671,0.0049,-0.00889,0.0
0.64317,0.31408,27.55168,27.98195,0.16162,0.6516,0.30445,0.0,8e-05,-0.00043,-0.15783,0.08912,0.00769,0.00733,0.00263,0.0
0.64339,0.3133,27.95432,28.13748,0.16748,0.64313,0.28784,0.0,0.00022,-0.00078,0.40264,0.15553,0.00586,-0.00847,-0.01661,0.0
0.64365,0.31244,27.98431,28.20725,0.17395,0.64599,0.28312,0.0,0.00026,-0.00086,0.02999,0.06977,0.00647,0.00286,-0.00472,0.0
0.64432,0.31159,28.003656,28.13193,0.18067,0.66233,0.28869,0.0,0.00067,-0.00085,0.11909,-0.07532,0.00672,0.01634,0.00557,0.0
0.6449,0.31061,28.003656,28.22597,0.1875,0.6611,0.29162,0.0,0.00058,-0.00098,-0.0252,0.09404,0.00683,-0.00123,0.00293,0.0
0.64539,0.30964,28.003656,28.07755,0.19409,0.66058,0.29129,0.0,0.00049,-0.00097,0.08369,-0.14842,0.00659,-0.00052,-0.00033,0.0
0.64545,0.30901,27.89307,28.27028,0.20056,0.65652,0.29095,0.0,6e-05,-0.00063,-0.26882,0.19273,0.00647,-0.00406,-0.00034,0.0
0.64551,0.30882,27.88689,28.30963,0.20764,0.6463,0.30929,0.0,6e-05,-0.00019,-0.00618,0.03935,0.00708,-0.01022,0.01834,0.0
0.64554,0.30879,27.7883,28.23087,0.21424,0.64296,0.3152,0.0,3e-05,-3e-05,-0.09859,-0.07876,0.0066,-0.00334,0.00591,0.0
0.64554,0.30833,27.84114,28.82396,0.22095,0.63624,0.30892,0.0,0.0,-0.00046,0.05284,0.59309,0.00671,-0.00672,-0.00628,0.0
0.64545,0.30793,28.003656,28.81261,0.22754,0.63194,0.30773,0.0,-9e-05,-0.0004,0.28766,-0.01135,0.00659,-0.0043,-0.00119,0.0
0.6453,0.30756,28.003656,28.38148,0.23474,0.63027,0.31084,0.0,-0.00015,-0.00037,-0.10618,-0.43113,0.0072,-0.00167,0.00311,0.0
0.64329,0.30732,27.52656,29.19296,0.24134,0.54321,0.30478,0.0,-0.00201,-0.00024,-0.49606,0.81148,0.0066,-0.0813159,-0.00606,0.0
0.64086,0.30711,26.4813,29.1095,0.24768,0.52531,0.30058,0.0,-0.00243,-0.00021,-1.04526,-0.08346,0.00634,-0.0179,-0.0042,0.0
0.63844,0.30688,27.2983,29.03046,0.25415,0.52606,0.29928,0.0,-0.00242,-0.00023,0.817,-0.07904,0.00647,0.00075,-0.0013,0.0
0.609838,0.30011,26.94445,29.22457,0.25415,0.49614,0.28515,0.0,-0.028602,-0.00677,-0.35385,0.19411,0.0,-0.02992,-0.01413,0.0
0.581236,0.29334,27.52126,29.28512,0.25415,0.50154,0.28538,0.0,-0.028602,-0.00677,0.57681,0.06055,0.0,0.0054,0.00023,0.0
0.552634,0.28975,27.44636,29.28042,0.25415,0.50229,0.28256,0.0,-0.028602,-0.00359,-0.0749,-0.0047,0.0,0.00075,-0.00282,0.0
0.524032,0.28975,26.99255,29.62193,0.25415,0.4934,0.29196,0.0,-0.028602,0.0,-0.45381,0.34151,0.0,-0.00889,0.0094,0.0
0.49543,0.29003,27.20636,29.72025,0.25415,0.49178,0.29342,0.0,-0.028602,0.00028,0.21381,0.09832,0.0,-0.00162,0.00146,0.0
0.49396,0.29217,27.48036,29.8015,0.25415,0.49102,0.29646,0.0,-0.00147,0.00214,0.274,0.08125,0.0,-0.00076,0.00304,0.0
