FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.54538,0.09319,29.56512,33.07658,0.00622,0.55685,0.11852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55235,0.00032,29.25,33.10293,0.00622,0.58025,-0.37116,0.0,0.00697,-0.09287,-0.31512,0.02635,0.00622,0.0234,-0.48968,0.0
0.57875,-0.22227,29.23172,32.84938,0.00622,0.66372,-1.01507,0.0,0.0264,-0.22259,-0.01828,-0.25355,0.0,0.08347,-0.64391,0.0
0.62945,-0.93126,28.70402,33.04189,0.00622,0.68014,-1.64026,0.0,0.0507,-0.6335739,-0.5277,0.19251,0.0,0.01642,-0.62519,0.0
0.64395,-1.23199,28.87514,33.13754,0.00622,0.67296,-1.83345,0.0,0.0145,-0.30073,0.17112,0.09565,0.0,-0.00718,-0.19319,0.0
0.64395,-1.23199,29.1008,32.89392,0.00622,0.60522,-1.42061,0.0,0.0,0.0,0.22566,-0.24362,0.0,-0.06774,0.41284,0.0
0.61205,-1.20054,28.80402,33.06348,0.00622,0.57132,-0.76965,0.0,-0.0319,0.03145,-0.29678,0.16956,0.0,-0.0339,0.65096,0.0
0.59314,-0.84214,28.96408,33.13208,0.00622,0.55534,-0.12532,0.0,-0.01891,0.3584,0.16006,0.0686,0.0,-0.01598,0.64433,0.0
0.56611,-0.28369,28.82274,32.98515,0.00622,0.56646,0.04391,0.0,-0.02703,0.55845,-0.14134,-0.14693,0.0,0.01112,0.16923,0.0
0.56611,-0.12146,28.71424,33.08502,0.00622,0.56786,0.04076,0.0,0.0,0.16223,-0.1085,0.09987,0.0,0.0014,-0.00315,0.0
0.56611,-0.06739,28.84817,33.42124,0.00622,0.56786,0.04076,0.0,0.0,0.05407,0.13393,0.33622,0.0,0.0,0.0,0.0
0.56294,0.0231,28.80762,32.88876,0.00622,0.53591,0.01076,0.0,-0.00317,0.09049,-0.04055,-0.53248,0.0,-0.03195,-0.03,0.0
0.56294,0.0231,28.74231,32.91736,0.00622,0.56868,0.01543,0.0,0.0,0.0,-0.06531,0.0286,0.0,0.03277,0.00467,0.0
0.56294,0.0231,28.64979,33.31658,0.00622,0.56868,0.01543,0.0,0.0,0.0,-0.09252,0.39922,0.0,0.0,0.0,0.0
0.56222,0.02449,28.80125,32.95375,0.02002,0.54984,0.03631,0.0,-0.00072,0.00139,0.15146,-0.36283,0.01043565,-0.01884,0.02088,0.0
0.56222,0.02877,28.66438,32.96989,0.02661,0.56669,0.04589,0.0,0.0,0.00428,-0.13687,0.01614,0.00659,0.01685,0.00958,0.0
0.56297,0.03046,28.74916,33.20264,0.0332,0.56669,0.04589,0.0,0.00075,0.00169,0.08478,0.23275,0.00659,0.0,0.0,0.0
0.56471,0.03046,28.79138,33.05196,0.04004,0.57859,0.02348,0.0,0.00174,0.0,0.04222,-0.15068,0.00684,0.0119,-0.02241,0.0
0.56471,0.02929,28.76693,33.12245,0.04639,0.56131,0.02111,0.0,0.0,-0.00117,-0.02445,0.07049,0.00635,-0.01728,-0.00237,0.0
0.56471,0.02859,28.58271,33.46983,0.05359,0.56131,0.02111,0.0,0.0,-0.0007,-0.18422,0.34738,0.0072,0.0,0.0,0.0
0.56475,0.02859,28.73827,33.31546,0.06055,0.56849,0.03043,0.0,4e-05,0.0,0.15556,-0.15437,0.00696,0.00718,0.00932,0.0
0.56746,0.03014,28.37911,33.24815,0.06726,0.59453,0.04564,0.0,0.00271,0.00155,-0.35916,-0.06731,0.00671,0.02604,0.01521,0.0
0.56828,0.03056,28.73377,33.53617,0.07507,0.59453,0.04564,0.0,0.00082,0.00042,0.35466,0.28802,0.00781,0.0,0.0,0.0
0.56828,0.03056,28.70192,33.34286,0.08081,0.55112,0.0201,0.0,0.0,0.0,-0.03185,-0.19331,0.00574,-0.04341,-0.02554,0.0
0.56575,0.02911,28.4278,33.47205,0.0874,0.53285,0.01027,0.0,-0.00253,-0.00145,-0.27412,0.12919,0.00659,-0.01827,-0.00983,0.0
0.56356,0.02816,28.73367,33.5606,0.09412,0.53285,0.01027,0.0,-0.00219,-0.00095,0.30587,0.08855,0.00672,0.0,0.0,0.0
0.56303,0.02816,28.74845,33.4925,0.10071,0.55342,0.03287,0.0,-0.00053,0.0,0.01478,-0.0681,0.00659,0.02057,0.0226,0.0
0.56303,0.03038,28.67372,33.54617,0.10779,0.56474,0.06574,0.0,0.0,0.00222,-0.07473,0.05367,0.00708,0.01132,0.03287,0.0
0.56303,0.03287,28.79194,33.76641,0.11401,0.56428,0.07533,0.0,0.0,0.00249,0.11822,0.22024,0.00622,-0.00046,0.00959,0.0
0.56308,0.03497,28.88338,33.44078,0.12085,0.56169,0.07271,0.0,5e-05,0.0021,0.09144,-0.32563,0.00684,-0.00259,-0.00262,0.0
0.56308,0.0378,28.55648,33.78466,0.12708,0.56405,0.09152,0.0,0.0,0.00283,-0.3269,0.34388,0.00623,0.00236,0.01881,0.0
