FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.33637,0.01421,22.03885,32.19492,0.01953,0.33359,0.03414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3364,0.01443,22.10029,32.08015,0.01953,0.33746,0.02205,0.0,3e-05,0.00022,0.06144,-0.11477,0.00684,0.00387,-0.01209,0.0
0.33649,0.01476,22.27225,32.41253,0.01953,0.33953,0.02614,0.0,9e-05,0.00033,0.17196,0.33238,0.00635,0.00207,0.00409,0.0
0.33656,0.01499,22.20363,33.04404,0.02051,0.33912,0.02346,0.0,7e-05,0.00023,-0.06862,0.63151,0.00732,-0.00041,-0.00268,0.0
0.33681,0.01503,22.17474,32.86235,0.02686,0.34605,0.02181,0.0,0.00025,4e-05,-0.02889,-0.18169,0.00635,0.00693,-0.00165,0.0
0.3369,0.01503,22.11613,32.45231,0.03418,0.34047,0.00963,0.0,9e-05,0.0,-0.05861,-0.41004,0.00732,-0.00558,-0.01218,0.0
0.33697,0.01487,22.12506,32.22818,0.04053,0.33974,0.00648,0.0,7e-05,-0.00016,0.00893,-0.22413,0.00635,-0.00073,-0.00315,0.0
0.33717,0.01482,22.17235,32.72437,0.04737,0.34509,0.01702,0.0,0.0002,-5e-05,0.04729,0.49619,0.00684,0.00535,0.01054,0.0
0.33726,0.01464,22.28773,32.40792,0.0542,0.34074,0.00528,0.0,9e-05,-0.00018,0.11538,-0.31645,0.00683,-0.00435,-0.01174,0.0
0.33735,0.01464,22.09123,32.39558,0.06104,0.34149,0.00847,0.0,9e-05,0.0,-0.1965,-0.01234,0.00684,0.00075,0.00319,0.0
0.33736,0.0145,22.1418,32.77857,0.06739,0.33763,0.02282,0.0,1e-05,-0.00014,0.05057,0.38299,0.00635,-0.00386,0.01435,0.0
0.33736,0.01446,22.18005,32.33017,0.07422,0.33713,0.00463,0.0,0.0,-4e-05,0.03825,-0.4484,0.00683,-0.0005,-0.01819,0.0
0.33736,0.01418,22.1026,32.30625,0.08057,0.33638,0.00143,0.0,0.0,-0.00028,-0.07745,-0.02392,0.00635,-0.00075,-0.0032,0.0
0.33736,0.01418,22.17058,32.68278,0.08741,0.33865,0.0037,0.0,0.0,0.0,0.06798,0.37653,0.00684,0.00227,0.00227,0.0
0.33758,0.01434,22.24316,32.78187,0.09424,0.34799,0.03221,0.0,0.00022,0.00016,0.07258,0.09909,0.00683,0.00934,0.02851,0.0
0.33789,0.01441,22.12246,32.6594,0.10059,0.34872,0.03536,0.0,0.00031,7e-05,-0.1207,-0.12247,0.00635,0.00073,0.00315,0.0
0.33796,0.01444,21.96902,32.1212,0.10742,0.34472,0.02475,0.0,7e-05,3e-05,-0.15344,-0.5382,0.00683,-0.004,-0.01061,0.0
0.338,0.01441,22.08621,32.09897,0.11377,0.33935,0.03264,0.0,4e-05,-3e-05,0.11719,-0.02223,0.00635,-0.00537,0.00789,0.0
0.33802,0.01434,22.12835,32.11827,0.1211,0.33819,0.02688,0.0,2e-05,-7e-05,0.04214,0.0193,0.00733,-0.00116,-0.00576,0.0
0.33811,0.01432,22.12545,32.27308,0.12744,0.34112,0.02608,0.0,9e-05,-2e-05,-0.0029,0.15481,0.00634,0.00293,-0.0008,0.0
0.33825,0.01378,22.05762,32.0685,0.13428,0.34392,0.00735,0.0,0.00014,-0.00054,-0.06783,-0.20458,0.00684,0.0028,-0.01873,0.0
0.33837,0.01318,22.04995,31.74285,0.14112,0.34432,0.01003,0.0,0.00012,-0.0006,-0.00767,-0.32565,0.00684,0.0004,0.00268,0.0
0.33855,0.013,22.18967,32.05869,0.14795,0.34302,0.01833,0.0,0.00018,-0.00018,0.13972,0.31584,0.00683,-0.0013,0.0083,0.0
0.33871,0.01292,22.09745,31.7383,0.15479,0.34192,0.03298,0.0,0.00016,-8e-05,-0.09222,-0.32039,0.00684,-0.0011,0.01465,0.0
0.3388,0.01292,22.20324,32.69576,0.16114,0.34265,0.03612,0.0,9e-05,0.0,0.10579,0.95746,0.00635,0.00073,0.00314,0.0
0.3388,0.01321,22.0621,32.28718,0.16797,0.33718,0.02772,0.0,0.0,0.00029,-0.14114,-0.40858,0.00683,-0.00547,-0.0084,0.0
0.33876,0.01402,22.1015,32.25533,0.17432,0.34004,0.04088,0.0,-4e-05,0.00081,0.0394,-0.03185,0.00635,0.00286,0.01316,0.0
