FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.2575,0.13242,16.106102,14.95685,0.01953,0.26767,0.12864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25769,0.1318298,16.106102,14.974999,0.01953,0.26173,0.11736515,0.0,0.00019,-0.00146,-0.34161,0.03594,0.00634,-0.00594,-0.02829,0.0
0.25769,0.1318298,15.66538,14.93579,0.01953,0.26293,0.11736515,0.0,0.0,-0.00085,-0.44532,-0.057,0.00684,0.0012,0.00719,0.0
0.25756,0.1318298,16.02103,14.87032,0.02002,0.24923,0.13396,0.0,-0.00013,0.0,0.35565,-0.06547,0.00684,-0.0137,0.02642,0.0
0.25737,0.1318298,15.9997,14.7693,0.02685,0.25283,0.14788,0.0,-0.00019,0.00071,-0.02133,-0.10102,0.00683,0.0036,0.01392,0.0
0.25721,0.1318298,16.106102,14.58384,0.0332,0.25327,0.15071,0.0,-0.00016,0.00076,0.14643,-0.18546,0.00635,0.00044,0.00283,0.0
0.2572,0.13272,15.66841,14.80645,0.04004,0.25692,0.16235,0.0,-1e-05,0.00114,-0.47772,0.22261,0.00684,0.00365,0.01164,0.0
0.25693,0.13325,15.95308,14.72396,0.04687,0.24959,0.14762,0.0,-0.00027,0.00053,0.28467,-0.08249,0.00683,-0.00733,-0.01473,0.0
0.25683,0.13339,16.106102,14.24252,0.05322,0.24787,0.13783,0.0,-1e-04,0.00014,0.35953,-0.48144,0.00635,-0.00172,-0.00979,0.0
0.25683,0.13339,15.99566,14.44637,0.06006,0.26291,0.13262,0.0,0.0,0.0,-0.31695,0.20385,0.00684,0.01504,-0.00521,0.0
0.25725,0.13307,15.89138,14.69171,0.0664,0.26989,0.12364,0.0,0.00042,-0.00032,-0.10428,0.24534,0.00634,0.00698,-0.00898,0.0
0.25767,0.133,15.64139,14.134,0.07324,0.27062,0.12747,0.0,0.00042,-7e-05,-0.24999,-0.55771,0.00684,0.00073,0.00383,0.0
0.25796,0.133,15.7733,14.38892,0.08008,0.26736,0.1363,0.0,0.00029,0.0,0.13191,0.25492,0.00684,-0.00326,0.00883,0.0
0.25809,0.133,15.79456,14.92474,0.08642,0.26251,0.13304,0.0,0.00013,0.0,0.02126,0.53582,0.00634,-0.00485,-0.00326,0.0
0.25825,0.13318,15.61496,14.974999,0.09326,0.26364,0.13936,0.0,0.00016,0.00018,-0.1796,0.37079,0.00684,0.00113,0.00632,0.0
0.25834,0.13319,15.60882,14.68085,0.10058,0.26133,0.13353,0.0,9e-05,1e-05,-0.00614,-0.61468,0.00732,-0.00231,-0.00583,0.0
0.25852,0.13371,15.60547,14.974999,0.10693,0.26512,0.1524,0.0,0.00018,0.00052,-0.00335,0.4363,0.00635,0.00379,0.01887,0.0
0.25869,0.1342,15.84172,14.7504,0.11328,0.26512,0.1524,0.0,0.00017,0.00049,0.23625,-0.36675,0.00635,0.0,0.0,0.0
