FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.35975,0.0848,29.5048,31.6208,0.01978,0.34784,0.08081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35981,0.0848,29.50036,31.33954,0.01978,0.36966,0.06811,0.0,6e-05,0.0,-0.00444,-0.28126,0.00678,0.02182,-0.0127,0.0
0.35981,0.08489,29.51057,31.57269,0.01978,0.36316,0.09236,0.0,0.0,9e-05,0.01021,0.23315,0.00647,-0.0065,0.02425,0.0
0.35981,0.08549,29.57853,31.38916,0.0199,0.36316,0.09236,0.0,0.0,0.0006,0.06796,-0.18353,0.00665,0.0,0.0,0.0
0.35957,0.0855,29.47487,31.26915,0.02631,0.36204,0.09689,0.0,-0.00024,1e-05,-0.10366,-0.12001,0.00641,-0.00112,0.00453,0.0
0.35957,0.08567,29.1431,31.09288,0.03345,0.34207,0.09017,0.0,0.0,0.00017,-0.33177,-0.17627,0.00714,-0.01997,-0.00672,0.0
0.35911,0.08584,28.84292,31.22926,0.03967,0.34207,0.09017,0.0,-0.00046,0.00017,-0.30018,0.13638,0.00622,0.0,0.0,0.0
0.35836,0.0863,29.29228,31.20101,0.04669,0.3366,0.08275,0.0,-0.00075,0.00046,0.44936,-0.02825,0.00702,-0.00547,-0.00742,0.0
0.358,0.0863,29.36006,31.23453,0.05335,0.34824,0.10374,0.0,-0.00036,0.0,0.06778,0.03352,0.00666,0.01164,0.02099,0.0
0.35764,0.0863,29.2882,31.27003,0.06006,0.34824,0.10374,0.0,-0.00036,0.0,-0.07186,0.0355,0.00671,0.0,0.0,0.0
0.35694,0.08643,29.43773,31.18185,0.06769,0.34395,0.10011,0.0,-0.0007,0.00013,0.14953,-0.08818,0.00763,-0.00429,-0.00363,0.0
0.35667,0.08651,29.30347,31.20505,0.07385,0.34504,0.09721,0.0,-0.00027,8e-05,-0.13426,0.0232,0.00616,0.00109,-0.0029,0.0
0.35653,0.08659,29.45345,31.15709,0.08057,0.34504,0.09721,0.0,-0.00014,8e-05,0.14998,-0.04796,0.00672,0.0,0.0,0.0
0.35641,0.08696,29.34815,31.41453,0.08728,0.35844,0.07645,0.0,-0.00012,0.00037,-0.1053,0.25744,0.00671,0.0134,-0.02076,0.0
0.35622,0.08724,29.37952,31.19477,0.09363,0.34828,0.10582,0.0,-0.00019,0.00028,0.03137,-0.21976,0.00635,-0.01016,0.02937,0.0
0.3559,0.08739,28.69442,31.14171,0.10022,0.34828,0.10582,0.0,-0.00032,0.00015,-0.6851,-0.05306,0.00659,0.0,0.0,0.0
0.35578,0.08752,29.3743,31.15195,0.10706,0.34206,0.05906,0.0,-0.00012,0.00013,0.67988,0.01024,0.00684,-0.00622,-0.04676,0.0
0.35521,0.08755,29.23892,31.26453,0.11377,0.33802,0.08842,0.0,-0.00057,3e-05,-0.13538,0.11258,0.00671,-0.00404,0.02936,0.0
0.35463,0.08765,28.63773,31.22329,0.1203,0.33802,0.08842,0.0,-0.00058,1e-04,-0.60119,-0.04124,0.00653,0.0,0.0,0.0
0.35457,0.08799,29.25505,31.35061,0.12677,0.35081,0.09034,0.0,-6e-05,0.00034,0.61732,0.12732,0.00647,0.01279,0.00192,0.0
0.35439,0.08869,29.12773,31.41845,0.13385,0.365,0.10059,0.0,-0.00018,0.0007,-0.12732,0.06784,0.00708,0.01419,0.01025,0.0
0.35425,0.0896,28.9902,31.23708,0.14044,0.365,0.10059,0.0,-0.00014,0.00091,-0.13753,-0.18137,0.00659,0.0,0.0,0.0
0.35371,0.08981,29.23018,31.42033,0.14728,0.33533,0.06925,0.0,-0.00054,0.00021,0.23998,0.18325,0.00684,-0.02967,-0.03134,0.0
0.35327,0.09031,29.40069,31.2622,0.15405,0.34447,0.07394,0.0,-0.00044,0.0005,0.17051,-0.15813,0.00677,0.00914,0.00469,0.0
0.35284,0.09085,29.34907,31.30119,0.16058,0.34461,0.07708,0.0,-0.00043,0.00054,-0.05162,0.03899,0.00653,0.00014,0.00314,0.0
0.35284,0.09144,29.1976,31.33663,0.16699,0.35065,0.10562,0.0,0.0,0.00059,-0.15147,0.03544,0.00641,0.00604,0.02854,0.0
0.35311,0.09168,29.163,31.40907,0.17389,0.35166,0.11142,0.0,0.00027,0.00024,-0.0346,0.07244,0.0069,0.00101,0.0058,0.0
0.35316,0.0918,29.18028,31.41617,0.18213,0.35263,0.11445,0.0,5e-05,0.00012,0.01728,0.0071,0.00824,0.00097,0.00303,0.0
0.35316,0.09195,29.18309,31.24602,0.18744,0.35569,0.10976,0.0,0.0,0.00015,0.00281,-0.17015,0.00531,0.00306,-0.00469,0.0
0.35311,0.09265,29.19188,31.2552,0.19415,0.35583,0.10022,0.0,-5e-05,0.0007,0.00879,0.00918,0.00671,0.00014,-0.00954,0.0
0.35302,0.09304,29.18309,31.25478,0.20117,0.35476,0.09415,0.0,-9e-05,0.00039,-0.00879,-0.00042,0.00702,-0.00107,-0.00607,0.0
0.35264,0.09316,29.18703,31.32548,0.20752,0.34317,0.098,0.0,-0.00038,0.00012,0.00394,0.0707,0.00635,-0.01159,0.00385,0.0
0.35243,0.09333,28.56282,31.16246,0.21472,0.34163,0.1167,0.0,-0.00021,0.00017,-0.62421,-0.16302,0.0072,-0.00154,0.0187,0.0
0.35226,0.09394,29.10532,31.1591,0.22089,0.34276,0.12251,0.0,-0.00017,0.00061,0.5425,-0.00336,0.00617,0.00113,0.00581,0.0
0.3519,0.09431,28.50621,31.15355,0.22766,0.33587,0.09972,0.0,-0.00036,0.00037,-0.59911,-0.00555,0.00677,-0.00689,-0.02279,0.0
0.35157,0.09533,28.41596,31.09462,0.23444,0.33184,0.08648,0.0,-0.00033,0.00102,-0.09025,-0.05893,0.00678,-0.00403,-0.01324,0.0
0.35126,0.09642,28.9184,31.21499,0.24097,0.33304,0.09258,0.0,-0.00031,0.00109,0.50244,0.12037,0.00653,0.0012,0.0061,0.0
0.35126,0.09668,28.23536,31.13321,0.24817,0.33361,0.09462,0.0,0.0,0.00026,-0.68304,-0.08178,0.0072,0.00057,0.00204,0.0
0.35129,0.09668,28.39527,31.04702,0.25446,0.37407,0.10314,0.0,3e-05,0.0,0.15991,-0.08619,0.00629,0.04046,0.00852,0.0
0.35156,0.096,28.76768,30.9417,0.26099,0.3731,0.09709,0.0,0.00027,-0.00068,0.37241,-0.10532,0.00653,-0.00097,-0.00605,0.0
0.35156,0.096,28.43418,30.99553,0.26746,0.36093,0.12034,0.0,0.0,0.0,-0.3335,0.05383,0.00647,-0.01217,0.02325,0.0
0.35104,0.09633,28.37424,30.89573,0.27441,0.35078,0.11385,0.0,-0.00052,0.00033,-0.05994,-0.0998,0.00695,-0.01015,-0.00649,0.0
0.35037,0.09633,28.92564,30.94373,0.28168,0.3497,0.10799,0.0,-0.00067,0.0,0.5514,0.048,0.00727,-0.00108,-0.00586,0.0
0.34979,0.09576,28.26037,31.17859,0.28754,0.34226,0.08364,0.0,-0.00058,-0.00057,-0.66527,0.23486,0.00586,-0.00744,-0.02435,0.0
0.34921,0.09488,28.50876,31.12769,0.29486,0.3318,0.06582,0.0,-0.00058,-0.00088,0.24839,-0.0509,0.00732,-0.01046,-0.01782,0.0
0.34872,0.09488,28.31932,31.11152,0.30127,0.3318,0.06582,0.0,-0.00049,0.0,-0.18944,-0.01617,0.00641,0.0,0.0,0.0
0.34872,0.09578,29.12407,31.564104,0.30792,0.35662,0.17511,0.0,0.0,0.0009,0.80475,0.452585,0.00665,0.02482,0.10929,0.0
0.34914,0.09891,29.33002,32.01669,0.31506,0.36901,0.23743,0.0,0.00042,0.00313,0.20595,0.452585,0.00714,0.01239,0.06232,0.0
0.34956,0.10206,29.41816,31.95062,0.32184,0.36792,0.23179,0.0,0.00042,0.00315,0.08814,-0.06607,0.00678,-0.00109,-0.00564,0.0
0.35779,0.13153,29.30866,31.90162,0.32184,0.38552,0.22589,0.0,0.00823,0.02947,-0.1095,-0.049,0.0,0.0176,-0.0059,0.0
0.36163,0.161,29.3328,31.83207,0.32184,0.36547,0.21931,0.0,0.00384,0.02947,0.02414,-0.06955,0.0,-0.02005,-0.00658,0.0
0.36289,0.19047,29.28873,31.79267,0.32184,0.3654,0.21645,0.0,0.00126,0.02947,-0.04407,-0.0394,0.0,-7e-05,-0.00286,0.0
0.36456,0.19634,29.16516,31.47313,0.02026,0.36956,0.21392,0.0,0.00167,0.00587,-0.12357,-0.31954,-0.27225256,0.00416,-0.00253,0.0
0.36537,0.2046,29.02367,31.51501,0.02704,0.36865,0.23765,0.0,0.00081,0.00826,-0.14149,0.04188,0.00678,-0.00091,0.02373,0.0
0.36594,0.21057,29.16266,31.4162,0.03369,0.36874,0.2404,0.0,0.00057,0.00597,0.13899,-0.09881,0.00665,9e-05,0.00275,0.0
0.36632,0.212,29.05163,31.5959,0.03992,0.36865,0.22061,0.0,0.00038,0.00143,-0.11103,0.1797,0.00623,-9e-05,-0.01979,0.0
0.36698,0.21447,29.02284,31.36594,0.04688,0.37154,0.23175,0.0,0.00066,0.00247,-0.02879,-0.22996,0.00696,0.00289,0.01114,0.0
0.36748,0.2164,28.92298,31.22467,0.05353,0.37156,0.23185,0.0,0.0005,0.00193,-0.09986,-0.14127,0.00665,2e-05,1e-04,0.0
0.36835,0.2181,28.91317,31.27069,0.06177,0.3761,0.23336,0.0,0.00087,0.0017,-0.00981,0.04602,0.00824,0.00454,0.00151,0.0
0.36909,0.21966,28.74514,31.28488,0.06689,0.37648,0.23528,0.0,0.00074,0.00156,-0.16803,0.01419,0.00512,0.00038,0.00192,0.0
0.3697,0.22096,29.05271,31.31776,0.07446,0.37648,0.23528,0.0,0.00061,0.0013,0.30757,0.03288,0.00757,0.0,0.0,0.0
0.3697,0.22193,28.65825,30.92912,0.08356,0.36998,0.23356,0.0,0.0,0.00097,-0.39446,-0.38864,0.0087003,-0.0065,-0.00172,0.0
0.36908,0.22446,28.62693,31.0493,0.08795,0.36072,0.25736,0.0,-0.00062,0.00253,-0.03132,0.12018,0.00439,-0.00926,0.0238,0.0
0.36904,0.22686,28.66116,31.07047,0.09387,0.36186,0.26283,0.0,-4e-05,0.0024,0.03423,0.02117,0.00592,0.00114,0.00547,0.0
0.36904,0.22702,28.37162,30.86135,0.10022,0.37571,0.22442,0.0,0.0,0.00016,-0.28954,-0.20912,0.00635,0.01385,-0.03841,0.0
0.36988,0.22841,28.37325,30.74027,0.10693,0.38328,0.25331,0.0,0.00084,0.00139,0.00163,-0.12108,0.00671,0.00757,0.02889,0.0
0.37062,0.22963,28.35196,30.85766,0.11359,0.38328,0.25331,0.0,0.00074,0.00122,-0.02129,0.11739,0.00666,0.0,0.0,0.0
0.37087,0.22963,28.15434,30.44759,0.12042,0.3753,0.22667,0.0,0.00025,0.0,-0.19762,-0.41007,0.00683,-0.00798,-0.02664,0.0
0.37159,0.2288,27.97044,30.24024,0.1272,0.38518,0.21298,0.0,0.00072,-0.00083,-0.1839,-0.20735,0.00678,0.00988,-0.01369,0.0
0.37223,0.22859,27.97369,30.25059,0.13367,0.38518,0.21298,0.0,0.00064,-0.00021,0.00325,0.01035,0.00647,0.0,0.0,0.0
0.373,0.22846,27.66845,30.17267,0.14038,0.38919,0.23995,0.0,0.00077,-0.00013,-0.30524,-0.07792,0.00671,0.00401,0.02697,0.0
0.37364,0.22846,27.56738,30.06313,0.14685,0.3877,0.2258,0.0,0.00064,0.0,-0.10107,-0.10954,0.00647,-0.00149,-0.01415,0.0
0.37423,0.22846,27.39113,30.0113,0.15393,0.3877,0.2258,0.0,0.00059,0.0,-0.17625,-0.05183,0.00708,0.0,0.0,0.0
0.37426,0.22928,27.34373,29.79151,0.16046,0.37844,0.25152,0.0,3e-05,0.00082,-0.0474,-0.21979,0.00653,-0.00926,0.02572,0.0
0.37426,0.23037,27.21939,29.75453,0.16718,0.37092,0.2576,0.0,0.0,0.00109,-0.12434,-0.03698,0.00672,-0.00752,0.00608,0.0
0.37414,0.23138,27.07262,29.59143,0.17389,0.37092,0.2576,0.0,-0.00012,0.00101,-0.14677,-0.1631,0.00671,0.0,0.0,0.0
0.37414,0.23163,26.87624,29.56164,0.18073,0.37303,0.23847,0.0,0.0,0.00025,-0.19638,-0.02979,0.00684,0.00211,-0.01913,0.0
0.37429,0.23185,26.14076,29.31073,0.19031,0.37953,0.23787,0.0,0.00015,0.00022,-0.73548,-0.25091,0.0087003,0.0065,-0.0006,0.0
0.37429,0.23185,26.80539,29.32757,0.1969,0.3785,0.23223,0.0,0.0,0.0,0.66463,0.01684,0.00659,-0.00103,-0.00564,0.0
0.37333,0.23048,25.96014,28.97648,0.20557,0.34049,0.18921,0.0,-0.00096,-0.00137,-0.84525,-0.35109,0.00867,-0.03801,-0.04302,0.0
0.37158,0.22781,25.34328,28.13692,0.21082,0.31715,0.14501,0.0,-0.00175,-0.00267,-0.61686,-0.83956,0.00525,-0.02334,-0.0442,0.0
0.36997,0.22547,25.14054,28.66428,0.21429,0.3184,0.15052,0.0,-0.00161,-0.00234,-0.20274,0.52736,0.00347,0.00125,0.00551,0.0
0.36736,0.22099,25.19585,27.396,0.22119,0.28136,0.07317,0.0,-0.00261,-0.00448,0.05531,-1.26828,0.0069,-0.03704,-0.07735,0.0
0.34802,0.184236,25.26848,27.21637,0.22119,0.27974,0.04599,0.0,-0.01934,-0.036754,0.07263,-0.17963,0.0,-0.00162,-0.02718,0.0
0.32378,0.147482,24.92351,27.69144,0.22119,0.28286,0.05923,0.0,-0.02424,-0.036754,-0.34497,0.47507,0.0,0.00312,0.01324,0.0
0.29954,0.110728,25.13954,26.76831,0.22119,0.26775,0.01865,0.0,-0.02424,-0.036754,0.21603,-0.92313,0.0,-0.01511,-0.04058,0.0
0.29298,0.073974,24.73378,26.80519,0.22119,0.30181,0.03635,0.0,-0.00656,-0.036754,-0.40576,0.03688,0.0,0.03406,0.0177,0.0
0.29186,0.03982,24.86019,27.28234,0.22119,0.30181,0.03635,0.0,-0.00112,-0.034154,0.12641,0.47715,0.0,0.0,0.0,0.0
0.29256,0.03784,24.62202,26.60705,0.22119,0.28964,0.04502,0.0,0.0007,-0.00198,-0.23817,-0.67529,0.0,-0.01217,0.00867,0.0
0.29256,0.03784,24.6143,26.63053,0.02087,0.29463,0.03192,0.0,0.0,0.0,-0.00772,0.02348,-0.20032,0.00499,-0.0131,0.0
0.29276,0.03604,24.33352,26.89758,0.02722,0.29355,0.02882,0.0,0.0002,-0.0018,-0.28078,0.26705,0.00635,-0.00108,-0.0031,0.0
0.29387,0.03406,24.52484,26.14159,0.03418,0.29947,0.02419,0.0,0.00111,-0.00198,0.19132,-0.75599,0.00696,0.00592,-0.00463,0.0
0.29417,0.03353,24.30932,26.26387,0.04297,0.29593,0.03036,0.0,0.0003,-0.00053,-0.21552,0.12228,0.0087003,-0.00354,0.00617,0.0
0.29417,0.03334,24.2247,25.96929,0.05042,0.29559,0.02707,0.0,0.0,-0.00019,-0.08462,-0.29458,0.00745,-0.00034,-0.00329,0.0
0.29336,0.03273,24.20285,25.95984,0.05676,0.28545,0.03826,0.0,-0.00081,-0.00061,-0.02185,-0.00945,0.00634,-0.01014,0.01119,0.0
0.29245,0.03117,24.00641,25.80586,0.06299,0.28431,0.01164,0.0,-0.00091,-0.00156,-0.19644,-0.15398,0.00623,-0.00114,-0.02662,0.0
0.29168,0.02905,23.8147,25.6478,0.0686,0.28395,0.0078,0.0,-0.00077,-0.00212,-0.19171,-0.15806,0.00561,-0.00036,-0.00384,0.0
0.29058,0.02835,23.79832,25.70322,0.07391,0.27845,0.0207,0.0,-0.0011,-0.0007,-0.01638,0.05542,0.00531,-0.0055,0.0129,0.0
0.29005,0.0272,23.86204,25.85863,0.08063,0.28377,0.01334,0.0,-0.00053,-0.00115,0.06372,0.15541,0.00672,0.00532,-0.00736,0.0
0.28952,0.02595,23.61784,25.46399,0.0871,0.28257,0.00971,0.0,-0.00053,-0.00125,-0.2442,-0.39464,0.00647,-0.0012,-0.00363,0.0
0.28926,0.0241,23.6874,25.31051,0.09418,0.28568,0.00481555,0.0,-0.00026,-0.00185,0.06956,-0.15348,0.00708,0.00311,-0.02392,0.0
0.28909,0.0241,23.45305,25.42498,0.10052,0.28648,0.03649,0.0,-0.00017,0.0,-0.23435,0.11447,0.00634,0.0008,0.0507,0.0
0.28909,0.0241,23.4477,25.2203,0.10779,0.28667,0.03731,0.0,0.0,0.0,-0.00535,-0.20468,0.00727,0.00019,0.00082,0.0
0.28895,0.02382,23.37273,25.01932,0.11407,0.29731,0.00586,0.0,-0.00014,-0.00028,-0.07497,-0.20098,0.00628,0.01064,-0.03145,0.0
