delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003070000000000017,-0.0001699999999999896,0.04784000000000077,0.23226999999999975,0.00708,-0.007110000000000005,0.002350000000000005,0.0
-0.0017699999999999938,0.00026999999999999247,0.007659999999999556,0.0023599999999994736,0.006349999999999999,0.004249999999999976,0.003129999999999994,0.0
-0.0012800000000000034,-0.00066999999999999,0.17648999999999937,-0.23892999999999986,0.00659,0.0007900000000000129,-0.007859999999999992,0.0
-0.0006400000000000294,-0.0012600000000000111,0.06151000000000195,-0.04842000000000013,0.00757,0.003920000000000035,-0.0072600000000000026,0.0
-0.0005999999999999894,-0.001559999999999992,0.013229999999996522,-0.07177000000000078,0.006099999999999998,-0.0008500000000000174,-0.005860000000000004,0.0
-0.0005299999999999749,-0.0015200000000000075,0.00018000000000029104,0.05857999999999919,0.006590000000000006,-0.00042000000000003146,-0.002599999999999998,0.0
0.00034000000000000696,-0.0010399999999999993,-0.2015199999999986,0.22874000000000194,0.006839999999999999,0.010350000000000026,0.003249999999999996,0.0
-0.0007600000000000384,9.000000000000674e-05,0.02113999999999905,-0.11173000000000144,0.006589999999999999,-0.01480999999999999,0.013580000000000009,0.0
-0.0006899999999999684,0.0007599999999999968,-0.17983999999999867,0.24328000000000216,0.006589999999999999,-0.00042999999999998595,0.01038,0.0
-0.0005900000000000349,0.0006000000000000033,0.2096499999999999,0.10191000000000017,0.007079999999999996,0.00010999999999999899,-0.0011700000000000044,0.0
-0.00035999999999997145,0.0005199999999999927,-0.003849999999999909,-0.40617000000000303,0.006589999999999999,0.0029499999999999527,-3.999999999999837e-05,0.0
-0.00031000000000003247,0.0004600000000000021,0.13159999999999883,-0.003819999999997492,0.0065900000000000125,0.0,0.0,0.0
