delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0000000000004494e-05,0.0002999999999999982,0.12816000000000116,0.2605599999999981,0.00678,0.0035499999999999976,-0.0023999999999999994,0.0
-0.00024000000000001798,0.0005500000000000019,0.29462999999999795,-0.3093199999999996,0.006840000000000001,-0.019710000000000005,0.00816,0.0
-0.00023000000000000798,0.0005900000000000002,-0.31098999999999677,0.035290000000003374,0.006589999999999999,0.0005100000000000104,0.0025200000000000014,0.0
-0.00014999999999998348,0.000449999999999999,-0.5981100000000019,-0.25527999999999906,0.006770000000000002,0.012479999999999991,-0.02359,0.0
-3.999999999998449e-05,0.0003499999999999996,0.2403100000000009,0.07450000000000045,0.00665,0.0019500000000000073,-0.00541,0.0
-6.0000000000004494e-05,0.00015000000000000083,0.07243000000000066,0.24785999999999575,0.006899999999999996,-0.00048000000000003595,-0.002550000000000001,0.0
3.999999999998449e-05,-0.0005300000000000027,0.4717500000000001,0.5973700000000051,0.0063500000000000015,0.002970000000000028,0.012879999999999999,0.0
-0.00015999999999999348,-0.0007799999999999994,-0.8799700000000001,-0.08199000000000467,0.0064700000000000035,-0.009029999999999982,-0.005559999999999999,0.0
-0.00017000000000000348,-0.0009300000000000003,-0.021480000000000388,0.3529499999999999,0.006710000000000001,0.00047999999999998044,0.0025699999999999994,0.0
-0.00032999999999999696,-0.0012599999999999972,0.15711999999999904,-0.6169999999999973,0.006229999999999999,0.0028599999999999737,-0.009940000000000001,0.0
-6.0000000000004494e-05,-0.0014800000000000021,-0.03195999999999799,-0.04795000000000016,0.007139999999999994,0.004080000000000028,-0.013149999999999998,0.0
-4.999999999999449e-05,-0.0013799999999999993,0.020579999999998932,-0.1231599999999986,0.006530000000000008,-0.00047999999999998044,-0.0025800000000000007,0.0
4.999999999999449e-05,4.000000000000184e-05,-0.34069000000000216,0.8244199999999964,0.006650000000000003,0.0029499999999999527,0.03546,0.0
-0.00026999999999999247,0.00011999999999999858,-0.0038299999999971135,-0.21029000000000053,0.00646999999999999,-0.01086999999999999,-0.00145,0.0
-0.000250000000000028,0.00021999999999999797,-0.10604000000000013,0.04588000000000392,0.006960000000000008,0.0004899999999999904,0.002579999999999999,0.0
0.000140000000000029,-0.000389999999999998,0.42921999999999727,-0.3095600000000047,0.006649999999999989,0.011800000000000033,-0.02225,0.0
-0.00015999999999999348,-0.0006600000000000009,-0.11280000000000001,-0.16804999999999382,0.007020000000000012,0.003039999999999987,-0.00185,0.0
-0.00020000000000003348,-0.0009200000000000007,-0.6194799999999994,-0.5503300000000024,0.006169999999999995,-0.00046000000000001595,-0.00253,0.0
-0.00018999999999996797,-0.0011399999999999987,0.25512000000000157,0.11636000000000024,0.006889999999999993,-0.012199999999999989,0.01391,0.0
-0.00020000000000003348,-0.0006700000000000005,0.2044700000000006,0.64114,0.006720000000000004,-0.0038900000000000046,0.014939999999999998,0.0
-0.00017999999999995797,-0.0004699999999999982,-0.017660000000002896,-0.26154000000000366,0.0068999999999999895,0.0005000000000000004,0.002530000000000001,0.0
3.999999999998449e-05,-0.00024000000000000063,-0.19450999999999752,0.8517300000000034,0.006530000000000008,0.015580000000000038,-0.01395,0.0
0.00041999999999997595,-0.0005700000000000011,0.14474999999999838,-1.082100000000004,0.006400000000000017,0.0008099999999999774,-0.029330000000000002,0.0
0.00042000000000003146,-0.0005800000000000007,0.02721000000000018,0.1859099999999998,0.0070199999999999985,-0.0012300000000000089,-0.01016,0.0
7.00000000000145e-05,-0.0008799999999999988,0.7977600000000002,-0.10625999999999891,0.006839999999999985,0.004049999999999998,-0.014960000000000001,0.0
0.00039999999999995595,-0.00040000000000000105,-0.18569000000000102,-0.03546000000000049,0.006709999999999994,0.00021999999999999797,0.0017500000000000016,0.0
0.00042000000000003146,-0.0002500000000000002,0.33066000000000173,0.3340600000000009,0.006780000000000008,0.0007599999999999829,0.007610000000000002,0.0
0.00023999999999996247,-0.00020999999999999838,-0.05483999999999867,-0.20648999999999518,0.006830000000000003,0.003190000000000026,0.02189,0.0
0.000250000000000028,0.00010999999999999899,0.006799999999998363,0.7081599999999995,0.00628999999999999,0.0016900000000000248,0.01341,0.0
0.00028000000000000247,0.00032000000000000084,0.0,0.15225999999999829,0.007200000000000012,0.0011699999999999489,0.01013,0.0
0.00041999999999997595,0.0001899999999999992,-0.4626100000000015,-0.8034800000000004,0.0070199999999999985,-0.0015699999999999603,-0.0004699999999999982,0.0
0.00017000000000000348,0.00029000000000000206,-0.15612999999999744,-0.056469999999997356,0.0071400000000000075,-0.004090000000000038,0.005179999999999997,0.0
0.000130000000000019,-2.0000000000002655e-05,0.01472000000000051,0.312349999999995,0.005979999999999985,-0.0007699999999999929,-0.007489999999999998,0.0
0.00013999999999997348,-0.0007699999999999999,-0.244290000000003,-0.3247399999999985,0.006720000000000004,0.0005900000000000349,-0.014199999999999999,0.0
0.0001000000000000445,-0.0010000000000000009,-0.24784999999999968,-0.12270000000000181,0.006159999999999999,-0.003730000000000011,-0.00393,0.0
6.999999999995898e-05,-0.0012499999999999976,0.0,0.6334100000000049,0.006659999999999999,-0.00042999999999998595,-0.00261,0.0
0.00036000000000002697,-0.0005900000000000002,-0.08541999999999916,0.014969999999998151,0.0071400000000000075,0.0013199999999999878,0.02381,0.0
0.00026999999999999247,-0.0005900000000000002,-0.025559999999998695,0.0016699999999971737,0.0065900000000000125,0.002960000000000018,0.000729999999999998,0.0
0.00026999999999999247,-0.0004900000000000009,0.18932999999999822,-0.1607699999999994,0.006709999999999994,-0.00019000000000002348,-0.002789999999999999,0.0
7.00000000000145e-05,-0.000789999999999999,0.11725000000000207,0.35885999999999996,0.006780000000000008,-0.002929999999999988,-0.017580000000000002,0.0
-0.00030000000000002247,-4.0000000000000105e-05,0.9028099999999988,-0.45684999999999576,0.006589999999999985,-0.012890000000000013,0.02901,0.0
-0.00030999999999997696,-0.00019000000000000093,-0.8263099999999994,0.009119999999995798,0.007079999999999975,-0.0013000000000000234,-0.009670000000000002,0.0
0.0011899999999999689,0.0020800000000000003,-0.1204199999999993,0.20741999999999905,0.006530000000000036,0.05680000000000002,0.12093000000000001,0.0
0.0019800000000000373,0.0032600000000000007,-0.5675300000000014,1.8664300000000011,0.006649999999999989,0.03310000000000002,0.06913999999999998,0.0
0.017770000000000008,0.03583,-0.39808999999999983,-1.7770200000000003,0.0,0.00029999999999996696,0.004380000000000023,0.0
0.05651999999999996,0.12351000000000001,-0.24144000000000077,1.88091,0.0,0.051580000000000015,0.08872,0.0
0.015180000000000027,0.036479999999999985,0.006620000000001625,-0.12368000000000023,0.0,-0.010970000000000035,-0.014070000000000027,0.0
0.03399000000000002,0.0763,-0.4489800000000024,-0.7752599999999958,0.0,-0.00010999999999994348,-0.004039999999999988,0.0
-0.00548000000000004,-0.003390000000000004,0.03446000000000282,0.713239999999999,0.0,-0.007240000000000024,0.0006200000000000094,0.0
-0.0024899999999999922,0.00014999999999998348,-0.3278300000000023,0.017499999999998295,0.0,-0.0019700000000000273,0.00384000000000001,0.0
-0.0012699999999999934,-0.0029799999999999827,0.3090100000000007,-0.9260400000000004,-0.27448,-0.00012999999999996348,-0.012230000000000019,0.0
