delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
-0.00015999999999999348,-0.0006500000000000047,-0.052080000000000126,0.0948999999999991
-0.0006700000000000039,-0.0009199999999999972,0.060010000000001895,-0.03932999999999964
-0.0006099999999999994,-0.0008400000000000005,-0.014459999999999695,0.2977500000000006
-0.0009000000000000119,-0.0003999999999999976,0.30249999999999844,0.17661999999999978
-0.0010000000000000009,-0.0005300000000000027,-0.19759999999999778,-0.04969000000000179
-0.0009099999999999941,-0.0004899999999999974,0.24672999999999945,0.03484000000000265
-0.001569999999999988,-0.0011900000000000036,-0.09065999999999974,-0.46921000000000035
-0.0009400000000000241,-0.0012700000000000003,0.204939999999997,0.44173999999999936
-0.0008699999999999819,-0.0011800000000000005,0.047930000000000916,-0.1480800000000002
-0.00023000000000000798,-0.0002299999999999941,-0.020550000000000068,-0.09472999999999843
-0.0005399999999999849,-0.0008100000000000052,-0.014730000000000132,-0.5592600000000019
-0.0005100000000000104,-0.0007599999999999968,-0.3610299999999995,-0.039690000000000225
3.0000000000002247e-05,-0.0004400000000000029,0.03999999999999915,0.12367000000000061
-3.0000000000002247e-05,-0.0012700000000000003,0.021270000000001232,0.028849999999998488
-3.0000000000002247e-05,-0.0011899999999999966,0.01647000000000176,0.23776000000000153
0.00029000000000001247,0.0010900000000000007,0.020899999999997476,-0.05286999999999864
-0.00020000000000000573,0.0006499999999999978,0.16366000000000014,0.1015599999999992
-0.00018999999999999573,0.0006000000000000033,0.0244099999999996,-0.13079000000000107
0.00021999999999999797,0.00045999999999999514,-0.19824999999999804,0.021950000000000358
-0.00016000000000002124,-0.0006299999999999986,0.03736999999999924,0.12264000000000053
-0.00015999999999999348,-0.0006099999999999994,-0.39313999999999893,0.017620000000000857
0.00026999999999999247,-0.0005000000000000004,0.46059999999999945,-0.498070000000002
0.0002600000000000102,0.001129999999999999,0.34340999999999866,0.2076999999999991
0.00023999999999999022,0.0010900000000000007,-0.3833699999999993,-0.019079999999998876
0.0003700000000000092,0.0011900000000000036,-0.6367100000000008,0.2629400000000004
0.0022699999999999942,0.0019299999999999942,-0.050799999999998846,0.9386299999999999
0.017460000000000003,0.025220000000000003,-0.4668700000000001,-0.6829999999999998
0.11069999999999999,0.13113,2.3139000000000003,-0.09270000000000067
0.06017,0.08095999999999999,0.37805999999999784,-0.18712000000000018
0.09705999999999998,0.12467000000000003,-0.6223699999999965,-0.06289999999999907
0.013589999999999991,0.10931999999999997,0.6570399999999985,0.6628700000000016
-0.007539999999999991,0.036860000000000004,0.2856899999999989,0.5418699999999994
-0.003009999999999957,0.07328999999999997,-0.4634900000000002,0.21151000000000053
-0.01472000000000001,0.019870000000000054,0.34679000000000215,-0.13943000000000083
0.003910000000000025,-0.00279000000000007,-0.0865399999999994,-0.16070000000000206
0.0019599999999999618,-0.0013999999999999568,0.06135999999999697,0.08074000000000225
0.006140000000000034,-0.002589999999999981,-0.14874999999999972,0.19369999999999976
-0.003400000000000014,0.0024899999999999922,-0.00788000000000011,0.1596599999999988
-0.0024399999999999977,0.0017800000000000038,0.14942000000000277,-0.01325999999999894
0.0024799999999999822,-0.004170000000000007,0.24425999999999704,-0.24821999999999989
0.00378999999999996,-0.0017199999999999438,-0.2625799999999998,-0.03958000000000084
0.0030200000000000227,-0.0013700000000000934,-0.040399999999998215,0.1618700000000004
0.0014199999999999768,0.0019400000000000528,0.048980000000000246,-0.0367299999999986
0.0008700000000000374,0.0008000000000000229,0.13180999999999798,-0.26876999999999995
0.0007399999999999629,0.0006800000000000139,-0.12816999999999723,0.35249999999999915
0.0017800000000000038,0.00017000000000000348,-0.013330000000003395,0.13748000000000005
-0.00012999999999996348,-0.0025700000000000722,0.09975000000000023,-0.0035600000000002296
-9.999999999998899e-05,-0.0022400000000000198,-0.08212999999999937,-0.05670999999999893
5.999999999994898e-05,-0.0014799999999999258,0.0188600000000001,-0.08648000000000167
0.00040000000000006697,-0.0006099999999999994,0.11186000000000007,0.16036000000000072
0.00036000000000002697,-0.0005500000000000504,0.057150000000000034,0.06517999999999802
-0.0005800000000000249,-0.0008299999999999974,0.13552999999999926,-0.01536999999999722
0.0009299999999999864,0.00043999999999999595,-0.14159999999999684,0.0284399999999998
0.0008399999999999519,0.00041000000000002146,-0.01395000000000124,0.10065999999999775
-0.0008899999999999464,0.0024600000000000177,0.23855000000000004,-0.42576000000000036
-0.00029000000000001247,0.0008099999999999774,-0.25793000000000177,0.5525500000000001
-0.00026999999999999247,0.0007399999999999629,0.25078000000000245,0.015320000000002665
0.0008700000000000374,2.0000000000020002e-05,-0.2021700000000024,-0.05840000000000245
-0.0005600000000000049,-0.0004999999999999449,0.1632800000000003,-0.4208999999999996
-0.000520000000000076,-0.00047000000000008146,-0.14339000000000013,0.29165000000000063
-0.00029000000000001247,-0.0014999999999999458,-0.06094999999999828,0.07181999999999888
0.00034000000000000696,0.00034000000000000696,0.20978999999999814,-0.21143999999999963
0.00031999999999998696,0.00032999999999994145,-0.25319,0.19472000000000023
0.00017000000000000348,-3.999999999992898e-05,0.1985600000000005,-0.05766999999999811
0.00031000000000003247,-1.0000000000065512e-05,-0.25179999999999936,0.08732999999999791
0.00029999999999996696,0.0,0.17849999999999966,0.03247999999999962
-0.0007299999999998974,0.0006400000000000849,-0.09862000000000037,-0.24466999999999928
-0.0003500000000000725,-8.000000000008001e-05,-0.010089999999998156,0.0755599999999994
-0.00034000000000000696,-7.00000000000145e-05,0.061659999999999826,-0.1613100000000003
0.000160000000000049,-0.0008399999999999519,-0.1845800000000004,0.3774600000000028
-0.000180000000000069,0.00046000000000001595,-0.06273000000000195,-0.37848000000000326
-0.00015999999999993797,0.00044999999999995044,0.14061000000000234,0.2456700000000005
0.00034999999999996145,0.000280000000000058,-0.08291000000000182,-0.21843999999999753
-0.00021999999999999797,-0.00034000000000000696,-0.06799999999999784,0.03129999999999811
