delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
-0.037370000000000014,-0.03649000000000001,0.08303000000000083,-0.09712000000000032
-0.012209999999999999,-0.010199999999999987,0.7146800000000013,0.42038000000000153
0.00043000000000004146,0.003269999999999995,-0.47704000000000235,-0.20290999999999926
-0.0013800000000000479,0.0048799999999999955,0.015310000000003043,-0.11486000000000018
-0.0008999999999999564,0.004280000000000006,-0.17514000000000252,0.35227000000000075
-0.0008900000000000019,-0.0069099999999999995,-0.24103999999999814,-0.33566000000000074
-0.0014399999999999968,-0.009330000000000005,0.4971099999999993,-0.1184599999999989
-0.0013800000000000479,-0.01108,0.008739999999999526,0.09893999999999892
0.0008600000000000274,-0.006989999999999996,-0.5780799999999999,-0.00986999999999938
-0.00036000000000002697,-0.004870000000000006,-0.05795999999999779,-0.11355999999999966
-0.00014999999999998348,-0.001899999999999999,0.2911799999999971,0.2995699999999992
6.0000000000004494e-05,0.0009600000000000025,-0.07006999999999763,0.039860000000000895
-0.0006099999999999994,0.0021100000000000008,-0.011810000000000542,-0.024730000000001695
-0.0005200000000000204,0.002360000000000001,0.7913999999999994,-0.0466799999999985
-0.0010499999999999954,-0.002149999999999999,-0.33364999999999867,-0.003470000000000084
-0.0008799999999999919,-0.002160000000000002,0.07324999999999804,-0.04972000000000065
-0.0008499999999999619,-0.002680000000000002,0.38203999999999994,0.12676000000000087
0.00011999999999995348,-0.002009999999999998,-0.4867500000000007,-0.031560000000002475
-0.00014999999999998348,-0.002579999999999999,-0.45045999999999964,0.01022000000000034
-4.999999999999449e-05,-0.0013700000000000032,0.140270000000001,-0.09599000000000046
0.00039000000000000146,-0.0008099999999999982,-0.07819999999999894,0.2431100000000015
0.0007099999999999884,0.0020999999999999977,0.23885999999999896,-0.08781000000000105
0.0006599999999999939,0.0019600000000000034,0.06372,0.05185000000000173
-0.00024999999999997247,0.0013099999999999987,0.06982999999999961,-0.0158200000000015
0.00034999999999996145,0.001460000000000003,-0.4809899999999985,0.059080000000001576
0.00030000000000002247,0.000899999999999998,0.0741999999999976,-0.019070000000002807
-8.00000000000245e-05,0.002119999999999997,0.2597200000000015,-0.0030199999999993565
-0.00024999999999997247,0.0010900000000000007,0.02020999999999873,-0.06353999999999971
-0.00023000000000000798,0.0010300000000000031,-0.10164999999999935,0.0
-0.00014999999999998348,0.00027999999999999553,0.3293999999999997,-0.028520000000000323
0.00013999999999997348,0.0014800000000000021,-0.3419099999999986,0.028520000000000323
0.0031400000000000317,0.026459999999999997,-0.058379999999999654,0.18281999999999954
-0.0033400000000000096,-0.009779999999999997,0.25764999999999816,-0.15068999999999733
-0.0021700000000000053,-0.003019999999999995,-0.013189999999998037,0.09484999999999744
-0.0010800000000000254,-0.0015100000000000044,0.0033499999999975216,-0.1047099999999972
-0.0016100000000000003,-0.000899999999999998,-0.026080000000000325,0.1387199999999993
0.0009400000000000519,-0.010670000000000006,0.13623000000000118,-0.25253000000000014
0.0006699999999999484,-0.007619999999999995,-0.12668000000000035,0.0013599999999982515
-0.0010899999999999799,-0.0060100000000000015,-0.0052400000000005775,0.07889000000000124
-0.00046999999999997044,-0.0006299999999999986,-0.04952999999999719,-0.09274999999999878
-0.00037000000000003697,-0.0005100000000000035,0.0,0.10485999999999862
-0.0008400000000000074,0.0009699999999999986,-0.17449000000000225,-0.13655999999999935
-0.0008799999999999919,0.0012200000000000058,-0.19543999999999784,-0.17827000000000126
-0.0007399999999999629,0.0010299999999999962,-0.11325000000000074,-0.008980000000001098
