file,column,outlier_rate
Princeton_T1_User 9_features.csv,delta_BKDUR,0.0
Princeton_T2_User 13_features.csv,delta_FPOGX,0.11133333333333334
Princeton_T2_User 13_features.csv,delta_FPOGY,0.09866666666666667
Princeton_T2_User 13_features.csv,delta_LPD,0.005333333333333333
Princeton_T2_User 13_features.csv,delta_RPD,0.018666666666666668
Princeton_T2_User 13_features.csv,delta_FPOGD,0.146
Princeton_T2_User 13_features.csv,delta_BPOGX,0.05
Princeton_T2_User 13_features.csv,delta_BPOGY,0.03933333333333333
Princeton_T2_User 13_features.csv,delta_BKDUR,0.0
Princeton_T2_User 14_features.csv,delta_FPOGX,0.16666666666666666
Princeton_T2_User 14_features.csv,delta_FPOGY,0.16533333333333333
Princeton_T2_User 14_features.csv,delta_LPD,0.04066666666666666
Princeton_T2_User 14_features.csv,delta_RPD,0.03333333333333333
Princeton_T2_User 14_features.csv,delta_FPOGD,0.3433333333333333
Princeton_T2_User 14_features.csv,delta_BPOGX,0.142
Princeton_T2_User 14_features.csv,delta_BPOGY,0.12933333333333333
Princeton_T2_User 14_features.csv,delta_BKDUR,0.0
Princeton_T2_User 21_features.csv,delta_FPOGX,0.208
Princeton_T2_User 21_features.csv,delta_FPOGY,0.194
Princeton_T2_User 21_features.csv,delta_LPD,0.046
Princeton_T2_User 21_features.csv,delta_RPD,0.03133333333333333
Princeton_T2_User 21_features.csv,delta_FPOGD,0.24133333333333334
Princeton_T2_User 21_features.csv,delta_BPOGX,0.10466666666666667
Princeton_T2_User 21_features.csv,delta_BPOGY,0.09533333333333334
Princeton_T2_User 21_features.csv,delta_BKDUR,0.0
Princeton_T2_User 28_features.csv,delta_FPOGX,0.128
Princeton_T2_User 28_features.csv,delta_FPOGY,0.10333333333333333
Princeton_T2_User 28_features.csv,delta_LPD,0.020666666666666667
Princeton_T2_User 28_features.csv,delta_RPD,0.013333333333333334
Princeton_T2_User 28_features.csv,delta_FPOGD,0.17
Princeton_T2_User 28_features.csv,delta_BPOGX,0.05333333333333334
Princeton_T2_User 28_features.csv,delta_BPOGY,0.02266666666666667
Princeton_T2_User 28_features.csv,delta_BKDUR,0.0
Princeton_T2_User 29_features.csv,delta_FPOGX,0.204
Princeton_T2_User 29_features.csv,delta_FPOGY,0.24733333333333332
Princeton_T2_User 29_features.csv,delta_LPD,0.11666666666666667
Princeton_T2_User 29_features.csv,delta_RPD,0.02266666666666667
Princeton_T2_User 29_features.csv,delta_FPOGD,0.024
Princeton_T2_User 29_features.csv,delta_BPOGX,0.3333333333333333
Princeton_T2_User 29_features.csv,delta_BPOGY,0.24066666666666667
Princeton_T2_User 29_features.csv,delta_BKDUR,0.0
Princeton_T2_User 30_features.csv,delta_FPOGX,0.12266666666666666
Princeton_T2_User 30_features.csv,delta_FPOGY,0.11466666666666667
Princeton_T2_User 30_features.csv,delta_LPD,0.03866666666666667
