FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.5064461485826818,0.31221412964311723,0.7296532441423851,0.7938331188845583,0.0,0.5111965636498588,0.32872482575146555,0.0,0.5104605119570979,0.4740835934153357,0.49866797486947906,0.45649834012844254,0.9756119060911469,0.623819209039548,0.5012546428405907,0.5
0.5064711821694106,0.3123743627093955,0.7322623851387678,0.7888289265599787,0.01000599774718764,0.514252325379404,0.3214479180460088,0.0,0.5105072802668911,0.4742331830637319,0.5002560145322171,0.45334457042974746,0.9856609761114212,0.6267344632768361,0.4932500877256867,0.5
0.5065462829295972,0.3126147123088128,0.7395649223415343,0.803321332631633,0.01929519156219371,0.5158868025835794,0.32390966763371093,0.0,0.5106008168864777,0.47430797788793017,0.5031126249411657,0.46563182424844113,0.9849410865924251,0.6253785310734463,0.503962552718172,0.5
0.5066046946319646,0.3127822286962855,0.7366508719643894,0.8308563809447403,0.03000336458988575,0.5155630655528007,0.32229658966426306,0.0,0.5105696380132823,0.4742399825932045,0.49689435374875834,0.4738516302079313,0.986366174007581,0.6235103578154426,0.4994802666860877,0.5
0.506813307854705,0.31291332847778586,0.7354240151384536,0.8229343481534804,0.03929255840489182,0.521035010975475,0.32130346330247617,0.0,0.5108502478720418,0.47420598494584165,0.49792125504759593,0.4515056729109126,0.9849410865924249,0.6290395480225989,0.5001622097603929,0.5
0.5068884086148917,0.31281136198106335,0.7329350543018976,0.8050558169975106,0.05000073143258386,0.5166290289468283,0.31397238506819464,0.0,0.5106008168864776,0.47398840000271986,0.4971530822159459,0.4452308335740039,0.986366174007581,0.6196158192090395,0.4931905004667668,0.5
0.506946820317259,0.3126584122359796,0.7333142800359097,0.7952833187339573,0.05928992524758992,0.5160526191115392,0.3120764165593288,0.0,0.5105696380132823,0.47394080329641186,0.49889878857697023,0.4503394623505519,0.9849410865924249,0.6232693032015066,0.4991690887783949,0.5
0.5071137108954514,0.31269482884195193,0.7353225202331581,0.8169181552725403,0.06929592299477758,0.5202769925619444,0.31842038737947054,0.0,0.5107723006890531,0.47411759106269846,0.49989027948619263,0.4701331661874779,0.9856609761114212,0.62784934086629,0.5082329729407635,0.5
0.5071888116556379,0.31252731245447923,0.7402223035691384,0.8031203277817914,0.07928729209028804,0.5168422216256338,0.3113541428416655,0.0,0.5106008168864776,0.4739272042374668,0.5016502016970622,0.44780259715421533,0.9856462844885845,0.6205423728813559,0.49348181595481955,0.5
0.5072639124158246,0.31242534595775673,0.7318776387613715,0.802582280092628,0.08929328983747567,0.5174344235112045,0.3132741871411202,0.0,0.5106008168864776,0.47398840000271986,0.4935890394246871,0.45615924874496355,0.9856609761114211,0.6243841807909605,0.5033666801289732,0.5
0.5072722569447341,0.31256372906045155,0.7340251690378539,0.8192813793205688,0.09858248365248175,0.5143865578068001,0.3219113770148426,0.0,0.5104761013936956,0.47421278447531423,0.4999750576452711,0.46702253858538434,0.9849410865924251,0.6209114877589454,0.5107555002350386,0.5
0.5072722569447341,0.31239621267297885,0.7356495121874573,0.799730278524703,0.10857385274799221,0.5139917565497528,0.31096291124459796,0.0,0.5104605119570979,0.4739272042374668,0.4996566226087325,0.44417673750672204,0.9856462844885845,0.6234425612052731,0.489211395732228,0.5
0.5072472233580053,0.3121922796795339,0.7323604827250575,0.7986873206053515,0.11786304656299829,0.5133995546641821,0.3090368479974961,0.0,0.5104137436473046,0.473893206590104,0.4966661247412391,0.4558410414337244,0.9849410865924251,0.6232542372881357,0.49913598474566173,0.5
0.5072722569447341,0.3120320466132557,0.7352473545501569,0.815104751431996,0.12786904431018592,0.5151919523711764,0.310403149113409,0.0,0.5105072802668911,0.4739340037669394,0.5004250539103797,0.4668450239713427,0.9856609761114211,0.6255291902071562,0.5027575659266811,0.5
0.5074558365807459,0.3123088128186453,0.7383295722180842,0.8194252656555961,0.1378604134056964,0.5225668398528182,0.32756316885555725,0.0,0.5108034795622485,0.474341975535293,0.5005439501090871,0.45922123844197116,0.9856462844885847,0.6308549905838042,0.5201305623050999,0.5
0.5077145169769441,0.31262927895120174,0.7332038671682243,0.8140853385492856,0.14714960722070247,0.523143249688107,0.3294591373644231,0.0,0.5109437844916285,0.47438277271212825,0.4955482420033906,0.4531329818031033,0.9849410865924249,0.6243691148775894,0.5033401969027866,0.5
0.5077729286793113,0.31235979606700653,0.7266878093152789,0.7906187853638821,0.15714097631621293,0.5199848396317295,0.32307303391075104,0.0,0.5105696380132821,0.47383201082485094,0.4947020112325891,0.4417091194972875,0.9856462844885847,0.6208060263653485,0.4942299670945914,0.5
0.5078063067949499,0.31238164603058993,0.7316644569937635,0.7896495146888327,0.166430170131219,0.5157446741310425,0.3278219836043866,0.0,0.5105228697034889,0.4741039920037533,0.5016969847665538,0.45588748101541654,0.9849410865924249,0.6197740112994351,0.5064784592059003,0.5
0.5078229958527691,0.3123088128186453,0.7334539947800195,0.7904910317391455,0.1771529718105882,0.514828735214693,0.3243550697596032,0.0,0.5104916908302933,0.47401559812061006,0.49975716743763954,0.4570286856471741,0.9863808656304175,0.6229453860640302,0.49744105826971835,0.5
0.5078980966129557,0.3122942461762564,0.7333308419660626,0.797241044928726,0.1864275369739171,0.5171422705809895,0.3238735539478277,0.0,0.5106008168864777,0.4740699943563905,0.49859301857029387,0.4607523706856872,0.9849263949695882,0.6260263653483992,0.5007249783168585,0.5
