FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.47671834345186465,0.19689718218971822,0.9758447639054797,0.9500533488529997,0.0,0.1504602579084404,0.1245786274944022,0.0,0.6666479103070885,0.5616970681205232,0.5310841152739311,0.44475886946679866,0.9919503764382784,0.4672662527392257,0.5900492559211906,0.5
0.47685385949696446,0.1977038072703807,0.972060317721849,0.9468548426208837,0.0041837908373635385,0.15222338397195398,0.1328215349031766,0.0,0.6667885830039247,0.5625670620305658,0.5211225610004017,0.44249352082809734,0.9961578267369262,0.4692293644996347,0.5959005798924055,0.5
0.4775449913269731,0.19797268229726822,0.9599947137894577,0.9488158171265983,0.008744257377126367,0.15519609652090124,0.1423193326935853,0.0,0.6673653410609534,0.5619870660905374,0.4993246021025429,0.4461477337067503,0.9965366325515955,0.4705761504747991,0.5967913784671278,0.5
0.4782361231569818,0.1992632824263282,0.9595433263308205,0.9525405370451201,0.013257639454089283,0.16327367406769583,0.14959031519893703,0.0,0.6673653410609535,0.5630890583765914,0.5298959570998095,0.44739691003468723,0.9964892818247618,0.4762600438276111,0.5952106476629636,0.5
0.47896790980052034,0.20111852011185202,0.9763047328747375,0.9503306012254069,0.017818105993852112,0.16296615207987364,0.14534583302576215,0.0,0.6674075428700041,0.5636980541136213,0.5752040876255361,0.4431936778625002,0.9965366325515955,0.46692384952520083,0.5870362607419829,0.5
0.47960483521248914,0.20157560765756075,0.9560025950488115,0.959917228446255,0.02229112995984368,0.16233060663837462,0.11611426884180999,0.0,0.667309071982219,0.562190064669547,0.47764410370858845,0.45154861797703283,0.9964486954874759,0.46655861943024124,0.5692988891217774,0.5
0.48011979618386813,0.20211335771133576,0.9668118658263649,0.9511486169714019,0.026891954610577862,0.1622486007749554,0.10719470485470338,0.0,0.6671824665550662,0.5622770640605513,0.5595366634892088,0.43854848229656085,0.9965772188888815,0.46717494521548575,0.5837175993851744,0.5
0.4806212055507372,0.20227468272746826,0.9665681509247434,0.9478482629290137,0.03140533668754078,0.16058798204071584,0.09889028321153516,0.0,0.6671683992853826,0.5618710669025317,0.5304426002141394,0.4424213869063192,0.9964892818247618,0.46541727538349154,0.5841542653531755,0.5
0.480729618386817,0.20238223273822326,0.9312054619598799,0.9514161695523545,0.0365375431327311,0.1587018471820735,0.11033193080878916,0.0,0.6667604484645575,0.561813067308529,0.43800118364046314,0.4472858466948064,0.9971116056631469,0.46516617969320695,0.5981712429260112,0.5
0.4806618603642671,0.20152183265218326,0.9524481333498095,0.9479307111563768,0.040311026508552554,0.15681571232343103,0.11212814645308924,0.0,0.6665775739586703,0.5607690746164777,0.5869998328446657,0.44229028636594464,0.9957451989745186,0.46516617969320667,0.5913243205477539,0.5
