FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.35362,0.07144,23.6501,21.94508,0.0,0.36612,0.08089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35367,0.07184,23.80741,21.77505,0.00638,0.36147,0.0848,0.0,5e-05,0.0004,0.15731,-0.17003,0.00638,-0.00465,0.00391,0.0
0.3537,0.07218,23.75556,21.98861,0.01327,0.36119,0.08482,0.0,3e-05,0.00034,-0.05185,0.21356,0.00689,-0.00028,2e-05,0.0
0.35394,0.07316,24.12064,21.86437,0.01983,0.36548,0.09653,0.0,0.00024,0.00098,0.36508,-0.12424,0.00656,0.00429,0.01171,0.0
0.35405,0.07377,24.14381,21.90052,0.02658,0.35644,0.09088,0.0,0.00011,0.00061,0.02317,0.03615,0.00675,-0.00904,-0.00565,0.0
0.35412,0.07416,24.08448,21.97434,0.03317,0.35573,0.08523,0.0,7e-05,0.00039,-0.05933,0.07382,0.00659,-0.00071,-0.00565,0.0
0.35403,0.07419,23.71811,21.95302,0.03982,0.34997,0.06426,0.0,-9e-05,3e-05,-0.36637,-0.02132,0.00665,-0.00576,-0.02097,0.0
0.3541,0.07366,23.6414,22.2901,0.04641,0.34967,0.0422,0.0,7e-05,-0.00053,-0.07671,0.33708,0.00659,-0.0003,-0.02206,0.0
0.35417,0.07313,23.85069,22.33126,0.05316,0.34763,0.0299,0.0,7e-05,-0.00053,0.20929,0.04116,0.00675,-0.00204,-0.0123,0.0
0.35402,0.07266,24.04958,22.42376,0.05951,0.34419,0.03343,0.0,-0.00015,-0.00047,0.19889,0.0925,0.00635,-0.00344,0.00353,0.0
0.3541,0.0722,24.06863,22.41262,0.06622,0.34569,0.02952,0.0,8e-05,-0.00046,0.01905,-0.01114,0.00671,0.0015,-0.00391,0.0
0.35417,0.07174,24.06863,22.34696,0.07278,0.34569,0.02952,0.0,7e-05,-0.00046,0.0,-0.06566,0.00656,0.0,0.0,0.0
0.35385,0.07077,24.21295,22.22309,0.07977,0.34227,0.02054,0.0,-0.00032,-0.00097,0.14432,-0.12387,0.00699,-0.00342,-0.00898,0.0
0.35323,0.06956,23.87465,22.31386,0.08618,0.33886,0.01731,0.0,-0.00062,-0.00121,-0.3383,0.09077,0.00641,-0.00341,-0.00323,0.0
0.3526,0.06829,23.77118,22.35885,0.09265,0.33934,0.02068,0.0,-0.00063,-0.00127,-0.10347,0.04499,0.00647,0.00048,0.00337,0.0
0.34719,0.04331,23.80894,22.34594,0.09265,0.35085,0.05621,0.0,-0.00541,-0.02498,0.03776,-0.01291,0.0,0.01151,0.03553,0.0
0.34769,0.0511,23.70255,22.33794,0.09265,0.34819,0.05889,0.0,0.0005,0.00779,-0.10639,-0.008,0.0,-0.00266,0.00268,0.0
0.34822,0.0558,23.64686,22.33794,0.09265,0.34927,0.06521,0.0,0.00053,0.0047,-0.05569,0.0,0.0,0.00108,0.00632,0.0
0.35231,0.05961,23.70729,22.17371,0.0202,0.36458,0.07104,0.0,0.00409,0.00381,0.06043,-0.16423,-0.07245,0.01531,0.00583,0.0
