FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.38135,0.07895,24.60038,25.71358,0.0,0.37899,0.07705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38124,0.07887,24.76015,26.62579,0.00708,0.37899,0.07705,0.0,-0.00011,-8e-05,0.15977,0.91221,0.00708,0.0,0.0,0.0
0.38116,0.07611,24.49283,25.44755,0.01343,0.37946,0.01542,0.0,-8e-05,-0.00276,-0.26732,-1.17824,0.00635,0.00047,-0.06163,0.0
0.38047,0.07703,24.75637,25.56356,0.02009,0.36445,0.09831,0.0,-0.00069,0.00092,0.26354,0.11601,0.00666,-0.01501,0.08289,0.0
0.37983,0.07789,24.36996,26.6072,0.02704,0.36445,0.09831,0.0,-0.00064,0.00086,-0.38641,1.04364,0.00695,0.0,0.0,0.0
0.38043,0.07768,24.72102,25.72145,0.03351,0.39555,0.07257,0.0,0.0006,-0.00021,0.35106,-0.88575,0.00647,0.0311,-0.02574,0.0
0.38044,0.07644,24.79991,25.86461,0.04053,0.38056,0.04407,0.0,1e-05,-0.00124,0.07889,0.14316,0.00702,-0.01499,-0.0285,0.0
0.38047,0.07552,24.61584,26.60298,0.04688,0.38134,0.0508,0.0,3e-05,-0.00092,-0.18407,0.73837,0.00635,0.00078,0.00673,0.0
0.37968,0.07617,24.79124,25.90833,0.05359,0.3577,0.09436,0.0,-0.00079,0.00065,0.1754,-0.69465,0.00671,-0.02364,0.04356,0.0
0.38006,0.07576,24.69968,25.16836,0.06055,0.39095,0.06376,0.0,0.00038,-0.00041,-0.09156,-0.73997,0.00696,0.03325,-0.0306,0.0
0.38041,0.07537,24.69054,26.62194,0.06702,0.39095,0.06376,0.0,0.00035,-0.00039,-0.00914,1.45358,0.00647,0.0,0.0,0.0
0.38052,0.07417,24.48737,25.88105,0.07392,0.38409,0.03695,0.0,0.00011,-0.0012,-0.20317,-0.74089,0.0069,-0.00686,-0.02681,0.0
0.38041,0.07542,24.75703,25.43534,0.08045,0.37669,0.11548,0.0,-0.00011,0.00125,0.26966,-0.44571,0.00653,-0.0074,0.07853,0.0
0.3803,0.0766,24.56259,26.63971,0.0871,0.37669,0.11548,0.0,-0.00011,0.00118,-0.19444,1.20437,0.00665,0.0,0.0,0.0
0.3799,0.07606,24.55499,25.94778,0.094,0.36637,0.05772,0.0,-0.0004,-0.00054,-0.0076,-0.69193,0.0069,-0.01032,-0.05776,0.0
0.37942,0.07665,24.79753,25.90652,0.1009,0.36268,0.0972,0.0,-0.00048,0.00059,0.24254,-0.04126,0.0069,-0.00369,0.03948,0.0
0.37897,0.0772,24.77621,26.82973,0.10755,0.36268,0.0972,0.0,-0.00045,0.00055,-0.02132,0.92321,0.00665,0.0,0.0,0.0
0.37865,0.0769,24.98291,26.0032,0.1142,0.36679,0.06554,0.0,-0.00032,-0.0003,0.2067,-0.82653,0.00665,0.00411,-0.03166,0.0
0.37843,0.07715,24.92441,25.88305,0.12079,0.37008,0.08683,0.0,-0.00022,0.00025,-0.0585,-0.12015,0.00659,0.00329,0.02129,0.0
0.37823,0.07748,24.91456,26.72988,0.12769,0.37034,0.09025,0.0,-0.0002,0.00033,-0.00985,0.84683,0.0069,0.00026,0.00342,0.0
0.37849,0.07815,25.04302,26.84822,0.13422,0.38915,0.10494,0.0,0.00026,0.00067,0.12846,0.11834,0.00653,0.01881,0.01469,0.0
0.379,0.07839,24.8635,26.72496,0.14069,0.39967,0.08811,0.0,0.00051,0.00024,-0.17952,-0.12326,0.00647,0.01052,-0.01683,0.0
0.37949,0.07869,24.89868,26.87189,0.14789,0.4002,0.09145,0.0,0.00049,0.0003,0.03518,0.14693,0.0072,0.00053,0.00334,0.0
0.37935,0.07836,24.9859,26.91911,0.1543,0.37316,0.06412,0.0,-0.00014,-0.00033,0.08722,0.04722,0.00641,-0.02704,-0.02733,0.0
0.37946,0.07826,24.90004,26.82881,0.16108,0.38433,0.07405,0.0,0.00011,-1e-04,-0.08586,-0.0903,0.00678,0.01117,0.00993,0.0
0.37953,0.07788,24.80075,26.8876,0.16749,0.38274,0.06067,0.0,7e-05,-0.00038,-0.09929,0.05879,0.00641,-0.00159,-0.01338,0.0
0.3792,0.0775,24.96201,26.82104,0.17414,0.36401,0.05995,0.0,-0.00033,-0.00038,0.16126,-0.06656,0.00665,-0.01873,-0.00072,0.0
