FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.37498,-0.01291,24.70629,24.6065,0.0,0.38382,-0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37532,-0.01237,24.74717,24.64407,0.00635,0.38764,0.00762,0.0,0.00034,0.00054,0.04088,0.03757,0.00635,0.00382,0.0098,0.0
0.37563,-0.01225,24.7064,24.68639,0.01416,0.38772,-0.00789,0.0,0.00031,0.00012,-0.04077,0.04232,0.00781,8e-05,-0.01551,0.0
0.37594,-0.01356,24.61624,24.56846,0.02002,0.38788,-0.06443,0.0,0.00031,-0.00131,-0.09016,-0.11793,0.00586,0.00016,-0.05654,0.0
0.37627,-0.01544,24.42763,24.42422,0.02637,0.38958,-0.09069,0.0,0.00033,-0.00188,-0.18861,-0.14424,0.00635,0.0017,-0.02626,0.0
0.37656,-0.01756,24.57876,24.65929,0.03271,0.38853,-0.10481,0.0,0.00029,-0.00212,0.15113,0.23507,0.00634,-0.00105,-0.01412,0.0
0.37631,-0.01925,24.55215,24.59619,0.03955,0.36568,-0.08998,0.0,-0.00025,-0.00169,-0.02661,-0.0631,0.00684,-0.02285,0.01483,0.0
0.37617,-0.02016,24.40424,24.71599,0.04687,0.36996,-0.05933,0.0,-0.00014,-0.00091,-0.14791,0.1198,0.00732,0.00428,0.03065,0.0
0.37606,-0.02036,24.86089,24.67846,0.05322,0.37125,-0.02931,0.0,-0.00011,-0.0002,0.45665,-0.03753,0.00635,0.00129,0.03002,0.0
0.37616,-0.02019,25.04945,24.78712,0.06006,0.38063,-0.01222,0.0,1e-04,0.00017,0.18856,0.10866,0.00684,0.00938,0.01709,0.0
0.37634,-0.01992,24.87556,24.761,0.06738,0.38467,-0.00789,0.0,0.00018,0.00027,-0.17389,-0.02612,0.00732,0.00404,0.00433,0.0
0.37652,-0.01976,24.71136,24.70553,0.07275,0.38481,-0.01189,0.0,0.00018,0.00016,-0.1642,-0.05547,0.00537,0.00014,-0.004,0.0
0.37681,-0.02224,24.65717,24.36638,0.07959,0.38269,-0.01824,0.0,0.00029,-0.00248,-0.05419,-0.33915,0.00684,-0.00212,-0.00635,0.0
0.37721,-0.02429,24.60681,24.23238,0.08594,0.38563,-0.0327,0.0,0.0004,-0.00205,-0.05036,-0.134,0.00635,0.00294,-0.01446,0.0
0.37759,-0.02654,24.44264,24.22588,0.09326,0.38499,-0.04281,0.0,0.00038,-0.00225,-0.16417,-0.0065,0.00732,-0.00064,-0.01011,0.0
0.37776,-0.02739,24.60724,24.58976,0.1001,0.39012,-0.0385,0.0,0.00017,-0.00085,0.1646,0.36388,0.00684,0.00513,0.00431,0.0
0.37805,-0.02702,24.84344,24.6068,0.10693,0.38536,-0.02146,0.0,0.00029,0.00037,0.2362,0.01704,0.00683,-0.00476,0.01704,0.0
0.37835,-0.02635,24.99423,24.74739,0.11328,0.38584,-0.00751,0.0,0.0003,0.00067,0.15079,0.14059,0.00635,0.00048,0.01395,0.0
0.37805,-0.02583,24.93315,24.71688,0.12012,0.37326,0.00196,0.0,-0.0003,0.00052,-0.06108,-0.03051,0.00684,-0.01258,0.00947,0.0
0.37803,-0.02515,25.04041,24.64702,0.12646,0.37369,0.01265,0.0,-2e-05,0.00068,0.10726,-0.06986,0.00634,0.00043,0.01069,0.0
0.378,-0.02462,24.92978,24.77138,0.1333,0.37337,0.00541,0.0,-3e-05,0.00053,-0.11063,0.12436,0.00684,-0.00032,-0.00724,0.0
0.37839,-0.02457,25.00271,24.6666,0.14062,0.37142,-0.00249,0.0,0.00039,5e-05,0.07293,-0.10478,0.00732,-0.00195,-0.0079,0.0
0.37872,-0.02516,24.87919,24.3587,0.14648,0.37813,-0.02494,0.0,0.00033,-0.00059,-0.12352,-0.3079,0.00586,0.00671,-0.02245,0.0
0.37903,-0.0257,24.53528,24.4098,0.15381,0.37816,-0.03971,0.0,0.00031,-0.00054,-0.34391,0.0511,0.00733,3e-05,-0.01477,0.0
0.37947,-0.0261,24.47708,25.16577,0.16016,0.38745,-0.04822,0.0,0.00044,-0.0004,-0.0582,0.75597,0.00635,0.00929,-0.00851,0.0
0.38008,-0.02626,24.5116,25.3971,0.16699,0.3901,-0.05012,0.0,0.00061,-0.00016,0.03452,0.23133,0.00683,0.00265,-0.0019,0.0
0.38069,-0.02628,25.06561,25.34128,0.17334,0.38969,-0.04384,0.0,0.00061,-2e-05,0.55401,-0.05582,0.00635,-0.00041,0.00628,0.0
0.38038,-0.0262,25.03241,25.37458,0.18066,0.36624,-0.02292,0.0,-0.00031,8e-05,-0.0332,0.0333,0.00732,-0.02345,0.02092,0.0
0.37996,-0.02618,25.10356,25.23636,0.1875,0.37064,-0.00652,0.0,-0.00042,2e-05,0.07115,-0.13822,0.00684,0.0044,0.0164,0.0
0.37954,-0.02602,25.10522,24.80105,0.19336,0.37101,0.00184,0.0,-0.00042,0.00016,0.00166,-0.43531,0.00586,0.00037,0.00836,0.0
0.37939,-0.02552,25.21358,24.76601,0.20019,0.37451,-0.00489,0.0,-0.00015,0.0005,0.10836,-0.03504,0.00683,0.0035,-0.00673,0.0
0.37955,-0.02486,25.0954,25.17885,0.20703,0.37932,-0.01535,0.0,0.00016,0.00066,-0.11818,0.41284,0.00684,0.00481,-0.01046,0.0
0.37975,-0.02412,24.76507,25.28252,0.21387,0.37921,-0.02566,0.0,0.0002,0.00074,-0.33033,0.10367,0.00684,-0.00011,-0.01031,0.0
0.38005,-0.02348,25.11129,25.22309,0.22021,0.39034,-0.03195,0.0,0.0003,0.00064,0.34622,-0.05943,0.00634,0.01113,-0.00629,0.0
0.38022,-0.02278,25.23298,25.47039,0.22705,0.38192,-0.023,0.0,0.00017,0.0007,0.12169,0.2473,0.00684,-0.00842,0.00895,0.0
0.38037,-0.02234,24.97468,25.38236,0.23437,0.38174,-0.01939,0.0,0.00015,0.00044,-0.2583,-0.08803,0.00732,-0.00018,0.00361,0.0
0.38049,-0.02225,24.99018,24.84899,0.24219,0.38938,-0.02228,0.0,0.00012,9e-05,0.0155,-0.53337,0.00782,0.00764,-0.00289,0.0
0.38038,-0.02213,25.0062,25.27501,0.24756,0.37339,-0.01614,0.0,-0.00011,0.00012,0.01602,0.42602,0.00537,-0.01599,0.00614,0.0
0.38027,-0.02201,25.14173,25.10411,0.25537,0.37339,-0.01597,0.0,-0.00011,0.00012,0.13553,-0.1709,0.00781,0.0,0.00017,0.0
0.37999,-0.02176,25.11626,24.85204,0.26123,0.36897,-0.00221,0.0,-0.00028,0.00025,-0.02547,-0.25207,0.00586,-0.00442,0.01376,0.0
0.37978,-0.02173,25.16426,24.84614,0.26758,0.37358,-0.00974,0.0,-0.00021,3e-05,0.048,-0.0059,0.00635,0.00461,-0.00753,0.0
