FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.25359,-0.02089,23.0808,24.60801,0.0,0.2561,-0.02704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25364,-0.02089,23.00103,24.74924,0.00683,0.25516,-0.02988,0.0,5e-05,0.0,-0.07977,0.14123,0.00683,-0.00094,-0.00284,0.0
0.25357,-0.02086,22.98672,24.81159,0.01294,0.24721,-0.03526,0.0,-7e-05,3e-05,-0.01431,0.06235,0.00611,-0.00795,-0.00538,0.0
0.25344,-0.02079,22.97762,24.65019,0.02002,0.25006,-0.02674,0.0,-0.00013,7e-05,-0.0091,-0.1614,0.00708,0.00285,0.00852,0.0
0.25329,-0.02077,23.03504,24.49488,0.02661,0.2515,-0.02105,0.0,-0.00015,2e-05,0.05742,-0.15531,0.00659,0.00144,0.00569,0.0
0.25305,-0.02084,22.99693,24.47858,0.03296,0.25125,-0.01436,0.0,-0.00024,-7e-05,-0.03811,-0.0163,0.00635,-0.00025,0.00669,0.0
0.25275,-0.0209,23.01398,24.53824,0.04053,0.2523,-0.01308,0.0,-0.0003,-6e-05,0.01705,0.05966,0.00757,0.00105,0.00128,0.0
0.25245,-0.02095,23.07156,24.57196,0.04712,0.2523,-0.01308,0.0,-0.0003,-5e-05,0.05758,0.03372,0.00659,0.0,0.0,0.0
0.25241,-0.02064,22.93644,24.53903,0.05395,0.25323,-0.00971,0.0,-4e-05,0.00031,-0.13512,-0.03293,0.00683,0.00093,0.00337,0.0
0.25238,-0.02023,23.00773,24.55518,0.06054,0.25298,-0.0081,0.0,-3e-05,0.00041,0.07129,0.01615,0.00659,-0.00025,0.00161,0.0
0.25239,-0.0197,23.02793,24.58656,0.06738,0.25343,-0.00548,0.0,1e-05,0.00053,0.0202,0.03138,0.00684,0.00045,0.00262,0.0
