FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.39408,0.07101,17.2215,16.41928,0.0,0.37732,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39395,0.06854,17.51874,15.86806,0.00659,0.37723,0.00245,0.0,-0.00013,-0.00247,0.29724,-0.55122,0.00659,-9e-05,-0.00315,0.0
0.39355,0.06713,17.3596,15.8223,0.01343,0.37172,0.0604,0.0,-0.0004,-0.00141,-0.15914,-0.04576,0.00684,-0.00551,0.05795,0.0
0.39318,0.06599,17.56226,16.00866,0.02002,0.37345,0.07318,0.0,-0.00037,-0.00114,0.20266,0.18636,0.00659,0.00173,0.01278,0.0
0.39259,0.06498,17.56477,16.1224,0.02685,0.36567,0.0521,0.0,-0.00059,-0.00101,0.00251,0.11374,0.00683,-0.00778,-0.02108,0.0
0.39198,0.06471,17.6018,16.03171,0.03345,0.36445,0.0777,0.0,-0.00061,-0.00027,0.03703,-0.09069,0.0066,-0.00122,0.0256,0.0
0.39143,0.06489,17.65911,16.14564,0.04004,0.36602,0.08864,0.0,-0.00055,0.00018,0.05731,0.11393,0.00659,0.00157,0.01094,0.0
0.39069,0.06445,17.73834,15.96646,0.04687,0.3638,0.06078,0.0,-0.00074,-0.00044,0.07923,-0.17918,0.00683,-0.00222,-0.02786,0.0
0.3733,0.04409,17.77318,15.96002,0.04687,0.36552,0.06286,0.0,-0.01739,-0.02036,0.03484,-0.00644,0.0,0.00172,0.00208,0.0
0.37021,0.05917,17.75768,16.07323,0.04687,0.36712,0.07425,0.0,-0.00309,0.01508,-0.0155,0.11321,0.0,0.0016,0.01139,0.0
0.3759,0.06241,17.6158,16.18813,0.04687,0.38727,0.06891,0.0,0.00569,0.00324,-0.14188,0.1149,0.0,0.02015,-0.00534,0.0
0.37444,0.05481,17.81434,15.94032,0.02075,0.37008,0.03202,0.0,-0.00146,-0.0076,0.19854,-0.24781,-0.02612,-0.01719,-0.03689,0.0
0.37357,0.05025,17.92561,15.91179,0.02661,0.37008,0.03202,0.0,-0.00087,-0.00456,0.11127,-0.02853,0.00586,0.0,0.0,0.0
0.37545,0.04749,17.75843,16.0627,0.03345,0.38486,0.03367,0.0,0.00188,-0.00276,-0.16718,0.15091,0.00684,0.01478,0.00165,0.0
0.37758,0.04943,17.23207,16.04357,0.04004,0.39033,0.06108,0.0,0.00213,0.00194,-0.52636,-0.01913,0.00659,0.00547,0.02741,0.0
0.37917,0.05089,17.20356,16.09579,0.04663,0.39033,0.06108,0.0,0.00159,0.00146,-0.02851,0.05222,0.00659,0.0,0.0,0.0
0.3796,0.05099,17.31859,16.17447,0.05322,0.38305,0.05178,0.0,0.00043,1e-04,0.11503,0.07868,0.00659,-0.00728,-0.0093,0.0
0.37889,0.0528,17.34991,16.15056,0.06006,0.37249,0.06912,0.0,-0.00071,0.00181,0.03132,-0.02391,0.00684,-0.01056,0.01734,0.0
0.37817,0.05325,17.31483,16.2918,0.06641,0.37095,0.05769,0.0,-0.00072,0.00045,-0.03508,0.14124,0.00635,-0.00154,-0.01143,0.0
0.37873,0.05218,17.27493,16.76024,0.07324,0.38486,0.04041,0.0,0.00056,-0.00107,-0.0399,0.46844,0.00683,0.01391,-0.01728,0.0
0.37838,0.05099,17.85833,16.83007,0.08032,0.37417,0.03669,0.0,-0.00035,-0.00119,0.5834,0.06983,0.00708,-0.01069,-0.00372,0.0
0.37797,0.04915,17.83492,16.93661,0.08691,0.37268,0.02528,0.0,-0.00041,-0.00184,-0.02341,0.10654,0.00659,-0.00149,-0.01141,0.0
0.378,0.04775,17.85245,16.96768,0.09375,0.37846,0.02824,0.0,3e-05,-0.0014,0.01753,0.03107,0.00684,0.00578,0.00296,0.0
0.37759,0.04701,17.7622,16.9195,0.10059,0.37148,0.0359,0.0,-0.00041,-0.00074,-0.09025,-0.04818,0.00684,-0.00698,0.00766,0.0
0.37723,0.04636,17.82204,16.70711,0.10742,0.37148,0.0359,0.0,-0.00036,-0.00065,0.05984,-0.21239,0.00683,0.0,0.0,0.0
0.37736,0.04641,17.98139,16.83872,0.11401,0.37948,0.04725,0.0,0.00013,5e-05,0.15935,0.13161,0.00659,0.008,0.01135,0.0
0.3774,0.04738,18.24178,16.90007,0.12061,0.37809,0.06486,0.0,4e-05,0.00097,0.26039,0.06135,0.0066,-0.00139,0.01761,0.0
0.37743,0.04825,18.21532,16.78817,0.12817,0.37809,0.06486,0.0,3e-05,0.00087,-0.02646,-0.1119,0.00756,0.0,0.0,0.0
0.3778,0.04995,17.85727,16.75895,0.13403,0.38508,0.08383,0.0,0.00037,0.0017,-0.35805,-0.02922,0.00586,0.00699,0.01897,0.0
0.37771,0.0488,17.62071,16.72867,0.14111,0.37589,0.02478,0.0,-9e-05,-0.00115,-0.23656,-0.03028,0.00708,-0.00919,-0.05905,0.0
0.37763,0.04776,17.69246,16.72935,0.14697,0.37589,0.02478,0.0,-8e-05,-0.00104,0.07175,0.00068,0.00586,0.0,0.0,0.0
0.37795,0.04783,18.06592,16.86381,0.15405,0.38537,0.04933,0.0,0.00032,7e-05,0.37346,0.13446,0.00708,0.00948,0.02455,0.0
0.37793,0.0502,17.96425,16.77,0.16211,0.37741,0.10711,0.0,-2e-05,0.00237,-0.10167,-0.09381,0.00806,-0.00796,0.05778,0.0
0.37791,0.05239,17.79798,16.70389,0.16968,0.37741,0.10711,0.0,-2e-05,0.00219,-0.16627,-0.06611,0.00757,0.0,0.0,0.0
