FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.79708,0.97149,7.72506,15.59357,0.0,0.76031,0.94685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79357,0.97604,7.72506,15.59357,0.00641,0.769,1.00792,0.0,-0.00351,0.00455,0.0,0.0,0.00641,0.00869,0.06107,0.0
0.79084,0.97958,7.43369,15.59357,0.01288,0.769,1.00792,0.0,-0.00273,0.00354,-0.29137,0.0,0.00647,0.0,0.0,0.0
0.7939,0.9798,7.73603,15.59357,0.02131,0.82144,0.9817,0.0,0.00306,0.00022,0.30234,0.0,0.00843,0.05244,-0.02622,0.0
0.79641,0.97997,8.11273,15.59357,0.02851,0.82144,0.9817,0.0,0.00251,0.00017,0.3767,0.0,0.0072,0.0,0.0,0.0
0.79849,0.98011,7.56218,15.59357,0.03528,0.82144,0.9817,0.0,0.00208,0.00014,-0.55055,0.0,0.00677,0.0,0.0,0.0
0.80037,0.98311,7.43209,15.59357,0.03956,0.8229,1.01905,0.0,0.00188,0.003,-0.13009,0.0,0.00428,0.00146,0.03735,0.0
0.78079,0.92827,16.75705,18.99163,0.04664,0.52633,0.2154,0.0,-0.01958,-0.05484,9.32496,3.39806,0.00708,-0.29657,-0.80365,0.0
0.754,0.85211,17.10087,18.95731,0.04664,0.52622,0.2225,0.0,-0.02679,-0.07616,0.34382,-0.03432,0.0,-0.00011,0.0071,0.0
0.63891,0.53885,16.90613,19.03813,0.04664,0.52382,0.22559,0.0,-0.11509,-0.31326,-0.19474,0.08082,0.0,-0.0024,0.00309,0.0
0.60047,0.43824,16.69816,19.07365,0.04664,0.52357,0.23702,0.0,-0.03844,-0.10061,-0.20797,0.03552,0.0,-0.00025,0.01143,0.0
0.52368,0.23634,17.26659,19.03813,0.04664,0.52364,0.24642,0.0,-0.07679,-0.2019,0.56843,-0.03552,0.0,7e-05,0.0094,0.0
0.52449,0.24174,17.52164,19.00369,0.04664,0.5253,0.24714,0.0,0.00081,0.0054,0.25505,-0.03444,0.0,0.00166,0.00072,0.0
0.52459,0.24367,17.29385,19.04519,0.04664,0.52478,0.24753,0.0,1e-04,0.00193,-0.22779,0.0415,0.0,-0.00052,0.00039,0.0
0.52464,0.24464,17.26669,19.04519,0.02008,0.52478,0.24753,0.0,5e-05,0.00097,-0.02716,0.0,-0.02656,0.0,0.0,0.0
0.52303,0.24413,17.07689,19.07617,0.02661,0.51661,0.24213,0.0,-0.00161,-0.00051,-0.1898,0.03098,0.00653,-0.00817,-0.0054,0.0
0.52251,0.24345,17.13677,19.08251,0.03339,0.51992,0.24001,0.0,-0.00052,-0.00068,0.05988,0.00634,0.00678,0.00331,-0.00212,0.0
0.52214,0.24296,16.49363,18.74181,0.04016,0.51992,0.24001,0.0,-0.00037,-0.00049,-0.64314,-0.3407,0.00677,0.0,0.0,0.0
0.5221,0.24303,16.3858,18.74181,0.047,0.52183,0.24352,0.0,-4e-05,7e-05,-0.10783,0.0,0.00684,0.00191,0.00351,0.0
0.52231,0.24271,16.31001,18.72064,0.05377,0.524,0.24019,0.0,0.00021,-0.00032,-0.07579,-0.02117,0.00677,0.00217,-0.00333,0.0
0.52249,0.24222,16.00938,18.40256,0.06061,0.52411,0.23777,0.0,0.00018,-0.00049,-0.30063,-0.31808,0.00684,0.00011,-0.00242,0.0
0.5225,0.24115,16.06619,19.04034,0.06708,0.52256,0.23052,0.0,1e-05,-0.00107,0.05681,0.63778,0.00647,-0.00155,-0.00725,0.0
0.52253,0.24033,16.19059,18.97007,0.0741,0.52287,0.23122,0.0,3e-05,-0.00082,0.1244,-0.07027,0.00702,0.00031,0.0007,0.0
0.52255,0.23926,16.13399,19.01647,0.08051,0.52283,0.2265,0.0,2e-05,-0.00107,-0.0566,0.0464,0.00641,-4e-05,-0.00472,0.0
0.52251,0.23764,16.00938,18.9849,0.08734,0.52194,0.21655,0.0,-4e-05,-0.00162,-0.12461,-0.03157,0.00683,-0.00089,-0.00995,0.0
0.52263,0.23548,16.04637,18.47775,0.09375,0.52425,0.2053,0.0,0.00012,-0.00216,0.03699,-0.50715,0.00641,0.00231,-0.01125,0.0
0.52272,0.23375,16.04637,19.0008,0.10052,0.52414,0.20773,0.0,9e-05,-0.00173,0.0,0.52305,0.00677,-0.00011,0.00243,0.0
0.52281,0.23324,15.95473,19.06693,0.10718,0.52433,0.22517,0.0,9e-05,-0.00051,-0.09164,0.06613,0.00666,0.00019,0.01744,0.0
0.52281,0.23286,16.04664,18.75997,0.11407,0.5227,0.22626,0.0,0.0,-0.00038,0.09191,-0.30696,0.00689,-0.00163,0.00109,0.0
0.5228,0.23276,16.04664,18.81089,0.12067,0.52274,0.23104,0.0,-1e-05,-1e-04,0.0,0.05092,0.0066,4e-05,0.00478,0.0
0.52262,0.23362,16.06448,18.96105,0.12714,0.51908,0.24989,0.0,-0.00018,0.00086,0.01784,0.15016,0.00647,-0.00366,0.01885,0.0
0.52249,0.23434,15.91124,18.90677,0.13361,0.51989,0.24889,0.0,-0.00013,0.00072,-0.15324,-0.05428,0.00647,0.00081,-0.001,0.0
0.52237,0.23468,16.07158,18.87266,0.14056,0.51994,0.24181,0.0,-0.00012,0.00034,0.16034,-0.03411,0.00695,5e-05,-0.00708,0.0
0.52206,0.23483,16.53743,18.90809,0.14734,0.5152,0.23795,0.0,-0.00031,0.00015,0.46585,0.03543,0.00678,-0.00474,-0.00386,0.0
0.52179,0.23449,16.37841,18.81904,0.15393,0.51546,0.22688,0.0,-0.00027,-0.00034,-0.15902,-0.08905,0.00659,0.00026,-0.01107,0.0
0.52153,0.23382,17.31369,18.83441,0.16058,0.51531,0.21753,0.0,-0.00026,-0.00067,0.93528,0.01537,0.00665,-0.00015,-0.00935,0.0
0.52132,0.23324,16.90796,18.7475,0.1673,0.51612,0.21893,0.0,-0.00021,-0.00058,-0.40573,-0.08691,0.00672,0.00081,0.0014,0.0
0.52108,0.23295,17.0917,18.83691,0.17432,0.51495,0.22539,0.0,-0.00024,-0.00029,0.18374,0.08941,0.00702,-0.00117,0.00646,0.0
0.52086,0.23268,16.91155,18.88929,0.18079,0.51495,0.22539,0.0,-0.00022,-0.00027,-0.18015,0.05238,0.00647,0.0,0.0,0.0
0.52066,0.23153,16.88135,18.95246,0.18744,0.51494,0.19915,0.0,-0.0002,-0.00115,-0.0302,0.06317,0.00665,-1e-05,-0.02624,0.0
