FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.52931,0.48691,13.46689,13.64934,0.0,0.54192,0.51838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52952,0.48694,13.03941,13.151,0.00586,0.53138,0.50065,0.0,0.00021,3e-05,-0.42748,-0.49834,0.00586,-0.01054,-0.01773,0.0
0.52951,0.4878,13.49868,13.16505,0.0122,0.53,0.50382,0.0,-1e-05,0.00086,0.45927,0.01405,0.00634,-0.00138,0.00317,0.0
0.52924,0.48878,13.02464,13.29505,0.01904,0.53051,0.49763,0.0,-0.00027,0.00098,-0.47404,0.13,0.00684,0.00051,-0.00619,0.0
0.52897,0.48993,12.96317,13.27437,0.02539,0.53043,0.5016,0.0,-0.00027,0.00115,-0.06147,-0.02068,0.00635,-8e-05,0.00397,0.0
0.52889,0.49047,12.90856,13.16269,0.03271,0.53779,0.4735,0.0,-8e-05,0.00054,-0.05461,-0.11168,0.00732,0.00736,-0.0281,0.0
0.5289,0.49099,13.62323,13.11492,0.03906,0.53817,0.46886,0.0,1e-05,0.00052,0.71467,-0.04777,0.00635,0.00038,-0.00464,0.0
0.52821,0.49151,13.15237,13.40797,0.0459,0.5035,0.47792,0.0,-0.00069,0.00052,-0.47086,0.29305,0.00684,-0.03467,0.00906,0.0
0.5278,0.49035,13.13264,12.99444,0.05273,0.50608,0.45907,0.0,-0.00041,-0.00116,-0.01973,-0.41353,0.00683,0.00258,-0.01885,0.0
0.52745,0.48971,12.99654,13.0668,0.05957,0.50591,0.46395,0.0,-0.00035,-0.00064,-0.1361,0.07236,0.00684,-0.00017,0.00488,0.0
0.5274,0.49022,12.87779,13.05848,0.06591,0.51981,0.5216,0.0,-5e-05,0.00051,-0.11875,-0.00832,0.00634,0.0139,0.05765,0.0
0.52742,0.48986,13.25368,13.16334,0.07275,0.52503,0.48267,0.0,2e-05,-0.00036,0.37589,0.10486,0.00684,0.00522,-0.03893,0.0
0.52747,0.48995,14.436,12.99813,0.07959,0.52503,0.48267,0.0,5e-05,9e-05,1.18232,-0.16521,0.00684,0.0,0.0,0.0
0.52784,0.49189,13.58565,13.0808,0.08593,0.54098,0.56764,0.0,0.00037,0.00194,-0.85035,0.08267,0.00634,0.01595,0.08497,0.0
0.52842,0.49153,14.06102,13.17555,0.09228,0.54255,0.49475,0.0,0.00058,-0.00036,0.47537,0.09475,0.00635,0.00157,-0.07289,0.0
0.52902,0.49154,13.61737,13.55259,0.09961,0.54239,0.49702,0.0,0.0006,1e-05,-0.44365,0.37704,0.00733,-0.00016,0.00227,0.0
0.52909,0.4919,13.61345,13.8871,0.10595,0.51648,0.51212,0.0,7e-05,0.00036,-0.00392,0.33451,0.00634,-0.02591,0.0151,0.0
0.52923,0.4903,13.22501,13.49843,0.11279,0.52703,0.44451,0.0,0.00014,-0.0016,-0.38844,-0.38867,0.00684,0.01055,-0.06761,0.0
0.52929,0.48921,13.12448,13.31811,0.11963,0.52702,0.44466,0.0,6e-05,-0.00109,-0.10053,-0.18032,0.00684,-1e-05,0.00015,0.0
0.52897,0.48996,13.18792,13.34514,0.12597,0.50967,0.52846,0.0,-0.00032,0.00075,0.06344,0.02703,0.00634,-0.01735,0.0838,0.0
