FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.37379,0.04793,22.81252,24.19264,0.0,0.3613,0.03779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37296,0.04821,22.9247,24.22246,0.00678,0.35374,0.03872,0.0,-0.00083,0.00028,0.11218,0.02982,0.00678,-0.00756,0.00093,0.0
0.37258,0.04901,22.97882,24.20419,0.01337,0.35406,0.03947,0.0,-0.00038,0.0008,0.05412,-0.01827,0.00659,0.00032,0.00075,0.0
0.37218,0.04964,22.94714,24.20643,0.02051,0.35441,0.04372,0.0,-0.0004,0.00063,-0.03168,0.00224,0.00714,0.00035,0.00425,0.0
0.37192,0.05067,23.03119,24.46363,0.02716,0.36259,0.0554,0.0,-0.00026,0.00103,0.08405,0.2572,0.00665,0.00818,0.01168,0.0
0.3717,0.05114,23.02554,24.60403,0.03388,0.37192,0.05912,0.0,-0.00022,0.00047,-0.00565,0.1404,0.00672,0.00933,0.00372,0.0
0.37149,0.05159,23.02554,24.57842,0.04053,0.37396,0.07529,0.0,-0.00021,0.00045,0.0,-0.02561,0.00665,0.00204,0.01617,0.0
0.37143,0.05241,23.05056,24.55839,0.04656,0.37914,0.09795,0.0,-6e-05,0.00082,0.02502,-0.02003,0.00603,0.00518,0.02266,0.0
0.37144,0.05328,22.88967,24.51597,0.05396,0.38384,0.11336,0.0,1e-05,0.00087,-0.16089,-0.04242,0.0074,0.0047,0.01541,0.0
0.37147,0.05441,22.88967,24.39067,0.06025,0.38482,0.12126,0.0,3e-05,0.00113,0.0,-0.1253,0.00629,0.00098,0.0079,0.0
0.37166,0.05507,22.83377,24.35235,0.0669,0.39012,0.09729,0.0,0.00019,0.00066,-0.0559,-0.03832,0.00665,0.0053,-0.02397,0.0
0.37187,0.05575,23.01654,24.53297,0.07386,0.39406,0.10155,0.0,0.00021,0.00068,0.18277,0.18062,0.00696,0.00394,0.00426,0.0
0.37208,0.05636,22.96005,24.53848,0.08033,0.39291,0.08941,0.0,0.00021,0.00061,-0.05649,0.00551,0.00647,-0.00115,-0.01214,0.0
0.37204,0.05699,22.88592,24.48237,0.08716,0.37925,0.07841,0.0,-4e-05,0.00063,-0.07413,-0.05611,0.00683,-0.01366,-0.011,0.0
0.37918,0.08049,22.89236,24.57188,0.08716,0.38314,0.0331,0.0,0.00714,0.0235,0.00644,0.08951,0.0,0.00389,-0.04531,0.0
0.38079,0.0548,22.9039,24.57507,0.08716,0.3824,0.02911,0.0,0.00161,-0.02569,0.01154,0.00319,0.0,-0.00074,-0.00399,0.0
0.37773,0.05353,23.03814,24.51126,0.08716,0.3716,0.05099,0.0,-0.00306,-0.00127,0.13424,-0.06381,0.0,-0.0108,0.02188,0.0
0.37365,0.05924,23.26546,24.49336,0.02026,0.36144,0.07637,0.0,-0.00408,0.00571,0.22732,-0.0179,-0.0669,-0.01016,0.02538,0.0
0.37158,0.06508,23.28124,24.49336,0.02655,0.36328,0.08842,0.0,-0.00207,0.00584,0.01578,0.0,0.00629,0.00184,0.01205,0.0
0.37141,0.07006,23.31142,24.39985,0.03326,0.37056,0.09499,0.0,-0.00017,0.00498,0.03018,-0.09351,0.00671,0.00728,0.00657,0.0
0.3715,0.06994,23.30009,24.37977,0.03973,0.37203,0.0692,0.0,9e-05,-0.00012,-0.01133,-0.02008,0.00647,0.00147,-0.02579,0.0
0.37135,0.06833,23.46732,24.50555,0.04688,0.3703,0.05704,0.0,-0.00015,-0.00161,0.16723,0.12578,0.00715,-0.00173,-0.01216,0.0
0.36975,0.06759,23.30641,24.53352,0.05432,0.35701,0.06168,0.0,-0.0016,-0.00074,-0.16091,0.02797,0.00744,-0.01329,0.00464,0.0
0.36893,0.06673,23.28337,24.60415,0.06067,0.36152,0.05903,0.0,-0.00082,-0.00086,-0.02304,0.07063,0.00635,0.00451,-0.00265,0.0
0.36826,0.06604,23.37031,24.48733,0.06671,0.36153,0.05914,0.0,-0.00067,-0.00069,0.08694,-0.11682,0.00604,1e-05,0.00011,0.0
0.36857,0.065,23.20596,24.68002,0.07373,0.37195,0.05361,0.0,0.00031,-0.00104,-0.16435,0.19269,0.00702,0.01042,-0.00553,0.0
0.36902,0.06478,23.17212,24.64454,0.08051,0.37448,0.06215,0.0,0.00045,-0.00022,-0.03384,-0.03548,0.00678,0.00253,0.00854,0.0
0.36948,0.06518,23.04314,24.64454,0.08704,0.37548,0.07025,0.0,0.00046,0.0004,-0.12898,0.0,0.00653,0.001,0.0081,0.0
0.36964,0.06461,23.05537,24.69147,0.09332,0.37185,0.05675,0.0,0.00016,-0.00057,0.01223,0.04693,0.00628,-0.00363,-0.0135,0.0
0.36999,0.06677,22.96512,24.70683,0.1004,0.37518,0.09916,0.0,0.00035,0.00216,-0.09025,0.01536,0.00708,0.00333,0.04241,0.0
0.37035,0.06915,23.30344,24.72299,0.10742,0.37622,0.10716,0.0,0.00036,0.00238,0.33832,0.01616,0.00702,0.00104,0.008,0.0
