FPOGX,FPOGY,LPD,RPD,FPOGD,BPOGX,BPOGY,BKDUR,delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD,delta_FPOGD,delta_BPOGX,delta_BPOGY,delta_BKDUR
0.38308,0.10853,31.51068,28.20541,0.0,0.38146,0.11194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38299,0.10872,31.666,28.03798,0.00683,0.38146,0.11194,0.0,-9e-05,0.00019,0.15532,-0.16743,0.00683,0.0,0.0,0.0
0.38277,0.10791,31.73114,28.13886,0.01343,0.37886,0.09345,0.0,-0.00022,-0.00081,0.06514,0.10088,0.0066,-0.0026,-0.01849,0.0
0.3827,0.10756,31.70225,28.18981,0.02051,0.38132,0.10094,0.0,-7e-05,-0.00035,-0.02889,0.05095,0.00708,0.00246,0.00749,0.0
0.38263,0.10725,31.66093,28.21418,0.0271,0.38132,0.10094,0.0,-7e-05,-0.00031,-0.04132,0.02437,0.00659,0.0,0.0,0.0
0.38245,0.10705,31.70714,28.18601,0.03418,0.37871,0.10281,0.0,-0.00018,-0.0002,0.04621,-0.02817,0.00708,-0.00261,0.00187,0.0
0.38204,0.10674,31.6705,28.11469,0.04077,0.37294,0.09995,0.0,-0.00041,-0.00031,-0.03664,-0.07132,0.00659,-0.00577,-0.00286,0.0
0.38166,0.10646,31.58979,28.19414,0.04712,0.37294,0.09995,0.0,-0.00038,-0.00028,-0.08071,0.07945,0.00635,0.0,0.0,0.0
0.38146,0.10643,31.71998,28.04267,0.0542,0.3766,0.10588,0.0,-0.0002,-3e-05,0.13019,-0.15147,0.00708,0.00366,0.00593,0.0
0.38143,0.10603,31.59803,27.96389,0.06054,0.38084,0.09609,0.0,-3e-05,-0.0004,-0.12195,-0.07878,0.00634,0.00424,-0.00979,0.0
0.38141,0.10567,31.72986,28.09646,0.06738,0.38084,0.09609,0.0,-2e-05,-0.00036,0.13183,0.13257,0.00684,0.0,0.0,0.0
0.38126,0.1057,31.78252,28.22618,0.07373,0.37724,0.10652,0.0,-0.00015,3e-05,0.05266,0.12972,0.00635,-0.0036,0.01043,0.0
0.38114,0.10588,31.80588,28.20811,0.08056,0.37764,0.11113,0.0,-0.00012,0.00018,0.02336,-0.01807,0.00683,0.0004,0.00461,0.0
0.38102,0.10606,31.81773,28.21638,0.08716,0.37764,0.11113,0.0,-0.00012,0.00018,0.01185,0.00827,0.0066,0.0,0.0,0.0
0.38082,0.10598,31.81738,28.26429,0.09399,0.37473,0.10374,0.0,-0.0002,-8e-05,-0.00035,0.04791,0.00683,-0.00291,-0.00739,0.0
0.38086,0.10596,31.70574,28.21374,0.10058,0.38218,0.10506,0.0,4e-05,-2e-05,-0.11164,-0.05055,0.00659,0.00745,0.00132,0.0
0.3809,0.10593,31.77273,28.24055,0.10766,0.38218,0.10506,0.0,4e-05,-3e-05,0.06699,0.02681,0.00708,0.0,0.0,0.0
0.38078,0.10574,31.81929,28.13799,0.11401,0.37698,0.0997,0.0,-0.00012,-0.00019,0.04656,-0.10256,0.00635,-0.0052,-0.00536,0.0
0.38052,0.10572,31.7182,28.13188,0.1206,0.37159,0.10489,0.0,-0.00026,-2e-05,-0.10109,-0.00611,0.00659,-0.00539,0.00519,0.0
