delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.07079999999999842,0.05934999999999846
0.0,0.0,0.0021799999999991826,0.06494999999999962
0.0,0.0,0.0,-0.06408000000000058
0.0,0.0,-0.09982000000000113,0.057500000000000995
0.0,0.0,0.017780000000001905,-0.0718299999999985
0.0,0.0,0.03445999999999927,-0.05045000000000144
0.0,0.0,0.07168000000000063,-0.16365000000000052
0.0,0.0,-0.02627999999999986,-0.001960000000000406
0.0,0.0,-0.0825800000000001,0.0560500000000026
0.0,0.0,-0.0074600000000017985,-0.05372000000000199
0.0,0.0,-0.031239999999996826,0.022639999999999105
0.0,0.0,0.2295499999999997,-0.04943999999999704
0.0,0.0,-0.11082999999999998,-0.16769000000000034
0.0,0.0,0.0095799999999997,-0.04567000000000121
0.0,0.0,-0.020870000000002165,-0.047399999999999665
0.0,0.0,-0.03404999999999703,0.11026000000000025
0.0,0.0,0.0,-0.05013999999999896
0.0,0.0,-0.09217000000000297,-0.09888000000000119
0.0,0.0,0.18299999999999983,-0.06962000000000046
0.0,0.0,-0.022409999999997154,0.17324999999999946
0.0,0.0,0.001369999999997873,-0.1470199999999977
0.0,0.0,0.09022000000000219,0.37246999999999986
0.0,0.0,0.036659999999997694,0.0
0.0,0.0,0.0,-0.008070000000000022
0.0,0.0,-0.1227400000000003,0.32576999999999856
0.0,0.0,0.0010100000000008436,0.10806000000000182
0.0,0.0,-0.2012199999999993,-0.03306000000000253
0.0,0.0,0.030819999999998515,0.17289000000000243
0.0,0.0,-0.0017800000000001148,0.011540000000000106
0.0,0.0,0.23355000000000103,0.06372999999999962
0.0,0.0,-0.01939000000000135,-0.07116000000000255
0.0,0.0,0.11518000000000228,0.14746000000000237
0.0,0.0,-0.11749999999999972,-0.25810000000000244
0.0,0.0,-0.04598999999999975,0.16941000000000273
0.0,0.0,0.04598999999999975,-0.19628000000000156
0.0,0.0,-0.15744000000000113,0.05601000000000056
0.0,0.0,0.014389999999998793,0.3711999999999982
0.0,0.0,-0.034369999999999123,-0.05997999999999948
0.0,0.0,0.010180000000001854,0.04864000000000246
0.0,0.0,0.09181999999999846,-0.24682000000000315
0.0,0.0,-0.19786999999999821,-0.37068999999999974
0.0,0.0,0.0603599999999993,0.48942000000000263
0.0,0.0,0.052429999999997534,0.5167999999999999
0.0,0.0,0.021309999999999718,0.0005899999999989802
0.0,0.0,-0.038289999999999935,0.570920000000001
0.0,0.0,0.32342000000000226,-0.8728300000000004
0.17539,0.19281,-0.5800599999999996,-2.928139999999999
0.05856,0.06664,-1.4747200000000014,-2.4355600000000024
0.12632,0.17862,-1.4874299999999998,-7.174309999999998
-0.10254999999999997,-0.0008500000000000174,0.0,8.292079999999999
-0.03359000000000001,0.0021700000000000053,0.0,0.07728000000000179
-0.06467999999999999,-0.0049799999999999844,0.0,-0.23574999999999946
0.0030999999999999917,-0.002950000000000008,0.0,0.6846299999999985
0.0010300000000000031,-0.0009899999999999909,0.0,-0.4306699999999992
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0020600000000000063,-0.0019700000000000273,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.16564,-0.4285,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.29305,0.37471,4.31277,6.1953
0.06669000000000003,-0.045499999999999985,-0.0755599999999994,0.045189999999998065
0.020409999999999984,-0.016900000000000026,0.08194999999999908,0.32235000000000014
0.04205000000000003,-0.036589999999999956,0.1740099999999991,-0.5357899999999987
-0.01052000000000003,-0.012649999999999995,-0.1863500000000009,-0.08152000000000115
0.006010000000000015,-0.009730000000000016,0.6152200000000008,-0.050380000000000535
0.002840000000000009,-0.005340000000000011,-0.8028499999999994,-0.16238999999999848
-0.0006300000000000194,-0.0005300000000000027,0.4512900000000002,0.32161999999999935
-0.0016200000000000103,0.0020000000000000018,-0.4296199999999999,-0.07577999999999818
-0.0010600000000000054,0.001679999999999987,0.7604700000000015,-0.21716999999999942
-0.0005799999999999694,-0.00028999999999995696,-0.6397000000000013,0.25900999999999996
0.0005499999999999949,-0.0012800000000000311,0.0693400000000004,-0.11018000000000328
0.00031999999999998696,-0.0016100000000000003,0.06505999999999901,0.1448500000000017
-0.00040999999999996595,-0.001469999999999999,-0.053470000000000795,0.03213999999999828
-0.0007500000000000284,-0.0003999999999999837,0.00344000000000122,-0.35615999999999914
-0.0005800000000000249,-0.00020000000000000573,0.07025000000000148,-0.18497999999999948
0.000150000000000039,-0.0015300000000000036,0.058679999999998955,0.08469000000000193
-0.00042000000000003146,-0.0014600000000000168,-0.04083999999999932,0.3108299999999993
-0.00036999999999998145,-0.0011399999999999744,-0.2951100000000011,0.3331400000000002
0.00037999999999999146,-0.0005800000000000249,-0.4028099999999988,0.05887999999999849
0.00029000000000001247,7.00000000000145e-05,-0.018140000000002487,0.06064999999999898
0.00028000000000000247,0.00015999999999999348,-0.23552999999999713,-0.18278999999999712
0.00039000000000000146,4.999999999999449e-05,-0.0941900000000011,-0.06747000000000014
0.0016700000000000048,-0.0028399999999999814,0.6415199999999999,-0.27027999999999963
0.0014799999999999813,-0.0028800000000000214,0.6160399999999981,0.6462699999999977
0.002850000000000019,-0.006149999999999989,0.9985700000000008,-0.2343200000000003
0.013759999999999994,-0.033049999999999996,-0.7014399999999981,-0.5923499999999997
0.039349999999999996,-0.07776,0.5825800000000001,0.37693000000000154
0.01828000000000002,-0.027590000000000003,-0.3928200000000004,0.09675999999999974
0.030759999999999954,-0.049440000000000005,0.03949000000000069,-2.556090000000001
0.0020999999999999908,0.005749999999999998,-0.21454000000000306,1.5516499999999986
0.0001300000000000745,0.00408,0.31359000000000137,-1.550229999999999
0.0007300000000000084,0.00179,-0.19550999999999874,-0.045179999999998444
0.00043999999999999595,0.0010700000000000015,0.0,-0.0431100000000022
0.0009599999999999609,0.0002899999999999986,0.003719999999997725,0.1914200000000008
0.0008599999999999719,0.0004000000000000045,0.23160000000000025,-0.16497000000000028
0.0006500000000000394,0.0003099999999999978,-0.39405,0.05478000000000094
0.0005899999999999794,-5.9999999999997555e-05,0.07430000000000092,0.022929999999998785
-0.00027999999999994696,0.0003799999999999984,-0.2605600000000017,0.10922000000000054
-0.00021999999999999797,0.00030000000000000165,-0.02050999999999803,-0.16665000000000063
2.999999999997449e-05,0.0014300000000000007,0.22834999999999894,-0.29436999999999713
9.999999999998899e-05,0.0010999999999999968,0.005220000000001335,0.09212999999999738
9.00000000000345e-05,0.0009499999999999995,-0.050489999999999924,0.03850000000000264
0.00014999999999998348,0.0007600000000000037,-0.04116000000000142,-0.028230000000000643
-0.00038000000000004697,0.0007500000000000007,-0.09210999999999814,-0.03253000000000128
-0.00034000000000000696,0.0002299999999999941,-0.07009000000000043,-0.11056999999999917
-0.00017000000000000348,-0.000559999999999998,0.27853999999999957,-0.16133999999999915
-0.00015999999999993797,-0.0009899999999999978,-0.20731999999999928,-0.08153000000000077
-0.00017000000000000348,-0.0013900000000000023,0.0862400000000001,0.022970000000000823
-0.000300000000000078,-0.0005500000000000019,-0.16838000000000264,0.07005999999999801
-0.00021999999999999797,-0.0006999999999999992,-0.171719999999997,0.032920000000000726
-0.00019999999999997797,-0.00032999999999999696,-0.057440000000003266,0.020479999999999166
0.0,0.00041000000000000064,-0.19079999999999941,-0.014579999999998705
-0.00019999999999997797,0.0011899999999999966,0.4037700000000015,0.07835000000000036
-0.000160000000000049,0.0011999999999999997,-0.3155000000000001,2.5480599999999995
-0.00034000000000000696,0.005210000000000006,0.16807000000000016,-0.8447999999999993
-0.00025999999999992696,0.007190000000000002,-0.4058099999999989,-0.6437500000000007
-0.00026999999999999247,0.006409999999999999,-0.3577300000000001,1.003709999999998
-0.0040200000000000236,0.04829999999999998,-1.9038300000000028,-0.7695299999999996
-0.0009000000000000119,0.11637,0.5806500000000021,-0.15248000000000062
-0.00046000000000001595,0.03993000000000002,-0.45553999999999917,-0.2987599999999979
-0.0016499999999999293,0.07984999999999998,-0.031740000000002766,-0.03669000000000011
-0.003530000000000033,0.00875999999999999,0.02581999999999951,0.10083999999999804
-0.0008500000000000174,0.0040200000000000236,-0.012779999999999347,-0.3496099999999984
-0.0012699999999999934,8.999999999997899e-05,-0.035609999999998365,0.0
4.0000000000040004e-05,-0.0014299999999999868,-0.07860000000000156,-0.09692000000000078
-6.0000000000060005e-05,-0.0020700000000000163,0.016260000000002606,-0.19241999999999848
