delta_FPOGX,delta_FPOGY,delta_LPD,delta_RPD
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.38239,0.14263,8.67297,12.70364
0.0,0.0,0.0,0.045069999999999055
0.007859999999999978,0.006479999999999986,0.0,-0.018129999999999313
0.0,0.0,0.0,0.0
0.0050200000000000244,0.03245000000000001,-1.8575900000000019,-0.09356999999999971
-0.0015999999999999903,-0.005700000000000011,-0.05286999999999864,-0.6900900000000014
0.0010199999999999654,-0.0025199999999999945,-0.040459999999999496,0.6054999999999993
0.0006400000000000294,-0.0022199999999999998,0.4837299999999978,-0.0658399999999979
-0.0013900000000000023,-0.002679999999999988,-0.022520000000000095,-0.48748000000000147
-0.0013299999999999979,-0.001710000000000017,-0.0017199999999988336,0.41441000000000017
-0.0010800000000000254,-0.0014099999999999946,-0.03509999999999991,-0.0452300000000001
-0.00047999999999998044,-0.0008499999999999897,0.011649999999999494,0.15897999999999968
0.00034000000000000696,9.999999999998899e-05,-0.11979999999999791,-0.014910000000000423
0.00045000000000000595,0.0007600000000000107,0.10343999999999909,0.21196000000000126
0.0012899999999999578,-0.0002999999999999947,-0.1408200000000015,-0.19679999999999964
-0.0007699999999999929,-0.0007400000000000184,0.28319000000000116,-0.050789999999999225
-0.0007300000000000084,-0.0008299999999999974,0.6255200000000016,0.06024000000000029
-0.00028999999999995696,-0.00031999999999998696,-0.686040000000002,0.34863
-1.0000000000010001e-05,-0.0005600000000000049,0.08142000000000138,0.20024999999999693
-2.0000000000020002e-05,-0.0005199999999999927,0.46700999999999837,-0.19464999999999932
0.0005499999999999949,-6.0000000000004494e-05,0.14857999999999905,-0.4640599999999999
-0.0006799999999999584,0.0003100000000000047,-0.3649699999999996,0.16946000000000083
-0.0005900000000000349,0.0004200000000000037,0.33562000000000225,-0.11575999999999809
0.00020999999999998797,-0.00020000000000000573,-0.44066000000000116,-0.19605000000000317
0.0005700000000000149,-0.0006899999999999962,-0.10866000000000042,-0.1808199999999971
0.0005200000000000204,-0.0006300000000000194,0.0231899999999996,0.26027999999999807
-0.0006099999999999994,-0.0002500000000000002,0.13374999999999915,0.21996000000000038
1.0000000000010001e-05,0.0006400000000000017,-0.2079999999999984,0.024439999999998463
9.99999999995449e-06,0.0005900000000000072,-0.22312000000000154,-0.005319999999997549
0.00037999999999999146,0.00012000000000000899,0.1741400000000013,0.389289999999999
0.00018000000000001348,-0.0003700000000000092,-0.17086000000000112,0.15274000000000143
0.00012000000000000899,-0.0005300000000000027,0.5190300000000008,-0.15959000000000145
8.999999999997899e-05,0.0004099999999999937,0.6124399999999994,0.09527999999999892
0.00036000000000002697,0.00035000000000001696,0.13761000000000223,0.47728000000000037
0.00035000000000001696,0.00032999999999999696,-0.11127000000000109,-0.21691999999999823
-8.00000000000245e-05,-0.0003700000000000092,-0.8600600000000007,-0.7402300000000004
-0.00035000000000001696,-0.0005300000000000027,0.26725000000000065,0.1695399999999978
-0.00032999999999999696,-0.0005099999999999827,-0.05612999999999957,-0.1614799999999974
-0.00012999999999996348,-0.00029000000000001247,0.04024000000000072,-0.1169600000000024
7.999999999996898e-05,-0.0004800000000000082,-0.21208000000000027,0.2559100000000001
8.00000000000245e-05,-0.0004599999999999882,0.33832999999999913,0.376850000000001
0.00030999999999997696,0.0007300000000000084,0.15922000000000125,0.14395999999999987
0.0005000000000000004,0.0005799999999999972,-0.15444000000000102,-0.1721800000000009
0.00048000000000003595,0.0006099999999999994,0.08729999999999905,-0.11291999999999902
-7.00000000000145e-05,-6.0000000000004494e-05,-0.14048999999999978,0.10543000000000191
-0.00014999999999998348,0.00014000000000000123,-0.17519000000000062,0.23425999999999902
-0.000160000000000049,6.0000000000004494e-05,0.19187000000000154,-0.28211999999999904
0.0001000000000000445,-0.0003200000000000147,0.28840999999999894,0.10238999999999976
0.00025999999999998247,-9.999999999982245e-06,-0.381730000000001,-0.43119000000000085
0.0005100000000000104,0.0005099999999999827,0.09388000000000218,0.1188299999999991
0.0004899999999999904,0.0006800000000000139,-0.11985999999999919,-0.024049999999999017
-0.00025999999999998247,0.0005799999999999972,0.4593399999999974,-0.0579400000000021
-0.00034000000000000696,-0.0018600000000000005,-0.05661999999999878,0.07815000000000083
8.999999999997899e-05,0.0002999999999999947,0.16166000000000125,0.566320000000001
-0.00010999999999999899,0.00020000000000000573,-0.7387600000000027,-0.5631500000000003
-0.00012000000000000899,0.00015999999999999348,-0.03277999999999892,0.19021000000000043
0.00029000000000001247,-0.0002999999999999947,-0.4312599999999982,0.362169999999999
0.00047000000000002595,0.0002500000000000002,0.020459999999999923,-0.95899
0.0005000000000000004,0.0003700000000000092,0.16126999999999825,0.22897999999999996
0.00023999999999996247,4.999999999999449e-05,0.2005599999999994,-0.06846999999999781
-0.00032999999999999696,-0.00020000000000000573,-0.5568999999999988,-0.30527000000000015
-0.00034000000000000696,-0.0002600000000000102,0.36473000000000155,0.2829499999999996
-0.00029999999999996696,0.0003800000000000192,0.5684299999999993,0.2565099999999987
0.00045000000000000595,0.00041999999999997595,-0.3923799999999993,-0.04282999999999859
0.00043999999999999595,0.0003599999999999992,0.23706999999999923,-0.04128000000000043
0.00020999999999998797,6.0000000000004494e-05,-1.0119000000000007,-0.7946799999999996
0.00028000000000000247,0.00024000000000001798,0.22674999999999912,-0.053050000000002484
0.00026999999999999247,0.00022999999999998022,0.002020000000001687,0.09059000000000239
-0.00026999999999999247,-6.999999999998674e-05,-0.09905000000000186,-0.2765400000000007
0.00017000000000000348,-0.00021000000000001573,0.018720000000001846,-0.04739000000000004
0.00017000000000000348,-0.00015999999999999348,-0.038759999999999906,0.19026999999999816
0.00032999999999999696,0.0002999999999999947,-0.2472100000000026,0.04385000000000261
0.0007300000000000084,0.0015600000000000058,-0.9136199999999981,-1.0394400000000026
0.0007099999999999884,0.0014600000000000168,-0.11033000000000115,-0.28844999999999743
0.002939999999999998,0.0029899999999999927,-0.782239999999998,-0.46177000000000135
0.025629999999999986,0.029429999999999984,0.5065199999999983,-0.7432499999999997
0.055989999999999984,0.06874,-0.6365400000000001,0.25741999999999976
0.02184999999999998,0.020199999999999996,-0.37325999999999837,0.018799999999998818
0.036030000000000006,0.0358,0.04860000000000042,0.03914000000000328
-0.002989999999999937,-0.008909999999999973,0.06324000000000041,0.005629999999996471
0.0005699999999999594,-0.00012000000000000899,-0.3375600000000034,-0.42652999999999963
-0.0010900000000000354,-0.0019000000000000128,0.13121000000000294,-0.13569999999999993
-0.00047999999999992493,0.00042000000000003146,-0.09777000000000058,0.003949999999999676
-0.0002300000000000635,0.0011099999999999999,-0.09841000000000122,-0.19929999999999737
-0.0018899999999999473,0.0022900000000000142,0.17291000000000167,0.04770999999999859
-0.0014899999999999913,0.0011199999999999544,-0.1868300000000005,-0.0402099999999983
0.0006300000000000194,0.0023299999999999987,-0.12543000000000148,0.21256999999999948
-0.00031000000000003247,0.0020900000000000363,-0.11118000000000094,0.11337999999999937
-0.000260000000000038,0.0017099999999999893,-0.02722999999999942,-0.2287399999999984
0.0002300000000000635,-0.00028000000000000247,0.6709600000000009,0.07503999999999778
-0.00039000000000000146,0.00018000000000001348,-0.024490000000000123,-0.26100999999999885
-0.00031999999999998696,0.00030999999999997696,-0.1739999999999995,-0.3042200000000008
-6.0000000000060005e-05,0.00031000000000003247,-0.02143999999999835,0.08395000000000152
-0.00012999999999996348,0.0009399999999999964,-0.3989400000000032,0.23414000000000001
-7.00000000000145e-05,0.0012499999999999734,0.30149000000000115,0.19303999999999988
0.0005100000000000104,0.0012699999999999934,-0.46033999999999864,-0.29842000000000013
0.00012999999999996348,3.999999999998449e-05,-0.058910000000000906,-0.10551000000000244
9.999999999998899e-05,-0.00019999999999997797,0.034310000000001395,-0.01868999999999943
0.00043000000000004146,0.00041000000000002146,0.0055899999999979855,0.07816000000000045
-0.00024999999999997247,0.00042999999999998595,0.5370600000000003,0.022390000000001464
-0.0002300000000000635,0.00039000000000000146,-0.1492199999999997,-0.4263900000000014
0.000280000000000058,2.999999999997449e-05,0.09860000000000113,0.13929999999999865
0.00046999999999997044,0.0007000000000000339,-0.11491000000000184,-0.38759999999999906
